reuse distance,histogram value,read histogram value
0,24207888,11564784
1,38812064,20670176
2,36263888,18929456
3,35831760,16049536
4,27936192,19155216
5,26687328,22261776
6,22443472,19592784
7,17089936,15830720
8,11945904,10274496
9,12781376,11009232
10,11983600,10615968
11,8771808,7176736
12,7186112,6251024
13,5143136,3757376
14,4933360,4006080
15,6426560,5626224
16,6083296,5007216
17,9013424,7605248
18,7603664,6595456
19,6071616,3747632
20,2369072,1407920
21,1771744,1245280
22,2429792,1535008
23,2567920,1048960
24,3963280,1222224
25,2814400,1398816
26,4448832,3478000
27,5629200,4206912
28,6944832,4851600
29,3325984,2324688
30,1549776,1347248
31,1842512,1764208
32,1181680,1122992
33,1964928,1882064
34,1257568,967264
35,2711232,1541184
36,1111072,599296
37,1222800,531856
38,1763520,822000
39,2865472,1255600
40,3697376,938432
41,2575728,792224
42,990416,343712
43,944032,393584
44,1287328,625712
45,1357680,741344
46,2006480,1463312
47,3625280,3033344
48,2503744,2085360
49,2386688,2055152
50,1052944,879824
51,2181792,1839104
52,393648,315936
53,183952,140448
54,165520,111376
55,304576,242288
56,361312,291232
57,399792,325920
58,384880,316048
59,179920,123344
60,113040,51408
61,84128,38944
62,69488,34928
63,71616,32528
64,162016,41824
66,162880,23728
68,64656,22944
70,83536,21856
72,93376,18944
74,47344,20192
76,74208,23616
78,41968,21664
80,43776,28240
82,168720,154704
84,365232,328352
86,419168,360768
88,271712,228672
90,148416,121456
92,111008,93088
94,205984,188656
96,353232,338672
98,199088,192720
100,162576,158560
102,195536,191552
104,43648,41056
106,11488,8976
108,13200,10736
110,22976,20544
112,37744,35472
114,47376,45040
116,41728,39808
118,25056,22928
120,11568,9280
122,8448,6928
124,9264,7296
126,8944,7328
128,18496,15712
132,30768,27888
136,100288,97568
140,221472,218704
144,335888,333200
148,226912,224624
152,125456,123328
156,51776,49888
160,18704,17168
164,21200,19760
168,33056,31472
172,35424,33920
176,23344,22208
180,15104,13840
184,26368,25424
188,50144,48896
192,82800,81664
196,53568,52432
200,42976,41984
204,40176,39424
208,18240,17504
212,14208,13520
216,12624,11856
220,14000,13184
224,23584,22736
228,30896,30208
232,33584,32976
236,38864,38384
240,54128,53472
244,26208,25664
248,19856,19328
252,20624,19856
256,64368,63152
264,37856,36640
272,29648,28576
280,66320,65328
288,94000,92928
296,39264,38368
304,39536,38528
312,54000,52928
320,42512,41632
328,44672,43664
336,83088,82368
344,61344,60624
352,39040,38272
360,40576,39904
368,47728,47008
376,62368,61808
384,75184,74688
392,46272,45664
400,56832,56224
408,49392,48768
416,39088,38352
424,54656,54112
432,84832,84064
440,44640,44096
448,48576,48048
456,50720,50208
464,56176,55632
472,50624,49856
480,79472,78848
488,56240,55872
496,51216,50768
504,46160,45568
512,115568,114624
528,127520,126544
544,111296,110128
560,110768,109504
576,138304,137312
592,108640,107856
608,118240,117184
624,146352,145280
640,111376,110176
656,133824,132704
672,240624,239600
688,165360,164160
704,251856,250848
720,301872,300960
736,262304,261328
752,251856,251040
768,258496,257440
784,251056,250080
800,254336,253088
816,417904,416784
832,472288,471264
848,559632,558288
864,349808,348640
880,273648,272560
