reuse distance,histogram value,read histogram value
0,52666336,6603376
1,20611216,10383664
2,26849152,20566208
3,20096400,17139920
4,19058752,16432176
5,18765248,15148192
6,16005856,14113584
7,17133232,12789280
8,14666144,12108912
9,16345184,13430416
10,20603792,18734688
11,16376976,12835696
12,16213120,13996192
13,11815968,9554000
14,15105200,13609744
15,14148736,12202528
16,17151424,15479488
17,27181728,25900288
18,34570816,33590608
19,9613792,9331008
20,9069728,8645376
21,6777568,6704592
22,5923040,5718224
23,6040944,5773744
24,5278928,4681616
25,5424672,4822896
26,3883072,3475280
27,4666240,4240208
28,3266912,2911712
29,3122384,2674784
30,3252832,2983312
31,3189680,3078480
32,3802512,3659248
33,3259312,2945744
34,3820048,3410064
35,3511456,3131584
36,3943648,3252656
37,3651328,3079152
38,2685824,2594976
39,2298832,2223024
40,2174576,2108016
41,2169136,1837216
42,2505104,2037184
43,2191648,1774592
44,2196656,1884496
45,2325392,2251008
46,1640976,1404544
47,2297488,1688256
48,1619232,1281216
49,2077408,1311632
50,1382864,935312
51,1766960,1479216
52,1514976,1193264
53,868576,739264
54,1251584,1192368
55,1284816,1031424
56,1801232,1426960
57,1412160,1295376
58,1945888,1528528
59,2054256,1756976
60,2069632,1596608
61,2300160,1728608
62,2861568,2276320
63,1954624,1574784
64,5407584,4178784
66,5515696,4959312
68,5160800,4521344
70,5340576,4393456
72,4729856,4090448
74,4130848,3599168
76,4596640,4128272
78,3656608,3148480
80,3347744,2725728
82,3997472,3439952
84,4581024,3875872
86,4671664,3813376
88,5971200,5147936
90,7072288,6503360
92,9264384,8843760
94,10752496,9864128
96,10059056,9496032
98,7177376,6579632
100,6154432,5308896
102,8096064,7669184
104,7596224,6630864
106,5837408,4912400
108,5255472,4287312
110,4984320,3889904
112,5588784,4005312
114,5919280,4692704
116,5116144,4202240
118,2993904,2579216
120,4192544,3275568
122,3840256,3535872
124,1570064,1277904
126,829504,820704
128,1365632,1358944
132,1557712,1553296
136,907584,856128
140,1247808,1183920
144,1352368,1299216
148,957552,955056
152,605904,605616
156,918208,918192
160,647840,647792
164,443936,443888
168,147744,147744
172,129536,129424
176,138896,138896
180,5520,5520
184,2400,2336
188,2464,2448
192,1120,1120
196,4656,4656
200,4144,4144
204,4128,3952
208,3904,3904
212,6576,6576
216,4240,4240
220,3504,3504
224,3600,3600
228,2416,2416
232,23856,23856
236,14320,14320
240,3296,3296
244,4752,4752
248,592,592
252,384,384
256,80,80
264,0,0
272,5920,5920
280,8944,8944
288,304,304
296,672,672
304,432,432
312,112,112
320,0,0
328,0,0
336,0,0
344,0,0
352,0,0
360,0,0
368,0,0
376,0,0
384,0,0
392,0,0
400,0,0
408,0,0
416,0,0
424,0,0
432,0,0
440,0,0
448,0,0
456,16,16
464,912,912
472,2864,2864
480,93792,93792
488,188432,188432
496,331120,331120
504,511904,511904
512,1107184,1107184
528,1311584,1311584
544,284400,284400
560,8448,8448
576,496,496
592,231120,231120
608,519360,519360
624,358224,358224
640,321824,321824
656,19936,19936
672,5712,5712
688,1072,1072
704,16,16
720,0,0
736,0,0
752,0,0
768,0,0
784,0,0
800,0,0
816,0,0
832,4096,4096
848,0,0
864,0,0
880,2864,2864
896,2048,2048
912,0,0
928,0,0
944,0,0
960,0,0
976,0,0
992,0,0
1008,0,0
1024,8272,8272
1056,0,0
1088,528,528
1120,4944,4944
1152,15808,15808
1184,13872,13872
1216,4992,4992
1248,1296,1296
1280,192,192
1312,0,0
1344,0,0
1376,0,0
1408,0,0
1440,0,0
1472,0,0
1504,0,0
1536,0,0
1568,0,0
1600,0,0
1632,0,0
1664,0,0
1696,0,0
1728,0,0
1760,0,0
1792,0,0
1824,0,0
1856,0,0
1888,0,0
1920,0,0
1952,0,0
1984,0,0
2016,0,0
2048,0,0
2112,0,0
2176,0,0
2240,0,0
2304,0,0
2368,0,0
2432,0,0
2496,0,0
2560,0,0
2624,0,0
2688,0,0
2752,0,0
2816,0,0
2880,0,0
2944,0,0
3008,0,0
3072,0,0
3136,0,0
3200,0,0
3264,0,0
3328,0,0
3392,0,0
3456,0,0
3520,0,0
3584,0,0
3648,0,0
3712,0,0
3776,0,0
3840,0,0
3904,0,0
3968,0,0
4032,0,0
4096,0,0
4224,0,0
4352,0,0
4480,0,0
4608,0,0
4736,0,0
4864,0,0
4992,0,0
5120,0,0
5248,0,0
5376,0,0
5504,0,0
5632,0,0
5760,0,0
5888,0,0
6016,0,0
6144,0,0
6272,0,0
6400,0,0
6528,0,0
6656,0,0
6784,0,0
6912,0,0
7040,352,352
7168,32,32
7296,0,0
7424,0,0
7552,0,0
7680,0,0
7808,0,0
7936,0,0
8064,0,0
8192,0,0
8448,0,0
8704,0,0
8960,0,0
9216,0,0
9472,0,0
9728,0,0
9984,0,0
10240,0,0
10496,0,0
10752,0,0
11008,0,0
11264,0,0
11520,0,0
11776,0,0
12032,0,0
12288,0,0
12544,0,0
12800,0,0
13056,0,0
13312,0,0
13568,0,0
13824,0,0
14080,0,0
14336,0,0
14592,16,16
14848,32,32
15104,128,128
15360,64,64
15616,0,0
15872,48,48
16128,0,0
16384,0,0
16896,0,0
17408,0,0
17920,32,32
18432,0,0
18944,32,32
19456,0,0
19968,0,0
20480,0,0
20992,0,0
21504,16,16
22016,0,0
22528,0,0
23040,0,0
23552,0,0
24064,0,0
24576,0,0
25088,0,0
25600,0,0
26112,0,0
26624,0,0
27136,0,0
27648,0,0
28160,0,0
28672,0,0
29184,0,0
29696,0,0
30208,0,0
30720,0,0
31232,0,0
31744,6848,6848
32256,159792,159792
32768,1026480,1026480
33792,11552,11552
34816,48,48
35840,0,0
36864,0,0
37888,4448,4448
38912,400816,400816
39936,34496,34496
40960,256,256
41984,128,128
43008,336,336
44032,16,16
45056,0,0
46080,0,0
47104,0,0
48128,16,16
49152,0,0
50176,0,0
51200,0,0
52224,16,16
53248,16,16
54272,0,0
55296,0,0
56320,0,0
57344,32,32
58368,0,0
59392,16,16
60416,16,16
61440,32,32
62464,0,0
63488,0,0
64512,0,0
65536,48,48
67584,0,0
69632,32,32
71680,0,0
73728,16,16
75776,112,112
77824,16,16
79872,0,0
81920,0,0
83968,16,16
86016,0,0
88064,16,16
90112,16,16
92160,0,0
94208,16,16
96256,0,0
98304,16,16
100352,16,16
102400,0,0
104448,0,0
106496,0,0
108544,0,0
110592,16,16
112640,16,16
114688,16,16
116736,0,0
118784,0,0
120832,0,0
122880,16,16
124928,0,0
126976,0,0
129024,0,0
131072,16,16
135168,16,16
139264,32,32
143360,0,0
147456,16,16
151552,0,0
155648,0,0
159744,0,0
163840,64,64
167936,32,32
172032,0,0
176128,32,32
180224,48,48
184320,64,64
188416,16,16
192512,16,16
196608,16,16
200704,32,32
204800,48,48
208896,64,64
212992,16,16
217088,0,0
221184,16,16
225280,32,32
229376,0,0
233472,32,32
237568,16,16
241664,0,0
245760,32,32
249856,0,0
253952,32,32
258048,32,32
262144,32,32
270336,16,16
278528,80,80
286720,32,32
294912,96,96
303104,80,80
311296,16,16
319488,80,80
327680,96,96
335872,80,80
344064,128,128
352256,32,32
360448,48,48
368640,80,80
376832,48,48
385024,96,96
393216,16,16
401408,64,64
409600,32,32
417792,96,96
425984,80,80
434176,144,144
442368,32,32
450560,1440,1440
458752,5424,5424
466944,5600,5600
475136,5488,5488
483328,5504,5504
491520,6256,6256
499712,5904,5904
507904,6016,6016
516096,6480,6480
524288,12656,12656
540672,12736,12736
557056,11744,11744
573440,11984,11984
589824,12128,12128
606208,12416,12416
622592,12496,12496
638976,12176,12176
655360,12592,12592
671744,12624,12624
688128,12016,12016
704512,12480,12480
720896,11136,11136
737280,12368,12368
753664,12048,12048
770048,12256,12256
786432,11232,11232
802816,12544,12544
819200,12416,12416
835584,12432,12432
851968,12528,12528
868352,12688,12688
884736,13024,13024
901120,11712,11712
917504,11568,11568
933888,10640,10640
950272,11568,11568
966656,10288,10288
983040,7296,7296
999424,7808,7808
1015808,7728,7728
1032192,7664,7664
1048576,14976,14976
1081344,14928,14928
1114112,15024,15024
1146880,15168,15168
1179648,21136,21136
1212416,19600,19600
1245184,19168,19168
1277952,19248,19248
1310720,19664,19664
1343488,20400,20400
1376256,19344,19344
1409024,20272,20272
1441792,18896,18896
1474560,21056,21056
1507328,19440,19440
1540096,18800,18800
1572864,20624,20624
1605632,19216,19216
1638400,19504,19504
1671168,18800,18800
1703936,20288,20288
1736704,19824,19824
1769472,18064,18064
1802240,21376,21376
1835008,19232,19232
1867776,19584,19584
1900544,20880,20880
1933312,18864,18864
1966080,19344,19344
1998848,20240,20240
2031616,18800,18800
2064384,20352,20352
2097152,39568,39568
2162688,1194320,1194320
2228224,52912,52912
2293760,30032,30032
2359296,30432,30432
2424832,28880,28880
2490368,29760,29760
2555904,37152,37152
2621440,458304,458304
2686976,44192,44192
2752512,25984,25856
2818048,26160,26160
2883584,25280,25264
2949120,26256,26080
3014656,24416,24352
3080192,25872,25728
3145728,26112,25952
3211264,25344,25152
3276800,25056,25056
3342336,24384,24096
3407872,25824,25440
3473408,25376,25264
3538944,25632,25520
3604480,25088,24880
3670016,25584,25456
3735552,26512,26464
3801088,25376,25184
3866624,26080,26032
3932160,22128,22128
3997696,17024,16976
4063232,17968,17776
4128768,17552,17552
4194304,52752,52736
4325376,52608,52592
4456448,55216,54960
4587520,52944,52752
4718592,54480,54000
4849664,50048,50032
4980736,21280,21216
5111808,21888,21632
5242880,23104,22352
5373952,21264,21040
5505024,21920,21360
5636096,22544,22256
5767168,21520,21488
5898240,21376,21088
6029312,21648,21648
6160384,21824,21552
6291456,18928,18400
6422528,1920,1648
6553600,1968,1248
6684672,1792,1616
6815744,2256,2048
6946816,1696,1440
7077888,1808,1616
7208960,1904,1456
7340032,1776,1392
7471104,1792,1408
7602176,1936,1824
7733248,1408,1360
7864320,1680,1568
7995392,1088,1088
8126464,1920,1792
8257536,1920,1408
8388608,3712,2848
8650752,4128,3776
8912896,2896,2384
9175040,3024,2608
9437184,3872,2912
9699328,3648,3200
9961472,3984,3536
10223616,3760,3296
10485760,3872,3232
10747904,2848,2480
11010048,3952,3120
11272192,4176,3136
11534336,3856,3136
11796480,3728,3360
12058624,3552,2960
12320768,3744,3488
12582912,2832,2736
12845056,4096,3440
13107200,3472,3024
13369344,2928,2672
13631488,3792,3232
13893632,3344,2720
14155776,3600,3264
14417920,3376,3120
14680064,3456,3008
14942208,4240,3232
15204352,3280,2848
15466496,4400,3696
15728640,3760,3024
15990784,3920,3024
16252928,3456,3136
16515072,3632,2720
16777216,6704,5648
17301504,6784,5936
17825792,6320,5024
18350080,6784,5744
18874368,8112,6800
19398656,7296,6240
19922944,8528,6480
20447232,6912,5760
20971520,7120,5984
21495808,7328,6272
22020096,6576,5472
22544384,7248,5712
23068672,7136,5728
23592960,7664,6928
24117248,8048,6080
24641536,7840,5808
25165824,7200,5616
25690112,7680,6352
26214400,7392,6464
26738688,7776,6464
27262976,7264,6224
27787264,7536,6064
28311552,6144,5696
28835840,6752,5728
29360128,6944,5840
29884416,7808,6544
30408704,7840,6448
30932992,8464,6448
31457280,7216,5968
31981568,7376,6144
32505856,7184,6464
33030144,6592,5536
33554432,13824,11520
34603008,14864,12480
35651584,16000,12880
36700160,16048,12848
37748736,15056,11968
38797312,14672,12224
39845888,14080,11504
40894464,14384,11952
41943040,14608,12496
42991616,13872,12016
44040192,14048,11216
45088768,14608,12064
46137344,14560,11664
47185920,16416,13200
48234496,13984,11120
49283072,14480,12224
50331648,15808,13200
51380224,15136,12864
52428800,13712,11264
53477376,14784,12048
54525952,14288,12048
55574528,14192,12080
56623104,14848,12384
57671680,15360,13024
58720256,15376,12640
59768832,14032,12128
60817408,14176,11840
61865984,15328,13168
62914560,14576,11968
63963136,14928,12272
65011712,14240,11888
66060288,14512,11504
67108864,28288,23456
69206016,28992,23936
71303168,28784,22880
73400320,28528,23280
75497472,29392,24416
77594624,29904,25264
79691776,29696,25104
81788928,32016,26400
83886080,27264,23200
85983232,27936,22832
88080384,28976,24080
90177536,28240,22960
92274688,27904,22800
94371840,29024,24096
96468992,28880,23872
98566144,29664,24080
100663296,28160,22752
102760448,29360,23904
104857600,28432,23472
106954752,29328,23744
109051904,29680,23856
111149056,28944,23776
113246208,28144,23424
115343360,27440,22928
117440512,28944,23696
119537664,29872,24560
121634816,26096,21344
123731968,28640,24064
125829120,29296,23520
127926272,29200,23776
130023424,28160,23920
132120576,31136,25136
134217728,54704,45984
