reuse distance,histogram value,read histogram value
0,80780192,9432208
1,50142032,10664512
2,26054944,9544848
3,14137568,7210448
4,15727056,6329840
5,11288384,5951872
6,3111136,2581072
7,2573024,2006784
8,1822000,736400
9,4273056,2099408
10,2791760,2201280
11,6091280,2978960
12,2360448,1287136
13,1258624,251248
14,1151008,220016
15,737696,85440
16,540928,74208
17,626096,166848
18,1178480,766000
19,1084688,532208
20,4221072,1328304
21,1090576,138736
22,3534400,1223424
23,2881568,77472
24,3378528,1349312
25,1072192,91744
26,691424,127936
27,811376,73360
28,1623184,65936
29,1717008,128624
30,1862784,168560
31,1845328,659344
32,2463456,1528576
33,5082192,3951088
34,2551136,1172256
35,2251760,635744
36,1417776,424064
37,1428032,839136
38,870736,383184
39,646464,107136
40,577248,118976
41,607152,112288
42,656544,189184
43,783440,355808
44,1015696,530224
45,1231664,290608
46,1764160,1173840
47,1104176,258208
48,603680,115968
49,1909392,139520
50,354896,86480
51,637440,343536
52,477408,297472
53,2047376,760128
54,457520,285728
55,945136,265472
56,635536,155312
57,1146192,564544
58,986560,205824
59,697904,88080
60,482592,125680
61,814688,51824
62,841984,51760
63,635536,69504
64,345584,111008
66,811776,701536
68,654368,562832
70,418688,289552
72,326336,107120
74,322480,97536
76,351392,199952
78,411648,215424
80,605872,454736
82,873808,683632
84,1324256,546784
86,1009344,364912
88,1281504,255216
90,1481504,272272
92,2492880,1376960
94,2650080,1080544
96,1711840,418592
98,2103360,1194816
100,1663504,462768
102,862528,210512
104,374384,86720
106,321792,77184
108,242880,80704
110,280064,107216
112,192080,65136
114,198832,54976
116,238000,64928
118,213264,53184
120,207760,47808
122,150256,57152
124,159408,40624
126,134592,46928
128,225152,84080
132,160544,70240
136,161456,60544
140,149776,52896
144,128944,39904
148,98896,26416
152,103008,33152
156,101040,17984
160,133360,15696
164,94976,14960
168,81488,12704
172,170752,17216
176,1239184,26576
180,919072,13328
184,849744,8880
188,1779728,10528
192,1208432,12240
196,1491680,6912
200,1089328,5568
204,61328,4912
208,30848,5344
212,16144,5104
216,24640,6256
220,34720,7168
224,39728,10720
228,45472,12368
232,39072,10944
236,35568,8656
240,39280,7712
244,37296,11280
248,28624,9968
252,21504,9456
256,71392,26128
264,86496,22704
272,77680,25600
280,80880,24144
288,71600,23376
296,75072,31264
304,95280,27152
312,82208,27792
320,86208,26656
328,72576,26512
336,76592,34192
344,90352,28240
352,81584,30208
360,74784,26592
368,76144,28240
376,64016,27488
384,77536,25040
392,68672,21680
400,62848,21280
408,64640,21312
416,50384,20112
424,50352,15744
432,56160,13648
440,46048,13680
