reuse distance,histogram value,read histogram value
0,139149024,11608768
1,59948944,21027280
2,30326080,12684352
3,20679872,11170880
4,16696528,9442256
5,13432944,8180688
6,11965424,7658400
7,10620144,6815888
8,10308384,6812720
9,9387312,6654880
10,9787200,6826864
11,7413184,5034944
12,6705024,4332656
13,7680592,5448384
14,6371904,4785104
15,5344592,3972992
16,5876176,4297664
17,5723840,4192672
18,5652160,4147296
19,5081280,3470672
20,4570192,3594672
21,4959808,3720448
22,5256464,3860784
23,6352848,4573088
24,5292880,3611408
25,5816352,4240320
26,5649920,4048400
27,3375488,2518240
28,2444624,1962640
29,2022128,1617488
30,1644480,1314976
31,1421232,1119264
32,1541392,1244592
33,1587888,1269392
34,1289232,999248
35,1352752,1091136
36,1414688,1182368
37,1170800,927680
38,1156592,874192
39,1119808,799744
40,932112,673456
41,1000288,727712
42,993488,787424
43,1023840,757584
44,929328,692880
45,850128,647952
46,928256,712528
47,903392,717792
48,1040864,831360
49,857056,679504
50,780016,562368
51,834704,582784
52,1051360,729728
53,949552,620272
54,1000944,741232
55,849008,588112
56,894848,641056
57,891184,565984
58,934624,591232
59,1031504,646048
60,906048,585536
61,833312,531728
62,908144,564080
63,879088,572080
64,1906368,1292656
66,1687152,1178336
68,1468000,1010272
70,1355472,945136
72,1462992,1097920
74,1282016,891088
76,1140976,798512
78,1362624,945792
80,1773456,1254064
82,1286112,929152
84,1303136,839248
86,1429344,974848
88,1339408,969056
90,1329856,971968
92,1309776,976944
94,1485552,1074224
96,1457328,1093088
98,1356384,857392
100,1180384,752896
102,1066512,683536
104,802720,547984
106,680304,457840
108,691632,496624
110,785296,509808
112,674896,524976
114,586352,405408
116,557712,381536
118,574336,388752
120,520224,388912
122,545920,397104
124,454912,343152
126,432656,341760
128,936496,677728
132,868896,601984
136,690416,479696
140,567808,392544
144,519680,343280
148,521872,365344
152,553360,397424
156,594048,396880
160,592576,432544
164,548560,420960
168,600992,450432
172,427296,341680
176,308784,225712
180,264704,174032
184,295680,185632
188,333616,229360
192,348320,253568
196,413424,319424
200,405360,318416
204,419936,328944
208,404304,330432
212,367984,300624
216,332128,247408
220,319120,236320
224,357088,247232
228,338896,244128
232,258864,171376
236,211376,160720
240,260288,189744
244,273744,210448
248,150560,111872
252,138800,104208
256,399040,341920
264,452656,364464
272,411744,321456
280,367424,283472
288,510032,356784
296,734448,503392
304,589344,391872
312,475792,384704
320,379376,307040
328,426112,316448
336,340800,234112
344,339616,250592
352,403920,328816
360,522384,452272
368,434000,341296
376,337840,242288
384,337072,216432
392,377136,242928
400,279088,198496
408,289360,239584
416,267760,195600
424,368432,298736
432,321408,276064
440,333712,240208
448,405600,293600
456,514208,391312
464,510832,344000
472,564160,353024
480,433888,283952
488,348976,217040
496,334384,231328
504,294448,209136
512,541568,368080
528,540960,338928
544,637232,470160
560,1070672,806976
576,1028688,779312
592,485952,369792
608,374416,294352
624,224016,158720
640,279872,205168
656,358096,207232
672,238320,140000
688,332944,215296
704,255312,181456
720,204464,147744
736,209152,155568
752,269168,213968
768,204224,165104
784,193856,162400
800,188688,157008
816,170800,128544
832,128816,97888
848,107152,81648
864,99968,74464
880,91616,51200
896,85152,62896
912,90352,70496
928,81104,68528
944,73808,61344
960,68000,50096
976,72960,58688
992,70336,51760
1008,82672,58304
1024,246160,177776
1056,187600,132736
1088,108768,88704
1120,115296,88464
1152,120400,85344
1184,124992,87648
1216,113664,70608
1248,99808,52352
1280,115168,73968
1312,133792,93488
1344,114192,73840
1376,92736,66320
1408,101472,79120
1440,121360,95616
1472,111824,91248
1504,110352,95216
1536,148784,121712
1568,106544,83552
1600,66112,42880
1632,57280,41376
1664,65872,52592
1696,59936,49120
1728,68592,56784
1760,82512,71920
1792,74144,63568
1824,50688,44128
1856,43248,39008
1888,56608,49136
1920,66352,61568
1952,67840,63056
1984,85936,78080
2016,77568,70400
2048,193552,175936
2112,149104,135248
2176,240960,211152
2240,192912,173744
2304,219552,203408
2368,227744,209792
2432,181920,156560
2496,159280,127024
2560,177984,145696
2624,165248,133792
2688,182160,152064
2752,261792,233808
2816,188928,180592
2880,220400,205152
2944,222032,204016
3008,235312,217424
3072,200592,193280
3136,232384,223232
3200,244224,234912
3264,289696,279936
3328,252848,223472
3392,321632,306864
3456,328624,317440
3520,300736,287328
3584,352912,342336
3648,399152,388672
3712,400448,389360
3776,491536,480832
3840,523632,514304
3904,445264,435312
3968,544976,537184
4032,420272,407840
4096,1004544,931776
4224,1027488,961888
4352,1063120,1000528
4480,1018944,956992
4608,1034192,980640
4736,1016928,975056
4864,939216,899664
4992,998544,962928
5120,945040,896368
5248,1058464,991136
5376,923712,864432
5504,946800,879600
5632,825296,771728
5760,910656,867120
5888,805440,757168
6016,880688,820768
6144,879296,783104
6272,751136,657104
6400,772896,656672
6528,840032,733184
6656,910224,815552
6784,991120,908064
6912,811984,749552
7040,681504,628896
7168,705776,659744
7296,629584,556464
7424,665472,580800
7552,520672,446768
7680,623120,544800
7808,743728,661392
7936,713568,649184
8064,705248,644528
8192,1263072,1136528
8448,824256,743776
8704,676256,598944
8960,696368,613104
9216,542992,490912
9472,473744,430784
9728,449840,404112
9984,347696,309472
10240,275760,221008
10496,314608,262464
10752,518384,439696
11008,446448,392192
11264,330368,267216
11520,349104,303296
11776,951392,764928
12032,661008,542368
12288,687264,565168
