reuse distance,histogram value,read histogram value
0,11085584,4885024
1,22359072,18406224
2,24294656,14331600
3,23936064,16776864
4,29714880,21537456
5,29383136,21787360
6,31718624,24771088
7,28101536,25246960
8,24031552,20865456
9,23084208,19716112
10,18547344,15329248
11,15466896,12533744
12,13534944,10861280
13,12996592,10547376
14,13440496,11038352
15,14514288,12368432
16,16536480,14041072
17,18090848,16002784
18,20195760,17839664
19,23129232,19909136
20,25107600,21926944
21,24608816,22826592
22,25003328,22698560
23,24195008,22325680
24,19595488,17643040
25,16993248,14972528
26,15467456,13344224
27,15949632,12458320
28,16182496,12158176
29,16390128,14672800
30,17459472,16416320
31,17736336,17090544
32,15145232,14758944
33,19908880,19560064
34,8024080,7735520
35,7093216,6834096
36,2322192,2095744
37,1389600,1177616
38,1039200,816944
39,897136,674992
40,804064,561408
41,723152,486912
42,679216,431888
43,632400,382368
44,580992,350224
45,538288,326016
46,468976,290320
47,392112,244432
48,319808,212192
49,263584,182464
50,211472,150400
51,181664,134976
52,154960,119744
53,136880,107408
54,116768,89808
55,113216,90368
56,95664,76224
57,85456,68960
58,80464,64992
59,72064,57296
60,62928,53152
61,57920,51376
62,58080,50336
63,51744,46848
64,102064,92432
66,100752,88496
68,96032,86720
70,83120,78224
72,73008,61008
74,62880,58944
76,38816,33952
78,19952,16816
80,14672,12992
82,8912,7504
84,8480,7040
86,6448,5184
88,5920,4432
90,6960,5616
92,4720,3616
94,5536,3808
96,3680,2576
98,2368,1504
100,2592,1568
102,4064,2800
104,1936,1200
106,1760,1168
108,3200,2416
110,2384,1344
112,2800,1936
114,2592,1168
116,2432,1504
118,1696,1232
120,1920,1296
122,2352,1280
124,2496,1008
126,2448,784
128,4192,2576
132,5360,1840
136,4656,3248
140,2448,1776
144,3904,2656
148,3360,2256
152,4608,3168
156,5680,4816
160,11568,10592
164,13824,12128
168,8080,7168
172,4432,3056
176,6256,3888
180,10752,7424
184,5616,3344
188,8016,5744
192,9248,7424
196,8640,7648
200,9744,8896
204,9792,7648
208,18496,16320
212,21584,18752
216,26592,20512
220,43040,28992
224,46080,36752
228,65856,48720
232,63504,57968
236,59488,53936
240,52080,50560
244,50336,49520
248,42912,42336
252,33904,33040
256,72272,65280
264,134608,105280
272,147792,133248
280,109840,104320
288,57152,56352
296,28912,28336
304,9984,9552
312,6592,6368
320,4864,4800
328,8624,8592
336,3024,2704
344,3808,1232
352,4096,1856
360,2560,2240
368,4464,4240
376,12736,11536
384,28368,24624
392,42672,35584
400,37056,32224
408,26736,24320
416,18896,18336
424,19632,18672
432,20768,16896
440,27296,17792
448,28576,16432
456,25488,16000
464,27456,19792
472,31136,24480
480,31872,27120
488,29168,26560
496,20880,19744
504,10912,10576
512,12208,12112
528,10384,10368
544,6976,6960
560,9584,9536
576,8256,8144
592,10016,9968
608,10128,10112
624,6736,6688
640,7008,6992
656,7984,7968
672,4736,4720
688,6720,6704
704,9536,9536
720,7648,7648
736,6912,6896
752,9584,9584
768,8928,8896
784,6752,6752
800,5360,5360
816,4464,4464
832,8048,7872
848,9600,9600
864,6640,6624
880,6496,6496
896,9280,9152
912,10160,10160
928,7456,7424
944,8368,8352
960,8256,8224
976,7776,7776
992,8160,8160
1008,8416,8416
1024,14416,14400
1056,13136,13120
1088,15056,15024
1120,17696,17600
1152,14912,14848
1184,12864,12832
1216,14368,14352
1248,16464,16448
1280,15072,14928
1312,17312,17280
1344,14384,14256
1376,16800,16720
1408,12080,12048
1440,15248,15248
1472,14672,14624
1504,17280,17264
1536,14656,14608
1568,12560,12496
1600,13568,13536
1632,15952,15904
1664,16112,16080
1696,15120,15104
1728,15152,15104
1760,15648,15632
1792,15264,15216
1824,16352,16224
1856,14480,14416
1888,16752,16704
1920,15168,14992
1952,13792,13680
1984,15696,15680
2016,15296,15296
2048,30960,30512
2112,32128,32000
2176,31744,31664
2240,32528,32496
2304,29488,29408
2368,28224,28208
2432,29888,29872
2496,31424,31360
2560,30592,30416
2624,30720,30592
2688,29200,29072
2752,28736,28688
2816,29584,29520
2880,30464,30160
2944,29728,29616
3008,32224,31984
3072,31216,31040
3136,30880,30768
3200,31280,31200
3264,32416,32224
3328,29824,29744
3392,35088,35024
3456,30384,30368
3520,31632,31616
3584,30736,30720
3648,31248,31232
3712,35376,35344
3776,32064,32064
3840,30688,30640
3904,28672,28624
3968,28560,28560
4032,31184,31088
4096,63616,63536
4224,60160,60064
4352,66592,66528
4480,66192,66176
4608,73776,73760
4736,88752,88720
4864,98784,98736
4992,101232,101136
5120,98416,98368
5248,94416,94368
5376,94976,94928
5504,91376,91312
5632,86848,86816
