reuse distance,histogram value,read histogram value
0,72331360,27072128
1,55193664,37651568
2,67052992,55066400
3,40572944,34472768
4,33795216,28966432
5,21468672,17803056
6,16034064,13354576
7,13199648,10968384
8,13170976,11538912
9,9549552,7896080
10,8400416,6996832
11,7396624,6133856
12,6853744,5866624
13,5502448,4561904
14,4367072,3472592
15,4058736,3174800
16,3771840,2924704
17,3557264,2734944
18,3613792,2345600
19,3061152,2297472
20,2828128,2087296
21,2826384,2080144
22,2592016,1876864
23,2397712,1691664
24,2139952,1455264
25,2070064,1444480
26,1972544,1359056
27,1711680,1187184
28,1512176,1092912
29,1446288,1105040
30,1221840,945024
31,1235888,939744
32,1164704,913376
33,1673312,1471488
34,1108912,973744
35,1118016,963280
36,1152128,990288
37,1078096,930384
38,1037200,882544
39,1094352,945552
40,1260656,1110752
41,1304112,1135328
42,1396080,1210864
43,1467136,1230160
44,1473648,1233952
45,1575712,1332400
46,1703408,1482000
47,1417488,1249904
48,1349312,1190832
49,1274864,1125472
50,980688,846496
51,1085168,964032
52,1534896,1286208
53,1112112,949744
54,883472,753552
55,748000,611360
56,554256,483376
57,527184,445936
58,498336,432752
59,444928,397216
60,446048,389520
61,372976,311584
62,329360,286688
63,364560,310992
64,737504,645456
66,646928,534800
68,682288,495104
70,429632,340848
72,416464,345312
74,422448,354064
76,563072,438368
78,483792,371568
80,477200,371744
82,471232,341600
84,528896,368720
86,470752,334944
88,480128,364304
90,429248,328320
92,411280,332272
94,481568,365600
96,479248,375232
98,456464,379376
100,489968,377392
102,473120,374752
104,575552,377728
106,541632,337040
108,474096,309680
110,486096,255568
112,485664,309600
114,465696,325104
116,409392,297824
118,399648,317152
120,459344,336224
122,514032,366576
124,454320,345840
126,482544,383248
128,1157808,955072
132,1210656,979728
136,1306976,1033168
140,860112,658016
144,787760,521984
148,584800,489040
152,475712,401408
156,450064,394544
160,611648,459024
164,509712,425888
168,369152,290672
172,253152,181984
176,277840,241680
180,246560,230832
184,165712,150704
188,168128,137728
192,157840,130672
196,168128,145824
200,162384,137952
204,141088,109488
208,118720,101744
212,107296,97296
216,88944,79456
220,96144,85056
224,83360,73568
228,99408,80080
232,85184,75264
236,98368,83456
240,87984,80944
244,82144,72912
248,88656,72352
252,98912,75488
256,210016,177328
264,283296,264208
272,414832,403696
280,342672,332704
288,220512,210384
296,192896,179856
304,191280,175856
312,184128,170896
320,214128,201312
328,263360,242016
336,280816,261456
344,311712,271472
352,319152,255456
360,345248,262160
368,368736,275136
376,404784,284720
384,431088,298192
392,473168,329568
400,525424,366032
408,615008,430528
416,661344,457136
424,649328,433392
432,659616,431120
440,685968,434304
448,748720,426304
456,775840,418704
464,772384,375552
472,769712,345168
480,736672,328464
488,666160,292736
496,538512,241712
504,394096,188784
512,414320,261776
528,296672,241904
544,301552,266736
560,237936,200256
576,217328,169712
592,226880,179664
608,228976,188128
624,237472,205280
640,237856,198720
656,265408,207680
672,278608,233792
688,297168,262000
704,358544,330096
720,503888,452880
736,705088,632544
752,779200,660928
768,663808,504640
784,744192,524576
800,820640,537776
816,843680,486608
832,940848,419200
848,896400,401488
864,408672,320720
880,364192,340416
896,413776,389488
912,473392,432544
928,469264,441024
944,487376,461280
960,408384,394656
976,311456,303472
992,211584,201072
1008,120352,111824
1024,140272,123328
1056,142736,126688
1088,201360,187632
1120,182752,170048
1152,169824,157552
1184,130224,112624
1216,114576,99616
1248,105776,93504
1280,105168,91600
1312,125936,108272
1344,118336,99744
1376,109552,93296
1408,144592,124384
1440,115072,97120
1472,134720,118304
1504,209136,195296
1536,345408,329648
1568,487696,472688
1600,551952,537296
1632,535008,520464
1664,366032,353776
1696,130224,119248
1728,58832,48608
1760,54784,44192
1792,68960,58592
1824,85568,76864
1856,53776,45488
1888,62064,54400
1920,39248,32768
1952,44464,37568
1984,40624,34208
2016,39424,33312
2048,80576,69616
2112,77376,66160
2176,58048,46848
2240,56144,45216
2304,87824,76816
2368,84528,72960
2432,68384,59824
2496,69344,60144
2560,53712,43728
2624,60992,52656
2688,44064,36928
2752,32672,27424
2816,24816,18800
2880,24016,18960
2944,27488,22656
3008,30848,26176
3072,34448,30368
3136,43920,38688
3200,42096,35872
3264,38144,33568
3328,38752,34080
3392,36144,31872
3456,64032,60304
3520,97408,62976
3584,96672,39968
3648,48160,31744
3712,37856,34880
3776,41664,38352
3840,37008,34080
3904,33664,31088
3968,43088,40544
4032,34112,31568
4096,63600,57584
4224,72768,67200
4352,71232,66224
4480,75648,70096
4608,77680,72464
4736,93840,88240
4864,88944,82688
4992,73760,67984
5120,80208,75152
5248,75856,70976
5376,79920,74848
5504,66560,61424
5632,76368,71984
5760,77776,73168
5888,65984,61808
6016,61104,57008
6144,58096,54704
6272,62752,59392
6400,60896,57856
6528,56032,52832
6656,57264,54208
6784,52640,49984
