reuse distance,histogram value,read histogram value
0,37016416,7535168
1,14421312,9768912
2,17597648,13384368
3,19891520,16727312
4,20803872,17999872
5,29173536,22006128
6,43450704,31998544
7,38379824,28575360
8,37917824,28442064
9,25333200,22023776
10,22513920,20379488
11,20625488,18905808
12,18828944,17468496
13,19534432,18206464
14,20930192,20231056
15,25224656,24127808
16,14716464,14120944
17,13977360,13449728
18,11225360,10531792
19,9784368,9210432
20,8719696,8225392
21,7410784,6909600
22,6569312,6131248
23,7186576,6316800
24,6191248,5452864
25,5538256,4998992
26,5424048,5031216
27,5062016,4649744
28,5479472,5061680
29,5507904,5114624
30,5606704,5265232
31,5361024,4952976
32,4777984,4371280
33,4606800,4149936
34,4246528,3822896
35,3956176,3532720
36,3280304,2841520
37,3095792,2648864
38,3086736,2669728
39,2912384,2493536
40,2914800,2450240
41,2766432,2374128
42,2885488,2519888
43,2819616,2445568
44,2714512,2248736
45,2773200,2347568
46,2548320,2209072
47,2243952,1916448
48,2209056,1876784
49,2232192,1931072
50,2234544,1931392
51,2204144,1860976
52,2186656,1844064
53,2149456,1869776
54,2273152,2009664
55,2179824,1921792
56,2285168,2008752
57,2325168,2079696
58,2393824,2171584
59,2380624,2175232
60,2129792,1935392
61,2130848,1955888
62,2218816,2078272
63,2257424,2078944
64,4481136,4128560
66,4417328,4140592
68,4570160,4311280
70,4841504,4576400
72,4717360,4469360
74,4505584,4251008
76,4644864,4350272
78,4529504,4285440
80,4789248,4535664
82,4715536,4437200
84,4811184,4574176
86,4882096,4613008
88,4880064,4597968
90,5368464,5115728
92,5615216,5346320
94,5775824,5426784
96,6211856,5740528
98,6762000,6112640
100,7258848,6529424
102,7432064,6600416
104,8040992,7103760
106,8432864,7536080
108,8392336,7617456
110,6660128,5983120
112,5947296,5290208
114,4823408,4287568
116,4059872,3660432
118,3370608,3049680
120,3121872,2869344
122,2264224,2074784
124,1576672,1405504
126,1357376,1229264
128,2255520,2013536
132,1953184,1776560
136,1564464,1440288
140,1514816,1416768
144,1493024,1409920
148,1506976,1463920
152,1499488,1460272
156,1386592,1357280
160,1229616,1205360
164,1020384,996160
168,898624,883088
172,842896,805936
176,802288,751424
180,740176,709728
184,653232,622976
188,660544,652832
192,599760,596896
196,583072,582768
200,547936,547872
204,501840,501824
208,474528,474512
212,448784,448784
216,382576,382544
220,351952,351952
224,299280,297488
228,290368,277152
232,249120,233296
236,208400,197744
240,173008,163392
244,128288,126688
248,96624,95808
252,68576,68576
256,108640,108624
264,90976,90976
272,57696,57696
280,35120,35120
288,22768,22768
296,7056,7056
304,4224,4224
312,2400,2400
320,576,576
328,1184,1184
336,4592,4592
344,4000,4000
352,3008,3008
360,1584,1584
368,560,560
376,512,512
384,640,640
392,736,736
400,752,752
408,816,816
416,1536,1536
424,3040,3040
432,3968,3968
440,10448,10448
448,13680,13664
456,19680,19680
464,29536,29536
472,42400,42400
480,41424,41424
488,40080,40080
496,30448,30448
504,18880,18880
512,30352,30352
528,43104,43104
544,58304,58304
560,68096,68096
576,82080,82080
592,76608,76608
608,49824,49824
624,18880,18880
640,13296,13296
656,16944,16944
672,35824,35824
688,52736,52736
704,58832,58832
720,34544,34544
736,24448,24448
752,16384,16384
768,16944,16944
784,39312,39312
800,68496,68496
816,59232,59232
832,66496,66496
848,76096,76096
864,35872,35872
880,39456,39456
896,26784,26784
912,14896,14896
928,17600,17600
944,16608,16608
960,8736,8736
976,12784,12784
992,25680,25680
1008,38320,38320
1024,71664,71664
1056,110944,110944
1088,75024,75024
1120,90304,90304
1152,72304,72304
1184,59088,59088
1216,140192,140192
1248,304160,304160
1280,292160,292016
1312,221968,221968
1344,185504,185456
1376,357696,357696
1408,408640,408576
1440,14832,14704
1472,896,896
1504,224,224
1536,16,16
1568,112,112
1600,640,640
1632,1664,1664
1664,4528,4528
1696,27536,27536
1728,90496,90496
1760,218240,218240
1792,401712,401712
1824,380576,380576
1856,255392,255392
1888,270128,270128
1920,307760,307760
1952,236832,236832
1984,156976,156976
2016,101888,101888
2048,116400,116400
2112,20288,20288
2176,1616,1616
2240,0,0
2304,0,0
2368,0,0
2432,0,0
2496,0,0
2560,0,0
2624,0,0
2688,0,0
2752,0,0
2816,0,0
2880,0,0
2944,0,0
3008,0,0
3072,0,0
3136,0,0
3200,1715728,1715728
3264,67248,67248
3328,209760,209760
3392,0,0
3456,0,0
3520,0,0
3584,0,0
3648,0,0
3712,0,0
3776,0,0
3840,0,0
3904,0,0
3968,0,0
4032,0,0
4096,0,0
4224,0,0
4352,0,0
4480,3040,3040
4608,3024,3024
4736,800,800
4864,0,0
4992,0,0
5120,32,16
5248,32,32
5376,16,0
5504,64,64
5632,16,0
5760,0,0
5888,0,0
6016,176,176
6144,1088,1088
6272,5040,5008
6400,20384,20368
6528,32224,32208
6656,28480,28480
6784,11904,11888
6912,2768,2768
7040,624,608
7168,208,192
7296,0,0
7424,0,0
7552,0,0
7680,16,16
7808,32,16
