reuse distance,histogram value,read histogram value
0,107694784,5535696
1,47654976,7592768
2,33060144,10079136
3,23976320,8352992
4,20427056,5288144
5,16350464,4371488
6,19055696,5329664
7,22554384,5473568
8,17416384,4295232
9,16863904,3467648
10,14379776,4594144
11,14418752,4836256
12,9656496,2823152
13,10333504,3830416
14,6224880,1794688
15,5758800,1943408
16,8036880,3428080
17,6552768,2803584
18,5846064,2223040
19,8853872,2616976
20,7486896,3319680
21,5498496,2432064
22,5771248,2362864
23,5270880,2564720
24,5008112,1617424
25,5011568,2011792
26,4284352,1009744
27,2503088,992976
28,3147584,1118064
29,2360128,777472
30,2480960,995504
31,3014608,1481456
32,2974208,871616
33,2472528,1201840
34,2088144,1087056
35,2278384,1254864
36,3206816,1405008
37,1920096,1188576
38,1626240,699872
39,2364656,1457248
40,1461824,839056
41,1338912,834912
42,1820768,848592
43,2139664,1299488
44,1843600,879136
45,2467792,1063328
46,1533616,606224
47,3274976,1902784
48,2233440,1508096
49,1740496,828944
50,1366352,869168
51,1425536,763392
52,1494544,654352
53,1286320,575536
54,1002864,498864
55,942784,589424
56,1007968,610992
57,1707440,639920
58,2807920,1448448
59,1347776,577664
60,2270768,1057968
61,1702912,1007648
62,1280288,713184
63,1592960,1098720
64,3683568,1918528
66,2903552,1516272
68,2403792,1136320
70,3140448,1441824
72,1542528,913872
74,2313424,939120
76,1578192,723200
78,1427360,648384
80,1614880,1139024
82,2222096,1854176
84,1329584,994720
86,1025808,724272
88,902464,546384
90,1430352,1181872
92,1759968,1543568
94,2113760,1801712
96,1037888,737920
98,1553616,1297232
100,1118864,825408
102,1133680,906224
104,973856,765648
106,1225024,1048800
108,1058480,894064
110,656864,504704
112,903200,737584
114,1102560,873392
116,1014400,803248
118,787088,622928
120,903984,661936
122,965936,771648
124,702528,513776
126,930192,763008
128,1745552,985968
132,1750000,1537808
136,2423952,1714144
140,5912496,4902528
144,2684720,2044096
148,4251440,3541920
152,3458896,3228144
156,1619152,1486928
160,1243312,1062240
164,1115968,928240
168,1609664,1380240
172,1094256,841136
176,2291840,1899264
180,2058080,1683168
184,1321424,1129984
188,963776,837680
192,681408,580848
196,705424,581904
200,636288,517088
204,462992,373856
208,529520,430416
212,494176,415152
216,437040,340512
220,437616,355120
224,397984,336928
228,526832,449040
232,653872,589232
236,402608,310368
240,371968,291680
244,712176,645296
248,385056,332896
252,346688,276112
256,1013088,743296
264,938848,817008
272,725536,588128
280,2274176,2004528
288,1070672,964336
296,1208592,1103568
304,658864,571696
312,650800,530896
320,506672,400608
328,734512,614400
336,700032,564352
344,880976,728000
352,740784,627152
360,794240,676592
368,525104,454800
376,893616,776368
384,496128,426976
392,364496,304848
400,311968,265104
408,230976,190992
416,349056,290992
424,290992,232688
432,238432,198224
440,264880,223120
448,187296,158512
456,294192,265184
464,179168,151312
472,170304,145424
480,143392,123984
488,117488,99328
496,112912,97408
504,103680,88992
512,217792,192752
528,253056,222640
544,245760,214528
560,312560,270080
576,418672,380768
592,315712,271536
608,149904,127248
624,339520,298768
640,120256,101168
656,122448,108176
672,150560,128112
688,130864,114880
704,115136,100832
720,127008,112784
736,114320,101392
752,108672,97760
768,101648,88784
784,99488,84384
800,86896,74848
816,109424,99888
832,83184,71056
848,81264,71056
864,111680,97408
880,87168,77888
896,80272,70656
912,65792,56176
928,70192,60144
944,64544,54144
960,82864,71360
976,70400,62032
992,59184,51312
1008,64992,57280
1024,121712,108080
1056,129712,115968
1088,126304,111792
1120,115920,102240
1152,119280,102752
1184,115568,99232
1216,96416,77952
1248,104624,87360
1280,100336,84048
1312,95200,82016
1344,104000,82240
1376,121424,98528
1408,119120,104080
1440,94608,82256
1472,83920,72512
1504,82000,69232
1536,71584,60224
1568,58256,49920
1600,56336,48144
1632,53648,46480
1664,53952,48000
1696,58672,51952
1728,49440,42928
1760,51120,44912
1792,56976,49952
1824,51888,46016
1856,43520,38432
1888,46400,41056
1920,43552,38368
1952,45408,39632
1984,47024,40384
2016,42800,37328
2048,102128,87664
2112,78672,70432
2176,73472,66016
2240,87040,77856
