reuse distance,histogram value,read histogram value
0,19721936,14202704
1,24528944,19547904
2,33582464,28472064
3,36424048,33978768
4,36728944,35562144
5,32494832,31394992
6,32438496,31166032
7,30032288,29025248
8,24289216,23067136
9,19354784,18565072
10,16483136,15437856
11,13820496,12649856
12,14016736,12963344
13,15835872,14077040
14,15033008,13270016
15,9838512,8636832
16,7949936,6953312
17,7135456,6350528
18,6173632,5533232
19,6485328,6035920
20,5715392,5281760
21,5132016,4695584
22,5446256,5061968
23,5120560,4768352
24,5227264,4869168
25,4476432,4095920
26,4456032,4112368
27,4252592,3875040
28,4233456,3864784
29,5647488,5130656
30,4944224,4479312
31,4638496,4257040
32,3711088,3309024
33,3559696,3225504
34,3754752,3478960
35,3264672,3042544
36,4076944,3829968
37,4618128,4277008
38,3240544,2970800
39,2708960,2543392
40,2674080,2491328
41,2339712,2183424
42,2136432,1995216
43,1975792,1862592
44,1865184,1595168
45,1891600,1754768
46,1967712,1876128
47,1885936,1772816
48,1753520,1692864
49,2281456,2162208
50,1928496,1818768
51,1762784,1530992
52,1367696,1299552
53,1491488,1400096
54,1326432,1136336
55,1852416,1632576
56,1508160,1308976
57,1241584,1042976
58,905840,783152
59,1054896,742272
60,1026976,892016
61,893328,775248
62,758896,659088
63,399216,314912
64,821072,710192
66,1035152,868704
68,993984,827408
70,1054032,961296
72,1226688,1061744
74,1087088,869808
76,969728,770240
78,612064,521904
80,406032,347152
82,494624,457920
84,307328,282496
86,453600,442832
88,340320,271104
90,329904,320656
92,259728,251952
94,174608,165536
96,124944,117040
98,221136,153248
100,230704,220784
102,168560,162432
104,163520,160448
106,93376,89712
108,82224,79856
110,204304,202224
112,73504,71472
114,131888,129280
116,179088,177328
118,44544,42528
120,42896,40704
122,44608,42144
124,27584,25232
126,74768,73296
128,52000,50080
132,26496,24848
136,27168,25904
140,23536,22176
144,18704,18080
148,20560,20160
152,23200,23120
156,54784,54672
160,48976,48960
164,34384,34384
168,41744,41712
172,20640,20640
176,13280,13280
180,4864,4864
184,9952,6256
188,12448,3792
192,17824,8656
196,15584,10640
200,8816,4048
204,11408,6656
208,4960,3232
212,4848,4720
216,3200,3200
220,1824,1824
224,2640,2640
228,2896,2896
232,2608,2608
236,1632,1632
240,2608,2608
244,1520,1520
248,1952,1952
252,1888,1888
256,3744,3744
264,6944,6944
272,5632,5632
280,10176,10160
288,13312,13312
296,15856,15824
304,16048,16000
312,22752,22720
320,29632,29600
328,30656,30608
336,26944,26720
344,25776,24160
352,33648,30880
360,45200,43008
368,44496,44224
376,44640,41728
384,45872,35808
392,45600,35824
400,33840,31088
408,29232,28976
416,35760,35760
424,33504,33344
432,39744,39008
440,46704,45952
448,37232,37216
456,43024,43024
464,40160,40160
472,43264,43264
480,42784,42752
488,43536,43536
496,47280,47280
504,48288,48288
512,105824,105760
528,126352,126112
544,165072,162768
560,155424,150928
576,115664,115168
592,72400,69488
608,61840,56448
624,75680,71152
640,87824,87520
656,82400,82384
672,78016,77968
688,38048,38016
704,25376,24912
720,34560,32784
736,55584,49008
752,54096,52032
768,61168,60528
784,132688,131520
800,52848,51376
816,45408,44656
832,42208,42208
848,36336,36336
864,30160,30144
880,26160,26112
896,23040,22560
912,26832,26032
928,31120,29680
944,22784,22320
960,16960,16448
976,16160,15744
992,25456,24976
1008,23296,22688
1024,40208,37136
1056,50928,47376
1088,97120,96064
1120,11664,11632
1152,18144,16640
1184,11168,10960
1216,145584,145520
1248,186528,186256
1280,39856,36144
1312,36832,35056
1344,34848,32128
1376,33184,32096
1408,30944,28288
1440,21344,19056
1472,24816,23984
1504,16368,15968
1536,18864,18480
1568,19280,16784
1600,15696,13472
1632,19536,15888
1664,9104,8736
1696,14784,13360
1728,53248,51664
1760,150624,150624
1792,104352,104304
1824,51568,51024
1856,36352,33648
1888,25776,17904
1920,19008,16400
1952,15088,14416
1984,15056,13488
2016,14400,12272
2048,18768,18224
2112,8912,6000
2176,18240,11280
2240,10912,10160
2304,16064,12304
2368,21440,18656
2432,16432,10768
2496,13056,12384
2560,13968,10112
2624,20544,19168
2688,34240,26992
2752,23056,21648
2816,14672,13664
2880,20960,17600
2944,20352,17152
3008,17392,12304
3072,27232,21296
3136,32064,15712
3200,34256,15120
3264,56192,31040
3328,60352,41920
3392,35456,18400
3456,37280,15808
3520,47360,28080
3584,43600,34208
3648,23344,22816
3712,21680,19504
3776,24288,18336
3840,15488,14800
3904,17440,15312
3968,25968,25552
4032,35088,29216
4096,84096,81616
4224,81584,78096
4352,91536,86736
4480,89584,82720
4608,82480,74848
4736,85088,81120
4864,78336,65008
4992,109888,87648
5120,127344,106048
5248,108336,92544
5376,111136,93856
5504,102448,85088
5632,90992,70832
5760,98688,81552
5888,70512,59920
6016,37776,36144
6144,52752,51664
6272,34752,25264
6400,42784,35424
6528,70016,55456
6656,48976,39936
6784,53968,39312
6912,54544,41280
7040,32768,19936
7168,29024,18160
7296,17104,6640
7424,30656,20704
7552,74816,64800
7680,71584,61680
7808,65456,54512
7936,58704,48288
8064,61696,51488
8192,128592,101104
8448,145712,124768
8704,127680,110240
8960,138256,126064
9216,66064,60224
9472,29008,28032
9728,53600,41808
9984,108240,70048
10240,141184,78432
10496,138720,79568
10752,148976,94704
11008,162864,108560
11264,163680,108240
11520,141744,95104
11776,94688,68800
12032,85328,62256
12288,76480,60752
12544,91680,86240
12800,84336,81616
13056,76048,74048
13312,85120,68944
13568,108064,78096
13824,140912,98304
14080,165408,110032
14336,156672,99696
14592,149232,91616
14848,141392,83344
15104,138400,77488
15360,115216,63040
15616,72496,44288
15872,66656,39280
16128,95504,35584
16384,183808,74400
16896,128000,74400
17408,107104,64144
17920,114320,67856
18432,93984,48960
18944,201616,94736
19456,233408,100304
19968,250144,172624
20480,75808,34000
20992,28544,10976
21504,12192,6544
22016,12624,4688
22528,15680,9952
23040,22288,7392
23552,231424,164608
24064,32512,12576
24576,67808,27296
25088,37664,12560
25600,7056,2256
26112,16288,11840
26624,11680,6416
27136,5808,1104
27648,4960,272
28160,6256,2960
28672,7936,1600
29184,5344,672
