reuse distance,histogram value,read histogram value
0,44408784,13068240
1,62330576,43925984
2,35177088,23961248
3,29547232,19781344
4,23201712,15772416
5,19763504,12368192
6,14307648,10442704
7,10614400,7322432
8,8928000,6341936
9,7790752,5512896
10,7551520,5831296
11,6131280,4364384
12,5340576,3614720
13,4843168,3338272
14,4679824,3312832
15,4470640,2989360
16,3588000,2187584
17,2942752,1901696
18,3081136,1818864
19,2712960,1783744
20,2217872,1331440
21,1971824,1176192
22,1915088,1126544
23,1923696,1321264
24,1764768,1208880
25,1539280,948240
26,1260048,740112
27,1529424,896480
28,1328640,855424
29,1112272,662176
30,1044080,542672
31,938688,524640
32,976304,532544
33,1027488,688368
34,960832,558128
35,1010272,685680
36,809168,506544
37,743696,469120
38,727328,466880
39,792448,523312
40,711456,433712
41,658640,389120
42,655200,427472
43,643264,418304
44,629408,421456
45,585424,404016
46,634144,456560
47,610848,435376
48,552944,388272
49,578384,423104
50,519184,372832
51,505696,358624
52,503040,354960
53,553392,385120
54,571536,413296
55,508736,345424
56,493600,323488
57,490560,318960
58,492448,317152
59,526480,354176
60,503936,323376
61,488752,307056
62,479584,294416
63,485600,294832
64,986704,596032
66,941680,551664
68,1012704,615600
70,945584,542256
72,884512,506976
74,885968,530672
76,813872,487056
78,829632,529648
80,740096,479344
82,709472,473568
84,737360,508400
86,690720,463056
88,704928,490992
90,635504,454448
92,643904,433760
94,621808,458208
96,555648,417744
98,579360,448768
100,537920,412672
102,525936,405360
104,555040,437360
106,516640,404544
108,533968,428256
110,502688,402848
112,494272,394464
114,524784,423344
116,462176,364208
118,467200,372560
120,430976,345152
122,407472,327984
124,409232,333120
126,375456,302240
128,774384,625168
132,742288,611696
136,714320,590896
140,654672,542384
144,644752,534352
148,631744,513760
152,589328,474688
156,561664,449632
160,515232,405280
164,503776,394272
168,485776,380336
172,464896,367792
176,451952,356032
180,422608,325504
184,425232,328512
188,418000,320512
192,411200,313424
196,405072,307616
200,387488,292672
204,398864,300832
208,401152,297888
212,406304,303984
216,400256,298016
220,390848,286944
224,407520,306432
228,401104,301008
232,406464,306464
236,406416,306496
240,390880,290896
244,406368,304176
248,403984,302896
252,403984,306112
256,789152,597200
264,786944,606032
272,797152,623088
280,795168,624592
288,803040,643712
296,787088,637280
304,789616,655568
312,787888,658768
320,765744,644784
328,761792,652560
336,739072,636896
344,737648,645424
352,718240,633952
360,688240,610736
368,675344,603920
376,650704,584784
384,633696,571008
392,605024,547296
400,571360,520000
408,552032,503536
416,517120,470368
424,491136,447584
432,451584,412624
440,416352,380368
448,384800,351552
456,353920,323952
464,322208,295024
472,291488,266160
480,265056,243072
488,241952,221440
496,218800,200208
504,198928,181520
512,340688,309056
528,283552,254320
544,232640,206832
560,196032,173744
576,167856,147120
592,147616,128064
608,128320,110384
624,116064,99168
640,109312,93008
656,103120,88208
672,96688,82848
688,95216,80688
704,94448,80256
720,94048,80208
736,89776,75744
752,85104,72000
768,84176,71856
784,80432,67648
800,81696,68000
816,78496,66512
832,74880,63216
848,73616,62608
864,76192,64432
880,71504,60064
896,72496,60784
912,70464,59008
928,67728,56384
944,67984,56608
960,65040,54048
976,65200,54208
992,65200,53904
1008,64528,53808
1024,129024,107232
1056,125856,104880
1088,125392,103872
1120,127024,105824
1152,127776,106672
1184,130688,109248
1216,127488,106496
1248,127072,107248
1280,126576,104992
1312,125360,105424
1344,125536,104816
1376,120528,100672
1408,119728,99440
1440,118160,97280
1472,118432,96736
1504,114560,94752
1536,112768,91984
1568,112352,91360
1600,107120,86416
1632,106704,86144
1664,102608,82224
