reuse distance,histogram value,read histogram value
0,119750208,53087200
1,26597696,16063120
2,18298000,11142880
3,11172032,6603728
4,8540384,5531984
5,6598272,4074368
6,5145680,2524544
7,4055152,1962864
8,3522448,1816112
9,3444288,1722608
10,3150176,1924512
11,2434288,1342112
12,1893328,1148224
13,2058768,1223008
14,2075872,1257888
15,2210448,1346800
16,1876384,1232848
17,1748832,1206656
18,1287584,761856
19,1902112,1378288
20,1036160,659664
21,879952,521792
22,732512,428480
23,787712,493600
24,818848,457200
25,709648,405536
26,812912,447088
27,569616,285680
28,584688,363712
29,539872,302384
30,869232,556688
31,741008,446192
32,687472,418032
33,638960,423552
34,604304,317248
35,406832,255200
36,526464,263952
37,477744,312368
38,560256,388256
39,606464,402912
40,585728,430064
41,523168,342384
42,601600,370880
43,613296,399424
44,428288,250352
45,443616,218064
46,407072,234016
47,338416,172288
48,485424,274992
49,389312,233072
50,335056,146224
51,304496,152928
52,414336,211344
53,488432,354432
54,433536,298512
55,419552,250000
56,326336,200416
57,315792,189680
58,383312,251792
59,435456,229504
60,460432,242912
61,399296,221744
62,387536,241360
63,367936,253072
64,671696,414160
66,527712,287920
68,549968,365296
70,650048,485632
72,578432,369120
74,631808,373440
76,418288,251952
78,502976,351520
80,547680,415616
82,639344,508736
84,603792,501728
86,556576,473168
88,508544,395584
90,340592,232400
92,368960,248144
94,454064,365056
96,383168,256864
98,350592,232464
100,426112,276976
102,336144,205760
104,300864,211968
106,336576,246256
108,260000,179136
110,269328,172224
112,208448,154320
114,231552,164640
116,271600,198624
118,184784,135920
120,219360,162480
122,197456,156592
124,251776,214304
126,208816,165104
128,495424,375616
132,432080,328880
136,531680,418944
140,543040,432416
144,334608,260544
148,348416,265184
152,354160,303872
156,420704,341632
160,371200,270256
164,335280,253536
168,457248,366768
172,401072,251856
176,299392,233264
180,392624,319424
184,441984,380288
188,403696,359104
192,270032,225776
196,248128,217792
200,305472,280336
204,367008,343312
208,371472,341824
212,337872,298848
216,275856,237808
220,178864,154256
224,223360,198208
228,164240,138032
232,178320,156832
236,286368,270128
240,171648,128880
244,246736,204640
248,179968,138128
252,274032,239760
256,246896,196912
264,216320,180976
272,200272,181968
280,270592,208496
288,260288,223632
296,303792,234128
304,332624,291552
312,380224,285280
320,398912,338736
328,339680,283136
336,337152,301488
344,384384,295584
352,393664,355840
360,333488,308448
368,366912,344816
376,451184,401184
384,532400,498816
392,576528,542848
400,545248,502416
408,497200,465424
416,410336,350544
424,479024,388592
432,519968,451616
440,454416,391392
448,409536,364096
456,427168,342816
464,375072,346448
472,444848,425600
480,513984,458688
488,446240,432432
496,410448,392048
504,437488,412624
512,962928,915392
528,732560,692416
544,777856,742384
560,762240,722416
576,801984,741872
592,790736,723952
608,802064,706368
624,845984,813616
640,885936,846544
656,879856,840144
672,837392,718784
688,774256,674288
704,790608,725040
720,759264,698960
736,734720,661248
752,735168,681008
768,841584,756224
784,733520,653328
800,693008,632048
816,741280,697360
832,747648,690624
848,716528,672288
864,606800,574768
880,585632,545616
896,732560,667968
912,674048,638560
928,695312,671168
944,658816,634464
960,661968,615136
976,567008,519280
992,565920,480816
1008,577296,533312
1024,1216064,1155792
1056,1240608,1172112
1088,912112,875840
1120,778592,747360
1152,733520,707360
1184,827600,786736
1216,654016,618272
1248,680720,649984
1280,459984,436736
1312,411920,385152
1344,371040,345456
1376,363200,339200
1408,425168,402656
1440,357472,333184
1472,346368,321520
1504,369296,339520
1536,314656,282992
1568,337296,311696
1600,384160,363568
1632,373264,354304
1664,347488,331328
1696,314272,299440
1728,284272,269936
1760,245600,231072
1792,227184,213344
1824,254352,242336
1856,248256,236464
1888,271376,257072
1920,237440,218928
1952,258496,235984
1984,221184,204080
2016,249376,212368
2048,349040,326912
2112,289536,267104
2176,330496,306400
2240,325040,304464
2304,352368,332176
2368,276160,255408
2432,252768,233824
2496,188320,161888
