reuse distance,histogram value,read histogram value
0,107564272,50970576
1,36572912,19721824
2,17182240,7685392
3,14480912,6754800
4,11665184,5972432
5,9514000,5455600
6,6575808,3730064
7,5214432,2543968
8,4515504,2304560
9,4483040,2683360
10,3483760,2034352
11,3145632,1896352
12,2992496,1866272
13,2637552,1739584
14,2053472,1192320
15,1842672,1197616
16,1753600,1084960
17,1677888,1064944
18,1655344,975568
19,1579232,1040176
20,1500064,942176
21,1724736,1202464
22,1682592,1248128
23,1365664,1004816
24,1039872,620944
25,868736,496544
26,847472,478912
27,779392,453920
28,750144,401184
29,696048,383632
30,744384,441392
31,496416,254928
32,655616,416752
33,646960,327008
34,563728,313568
35,572528,402496
36,584368,383520
37,590784,398544
38,535936,310016
39,556192,312608
40,508112,266832
41,462848,260352
42,421072,267312
43,398656,241760
44,460992,297360
45,491440,350608
46,400944,207984
47,403200,227392
48,339248,197456
49,355840,195440
50,372736,229744
51,375408,254208
52,311808,201408
53,378848,228768
54,241968,141360
55,343856,238016
56,323616,228032
57,274528,180704
58,323152,222304
59,273088,183696
60,269552,153168
61,272096,156080
62,292688,187856
63,285072,153424
64,556592,325120
66,632256,361936
68,548480,314992
70,539088,284160
72,545728,291200
74,476464,299920
76,665680,407712
78,571024,338464
80,531040,331264
82,346752,180576
84,385968,191200
86,428192,262688
88,462160,341264
90,341728,222176
92,389632,260048
94,422816,296944
96,410960,268048
98,389200,248016
100,334608,185216
102,255632,140464
104,322720,192080
106,255888,165776
108,254208,174048
110,300704,237344
112,292320,231920
114,278048,206928
116,199792,147328
118,197584,142416
120,248288,172528
122,159472,102160
124,170976,101696
126,180304,128336
128,339392,231264
132,319296,235424
136,288576,240960
140,313792,281280
144,258144,215296
148,300032,188768
152,435376,332672
156,351888,241088
160,329568,242160
164,286032,237536
168,310736,259216
172,209904,142784
176,249728,177216
180,215296,160784
184,254480,198512
188,281152,219792
192,176928,140448
196,210400,151728
200,274576,220304
204,313216,237648
208,262208,219280
212,302592,273360
216,206544,178992
220,229088,177648
224,175856,127040
228,221952,166864
232,227168,175424
236,324672,291904
240,356960,338928
244,229424,213904
248,134960,122816
252,132224,110704
256,357552,282128
264,427648,380848
272,365264,340768
280,441120,400928
288,445344,393904
296,424832,311248
304,417952,340848
312,325008,288048
320,330096,306112
328,313264,269696
336,385296,353712
344,360320,318448
352,394752,362128
360,419360,383408
368,387904,342272
376,457696,406640
384,523216,445200
392,502272,451280
400,606304,531392
408,466336,400784
416,350672,247616
424,365600,266032
432,366384,309856
440,340912,287296
448,266032,245232
456,275568,245056
464,308928,280672
472,356928,318880
480,324096,281360
488,370256,334880
496,548064,515504
504,444960,422768
512,811824,743584
528,831712,787264
544,451632,403328
560,552032,451136
576,565472,460512
592,589456,504608
608,554496,506480
624,591696,546976
640,544192,502896
656,537552,485072
672,592752,529568
688,592352,542480
704,580080,551536
720,735232,708736
736,744256,715424
752,620688,578768
768,711888,666000
784,504752,471920
800,654448,623216
816,535664,498192
832,495328,453120
848,469232,436496
864,493504,458496
880,489936,456416
896,510800,479808
912,488784,460048
928,454864,428672
944,461344,440064
960,461456,441984
976,453584,433056
992,382320,362176
1008,372848,350128
1024,743040,687440
1056,761920,717568
1088,740240,705040
1120,649888,616656
1152,610512,583760
1184,581776,556768
1216,555488,530176
1248,539824,516160
1280,516016,490416
1312,551952,525216
1344,473472,438320
1376,417952,387152
1408,385520,359968
1440,401520,377632
1472,432688,398896
1504,431808,403888
1536,414224,385120
1568,404432,380912
1600,410592,384928
1632,447888,392720
1664,532528,504336
1696,425888,406688
1728,404400,386656
1760,412400,392624
1792,442880,412128
1824,415904,371872
1856,377392,335824
1888,360176,334768
1920,377664,355872
1952,406448,376000
1984,416000,383616
2016,390288,361408
2048,616560,568368
2112,662944,621040
2176,545360,501232
2240,451200,414912
2304,480528,448464
2368,424208,393984
2432,363184,336320
2496,314384,290112
2560,325984,303648
2624,326768,305600
2688,349984,329264
2752,305504,285168
2816,274032,251760
2880,290016,267680
2944,306816,285024
3008,341936,321424
3072,295104,274848
3136,286960,266304
3200,306320,285424
3264,397280,379920
3328,365328,346704
3392,348080,330160
3456,409840,390640
3520,558576,539872
3584,643488,624496
3648,659136,642000
3712,767344,751472
3776,751872,736080
3840,795296,781392
3904,827184,813424
3968,762544,750720
4032,755360,743200
4096,1415504,1391984
4224,1381200,1361264
4352,1611712,1593264
4480,1476704,1462144
4608,608544,598928
4736,573824,565168
4864,533984,526032
4992,532512,525392
5120,495184,488704
5248,461696,456096
5376,459008,453840
5504,434704,429520
5632,380880,376368
5760,345616,341472
5888,319376,315744
6016,277328,274192
6144,228720,225760
6272,265312,262064
6400,274192,272080
6528,270208,267824
6656,190112,188256
6784,149456,147568
6912,148272,146304
7040,143856,142208
7168,180304,178288
7296,155792,154048
7424,118992,117456
7552,112352,111232
7680,96784,95952
7808,91616,90240
7936,117008,115840
8064,97392,96576
8192,186944,185488
8448,132832,131360
8704,100736,99920
8960,94016,93232
9216,91344,90544
9472,80176,79408
9728,59808,59296
9984,65680,65328
10240,59776,59456
10496,44192,43872
10752,59760,59376
11008,33344,33008
11264,39248,38960
11520,39424,39184
11776,25840,25664
12032,20960,20672
12288,19280,19088
12544,19008,18816
12800,25152,24960
13056,22832,22704
13312,20768,20560
13568,28000,27824
13824,25696,25568
14080,23040,22816
14336,18000,17840
14592,20144,19936
14848,38496,38288
15104,56928,56784
15360,62304,62064
15616,71760,71520
15872,90048,89968
16128,106976,106768
16384,187136,186848
16896,239888,239664
17408,266768,266224
17920,255632,255296
18432,233360,233104
18944,226992,226608
19456,252880,252624
19968,282272,281968
20480,385488,385280
20992,173504,173296
21504,57968,57632
22016,31712,31472
22528,45200,44768
23040,39632,39280
23552,44080,43728
24064,48144,47840
24576,46496,46224
25088,44384,44224
25600,40688,40400
26112,24800,24608
26624,24816,24592
27136,30688,30448
27648,22144,21968
28160,19040,18816
28672,7344,7088
29184,2000,1856
29696,1616,1456
30208,2320,1984
30720,4576,4240
31232,4032,3840
31744,1776,1520
32256,1792,1584
32768,6144,5760
33792,8656,8368
34816,13488,13056
35840,5584,5200
36864,10224,9936
37888,11200,10896
38912,2592,2352
39936,4576,4192
40960,4928,4704
41984,4656,4336
43008,7712,7408
44032,8048,7664
45056,5152,4816
46080,2480,2160
47104,2192,1872
48128,7120,6864
49152,5104,4816
50176,2000,1728
51200,2704,2192
52224,2256,2080
53248,4352,4096
54272,4768,4480
55296,4960,4784
56320,2336,2064
57344,2336,1936
58368,4432,4176
59392,2000,1712
60416,10048,9776
61440,2256,1952
62464,2880,2512
63488,11888,11616
64512,2432,2096
65536,7664,7072
67584,12848,12240
69632,10208,9456
71680,6736,6288
73728,9552,9024
75776,10752,10208
77824,5104,4640
79872,11392,10960
81920,14192,13664
83968,10976,10576
86016,10160,9648
88064,9168,8576
90112,18128,17552
92160,7136,6816
94208,8768,8192
96256,8576,8176
98304,8512,8016
100352,5424,4816
102400,13344,12816
104448,5872,5280
106496,6256,5696
108544,10336,9840
110592,8400,7872
112640,7904,7440
114688,2560,2032
116736,8112,7600
118784,5072,4432
120832,3120,2672
122880,5664,5216
124928,5600,5024
