reuse distance,histogram value,read histogram value
0,34965088,5510656
1,25381984,19407008
2,34205936,25453120
3,22328320,19211472
4,26163376,22216624
5,18157568,16883504
6,15329600,14195824
7,10885408,9914112
8,10297248,9745936
9,8220272,5890512
10,4182976,3127344
11,2657024,2269056
12,2470496,2372416
13,2139088,2039616
14,3208160,3131456
15,6223152,6066880
16,5238240,3387280
17,4538272,2897984
18,1350160,1310848
19,1283040,1268640
20,733824,642416
21,495824,474080
22,518864,463440
23,1723888,1035424
24,1629936,356912
25,5217936,2002256
26,6929472,4856544
27,7751456,7528048
28,1798512,1791424
29,291104,285264
30,866560,860416
31,114272,108208
32,151520,145296
33,183216,178848
34,721360,712288
35,34912,30768
36,43024,38960
37,89504,85552
38,100592,94400
39,53216,45008
40,37264,29712
41,47968,42320
42,29776,25104
43,20864,14592
44,28720,14576
45,137040,8560
46,23840,19392
47,265904,155136
48,563568,558800
49,1571424,1567024
50,1006096,1002640
51,281760,279664
52,385776,373152
53,3297296,3020832
54,8750384,7839536
55,5446624,4751552
56,192848,192064
57,74800,74304
58,3056,1824
59,1680,1088
60,2208,1792
61,912,336
62,1936,1440
63,752,608
64,1984,864
66,2432,1456
68,2384,2368
70,3744,3712
72,2720,1744
74,3248,2016
76,1200,560
78,400,400
80,496,496
82,496,496
84,576,576
86,208,208
88,48,48
90,80,80
92,48,48
94,48,48
96,0,0
98,144,128
100,80,80
102,32,32
104,96,96
106,32,32
108,16,16
110,112,80
112,16,16
114,48,0
116,80,48
118,0,0
120,0,0
122,0,0
124,16,16
126,0,0
128,0,0
132,0,0
136,16,0
140,32,32
144,1056,32
148,16,16
152,320,320
156,976,944
160,4096,4096
164,11696,11696
168,25232,25232
172,46912,46912
176,73008,73008
180,92944,92928
184,110400,110400
188,129376,129376
192,140000,140000
196,144064,144064
200,141680,141680
204,126832,126832
208,111536,111536
212,87488,87488
216,66640,66640
220,46336,46336
224,29888,29888
228,19920,19920
232,12880,12880
236,10960,10960
240,14848,14848
244,22032,22032
248,39552,39552
252,69072,69072
256,402336,402336
264,583248,583248
272,311408,311408
280,125776,125776
288,45056,45056
296,14864,14848
304,2432,2432
312,400,400
320,64,64
328,0,0
336,16,16
344,48,48
352,432,432
360,416,416
368,656,656
376,432,432
384,336,336
392,464,464
400,272,272
408,368,368
416,672,672
424,720,720
432,1856,1856
440,576,576
448,576,576
456,448,448
464,256,256
472,288,288
480,112,112
488,96,96
496,32,0
504,48,32
512,0,0
528,0,0
544,0,0
560,0,0
576,2032,2032
592,0,0
608,0,0
624,1024,1024
640,0,0
656,0,0
672,32,16
688,48,48
704,16,16
720,0,0
736,0,0
752,0,0
768,0,0
784,16,16
800,0,0
816,0,0
832,0,0
848,0,0
864,16,16
880,1632,1632
896,1936,1936
912,496,496
928,128,128
944,672,672
960,3376,3376
976,3312,3312
992,1184,1184
1008,448,432
1024,576,576
1056,224,224
1088,0,0
1120,16,0
1152,48,16
1184,16,0
1216,16,0
1248,16,0
1280,32,32
1312,16,16
1344,128,128
1376,80,80
1408,1728,1728
1440,62768,62768
1472,221328,221312
1504,572240,572240
1536,850160,850128
1568,326112,326112
1600,455440,455440
1632,300096,300096
1664,27168,27168
1696,35312,35312
1728,34992,34992
1760,1056,1056
1792,16,16
1824,16,16
1856,0,0
1888,0,0
1920,0,0
1952,128,128
1984,112,112
2016,240,240
2048,3008,2784
2112,9680,8320
2176,134544,129616
2240,254480,253296
2304,315488,315488
2368,546288,546288
2432,227536,227280
2496,82096,81008
2560,33264,30560
2624,3680,3504
2688,32,32
2752,0,0
2816,208,64
2880,1152,544
2944,6720,3744
3008,2768,1952
3072,160,160
