reuse distance,histogram value,read histogram value
0,41674256,15836032
1,37976544,26203616
2,34983184,30159184
3,33579040,30945424
4,32428720,31163776
5,23877616,22522288
6,19432144,18327872
7,16617536,15330624
8,14715744,13397696
9,13345424,12299808
10,16344560,15212128
11,16668976,15197296
12,17242912,15413280
13,15282832,13949248
14,9030448,8303536
15,8471440,7399056
16,4376512,3846544
17,3179808,2559872
18,1826656,1515840
19,1269936,1010672
20,1004112,867472
21,758176,645344
22,580512,479136
23,572400,478400
24,533296,428080
25,398624,314448
26,377088,275872
27,349344,243040
28,401232,297280
29,266960,154160
30,312368,154480
31,301072,146640
32,297488,108416
33,283760,139072
34,240448,105392
35,251872,151792
36,222128,128000
37,189056,129472
38,203792,157616
39,122752,78592
40,112416,73232
41,100880,68288
42,104880,78560
43,93952,70080
44,108992,88416
45,95024,76704
46,127600,113392
47,106832,93312
48,130928,118032
49,158640,147488
50,87520,78736
51,85296,77488
52,85568,77904
53,62128,55568
54,65568,58816
55,57472,51920
56,47120,42256
57,35984,30992
58,32864,28304
59,35440,30208
60,40800,35872
61,30256,26064
62,28160,24336
63,38848,36112
64,91808,86320
66,80880,76032
68,150096,143744
70,148800,142480
72,191680,184320
74,211312,204960
76,76752,70864
78,91696,87888
80,52368,49232
82,42192,40160
84,17088,15280
86,13104,11552
88,11584,11120
90,5664,5232
92,4832,4672
94,3376,3328
96,3808,3792
98,6944,6928
100,4256,4256
102,2336,2336
104,1968,1968
106,1808,1808
108,1312,1312
110,2016,2016
112,3264,3264
114,2960,2960
116,2256,2256
118,4016,4016
120,1040,1040
122,1088,1088
124,2256,2256
126,1600,1600
128,2096,2096
132,896,896
136,624,624
140,432,432
144,464,464
148,224,224
152,448,448
156,352,352
160,384,384
164,304,304
168,208,208
172,240,240
176,208,208
180,192,192
184,224,224
188,176,176
192,240,240
196,256,256
200,128,128
204,256,256
208,80,80
212,80,80
216,160,160
220,224,224
224,112,112
228,160,160
232,48,48
236,192,192
240,96,96
244,208,208
248,256,256
252,128,128
256,384,384
264,272,272
272,352,352
280,352,352
288,448,448
296,320,320
304,464,464
312,448,416
320,736,736
328,3360,3360
336,9856,9856
344,10176,10176
352,8848,8848
360,12080,12080
368,14304,14304
376,16544,16544
384,14992,14992
392,8256,8256
400,2848,2848
408,1536,1536
416,960,960
424,672,672
432,384,384
440,352,352
448,496,496
456,448,448
464,544,544
472,560,560
480,1536,1536
488,5808,5808
496,20224,20224
504,52128,52128
512,273120,273120
528,489680,489680
544,422016,422016
560,455232,455232
576,328208,328208
592,40608,40608
608,1744,1744
624,768,768
640,576,576
656,1152,1152
672,2416,2416
688,17888,17888
704,87568,87568
720,245088,245088
736,148720,148720
752,139696,139696
768,190944,190944
784,272336,272336
800,294416,294416
816,233872,233872
832,169856,169856
848,134928,134928
864,127744,127744
880,139440,139440
896,143568,143568
912,130848,130848
928,90528,90528
944,49328,49328
960,156944,156944
976,351056,351056
992,356640,356640
1008,227616,227616
1024,129584,129584
1056,12016,12016
1088,2960,2960
1120,3456,3440
1152,3824,3824
1184,2272,2272
1216,1200,1200
1248,4720,4720
1280,5616,5616
1312,5888,5888
1344,7760,7760
1376,4736,4736
1408,6992,6992
1440,207600,207600
1472,189392,189392
1504,286464,286464
1536,137824,137824
1568,137696,137696
1600,69120,69120
1632,71344,71344
1664,51344,51344
1696,84416,84416
1728,130544,130544
1760,179552,179552
1792,200032,200032
1824,204384,204384
1856,188976,188976
1888,168528,168528
1920,155504,155504
1952,153472,153472
1984,163776,163776
2016,174816,174816
2048,341088,341088
2112,270944,270944
2176,142672,142672
2240,33600,33600
2304,94368,94368
2368,127312,127312
2432,396672,396672
2496,955424,955424
2560,663280,663280
2624,812080,812080
2688,685136,685120
2752,401968,401968
2816,34496,34496
2880,1984,1968
2944,1296,1296
3008,912,912
3072,697984,697984
3136,70752,70752
3200,20944,20944
3264,77200,77200
3328,210880,210880
3392,230640,230640
3456,157936,157936
3520,161328,161328
3584,248192,248192
3648,147824,147824
3712,122976,122976
3776,150592,150592
3840,66016,66016
3904,30960,30960
3968,16832,16832
4032,13440,13440
4096,33648,33648
4224,20080,20080
4352,11664,11664
4480,57200,57200
4608,47488,47488
4736,127024,127024
4864,199232,199232
4992,127088,127088
5120,13696,13696
5248,168304,168304
5376,592000,592000
5504,181376,181376
5632,1328,1328
5760,1760,1760
5888,1600,1600
6016,1600,1600
6144,1584,1584
6272,1616,1616
6400,1456,1456
6528,4192,4192
6656,10096,10096
6784,62384,62384
6912,481776,481776
7040,125056,125056
7168,12320,12320
7296,1536,1536
7424,1632,1632
7552,3136,3136
7680,4224,4224
7808,2272,2272
7936,2096,2096
8064,2208,2208
8192,168528,168528
8448,55488,55488
8704,13392,13392
8960,3600,3600
9216,3040,3040
9472,2976,2976
9728,3312,3312
9984,3424,3424
10240,3168,3168
10496,3072,3072
10752,3056,3056
11008,3136,3136
11264,2192,2192
11520,1472,1472
11776,1456,1456
12032,144,144
