reuse distance,histogram value,read histogram value
0,93743344,18925232
1,46210224,31303904
2,20956064,12438656
3,18054064,12525296
4,12948976,6827168
5,8923616,6251232
6,7298592,5382464
7,7714128,4854992
8,4537120,2508560
9,3664752,1944336
10,2173696,1281280
11,1610608,847184
12,1516528,837792
13,1509808,864048
14,2533152,2019136
15,2676736,2160128
16,1437312,915568
17,1185856,682320
18,1480032,1151792
19,1094480,853776
20,1955408,1428688
21,1399344,1002832
22,814528,539792
23,1810464,1333808
24,769936,490256
25,1107920,683408
26,843200,652272
27,747088,400848
28,566032,347568
29,755904,474864
30,546384,356624
31,441824,295568
32,491024,319152
33,446096,269136
34,571888,426224
35,516640,306000
36,669168,406336
37,554048,380192
38,414976,328528
39,384560,264576
40,560960,400416
41,431232,312944
42,414288,274864
43,390400,301056
44,327792,220048
45,340256,180496
46,284672,155472
47,268560,154080
48,263072,147568
49,259920,182896
50,426720,273216
51,426480,313328
52,357296,248000
53,296272,210880
54,226272,162752
55,212272,154224
56,250240,174880
57,269616,169856
58,299616,227040
59,233392,143408
60,177616,114976
61,309664,251968
62,201152,159904
63,164928,121920
64,560400,347200
66,443264,317968
68,417488,273648
70,390896,248208
72,420656,296736
74,368496,200480
76,277136,177680
78,387264,274224
80,542608,442672
82,285920,226160
84,187840,150464
86,217440,160032
88,282064,214608
90,423056,344992
92,502160,440064
94,409984,365088
96,352144,270112
98,330032,261280
100,410800,333488
102,322800,257488
104,300448,246880
106,156544,136496
108,139056,115968
110,220896,180976
112,273552,220944
114,235536,193568
116,229088,152736
118,262464,194928
120,330992,227536
122,418592,311184
124,281488,198592
126,233264,182784
128,458496,408224
132,431856,391152
136,543280,355648
140,360928,264272
144,579856,473456
148,341616,261072
152,479312,327376
156,420688,279824
160,459392,372720
164,329872,288272
168,277856,230288
172,283376,229088
176,272432,212576
180,256384,159664
184,230912,182832
188,263168,233088
192,273920,248816
196,219680,172496
200,223552,164608
204,164064,138080
208,244064,192176
212,178640,137872
216,167104,139104
220,180656,164336
224,205008,187424
228,242224,220368
232,219024,204768
236,236592,222720
240,276288,262736
244,327824,315248
248,346544,330560
252,602608,594144
256,1509856,1485216
264,874752,842544
272,453200,422464
280,393936,380320
288,339040,313632
296,497152,467664
304,628176,608624
312,536144,520144
320,239120,220080
328,144992,124288
