reuse distance,histogram value,read histogram value
0,112806528,90235072
1,13965984,13216640
2,4522400,4212432
3,3085296,2806624
4,2107792,1961200
5,1746496,1668816
6,813744,552960
7,712304,377648
8,617984,317088
9,531456,354432
10,2501840,2359136
11,768784,667840
12,395136,303888
13,489216,431488
14,365344,324432
15,365168,324112
16,1183104,1144784
17,596624,573040
18,284832,262656
19,162256,133472
20,69296,45376
21,52752,38400
22,118768,102304
23,64848,50192
24,81648,75120
25,58704,55840
26,109536,105616
27,60880,55408
28,105376,88928
29,55568,37152
30,50464,41280
31,92864,91120
32,47856,46720
33,186000,184912
34,116048,68192
35,124224,58480
36,98592,39904
37,105680,84432
38,83856,79760
39,84064,81120
40,74240,71056
41,36368,32736
42,17024,13952
43,16560,11872
44,19312,15008
45,18336,13744
46,15952,11264
47,15904,12064
48,16736,12640
49,69856,66176
50,40608,37568
51,35056,32624
52,25424,23456
53,87952,86992
54,75232,74640
55,71984,71680
56,155728,46528
57,101024,31392
58,30400,20560
59,12880,12592
60,121520,121136
61,80256,79696
62,21792,20880
63,10752,9728
64,165536,18272
66,57536,23152
68,85744,70752
70,102656,91920
72,24384,11520
74,22528,8624
76,110672,38688
78,166096,19456
80,85616,67024
82,164128,152928
84,58208,49184
86,52144,45312
88,31680,25184
90,22912,15056
92,21008,12496
94,25808,17504
96,47424,38704
98,84368,77392
100,40768,35328
102,20256,16928
104,10016,8480
106,24000,23392
108,63376,63200
110,12912,12576
112,640,544
114,544,416
116,896,624
118,672,672
120,184000,3040
122,20448,12752
124,201920,201920
126,19792,19792
128,15664,15504
132,196256,20256
136,202960,192400
140,25232,24656
144,15296,13088
148,19904,15456
152,24480,16192
156,28560,15168
160,25968,11536
164,27088,12496
168,28304,14320
172,28832,15264
176,26960,12992
180,87200,75712
184,45856,36672
188,5648,1232
192,2400,592
196,1024,416
200,464,304
204,560,544
208,1264,1232
212,2128,2128
216,159440,4384
220,193648,164800
224,38368,38368
228,7040,7040
232,55024,3872
236,157040,20576
240,167776,167184
244,3552,3408
248,352,352
252,288,288
256,576,512
264,3872,3040
272,12240,7936
280,24512,15024
288,35120,19808
296,38448,19984
304,36688,17152
312,41616,20720
320,36960,15216
328,19264,6016
336,5296,1248
344,1136,304
352,336,304
360,160,160
368,256,256
376,304,304
384,160,160
392,176,176
400,160,160
408,160,160
416,176,176
424,144,144
432,224,224
440,256,256
448,160,144
456,144,144
464,192,192
472,80,80
480,96,96
488,96,64
496,128,128
504,192,176
512,208,208
528,176,160
544,144,144
560,176,176
576,176,176
592,16,16
608,144,144
624,128,128
640,112,112
656,48,48
672,32,32
688,128,112
704,144,128
720,96,80
736,96,96
752,64,64
768,48,48
784,112,112
800,64,64
816,64,64
832,416,416
848,186768,186768
864,171776,171776
880,16256,16256
896,112,112
912,48,48
928,80,80
944,83696,83696
960,244432,244432
976,46624,46624
992,4240,4224
1008,167616,167616
1024,493312,493312
1056,1137296,1137296
1088,1585632,1585632
1120,9712,9712
1152,37312,37312
1184,68224,68208
1216,40400,40400
1248,64480,64480
1280,169968,169968
1312,274496,274496
1344,366160,366160
1376,203088,203088
1408,13296,13296
1440,336,336
1472,352,336
1504,480,480
1536,512,496
1568,384,384
1600,496,496
1632,608,608
1664,496,496
1696,400,400
1728,320,320
1760,320,320
1792,304,304
1824,320,320
1856,432,432
1888,368,368
1920,448,448
1952,384,384
1984,496,496
2016,496,480
2048,784,784
2112,1728,1696
2176,7392,7392
2240,320,304
2304,80,80
2368,144,144
2432,112,112
2496,128,128
2560,416,416
2624,880,880
2688,1776,1776
2752,400,400
2816,240,240
2880,112,112
2944,80,80
3008,224,224
3072,128,128
3136,208,208
3200,880,864
3264,4864,4864
3328,464,464
3392,112,112
3456,48,48
3520,64,64
3584,64,64
3648,144,144
3712,96,96
3776,160,160
3840,208,208
3904,592,592
3968,464,464
4032,464,464
4096,864,864
4224,480,480
4352,4096,4096
4480,208,208
4608,224,224
4736,208,208
4864,160,160
4992,192,192
5120,288,288
5248,560,560
5376,1152,1152
5504,2432,2432
5632,64,64
5760,144,144
5888,176,176
6016,128,128
6144,256,256
6272,112,112
6400,176,144
6528,2496,2496
6656,560,560
6784,672,672
6912,160,160
7040,208,208
7168,112,112
7296,144,144
7424,176,176
7552,208,208
7680,1792,1792
7808,256,256
7936,288,288
8064,320,320
8192,720,720
8448,480,480
8704,1264,1264
8960,320,320
9216,448,448
9472,720,720
9728,1712,1712
9984,432,432
10240,624,624
10496,768,736
10752,688,688
11008,1136,1136
11264,560,560
11520,384,384
11776,320,320
12032,1344,1328
12288,832,832
12544,976,928
12800,2208,1248
13056,2976,1952
13312,2032,1200
13568,1984,1312
13824,2144,1280
14080,1936,1024
14336,2640,1520
14592,2304,1248
14848,3056,3008
15104,4016,4000
15360,3328,3328
15616,1312,1296
15872,560,496
16128,512,496
16384,1952,1936
16896,2320,2288
17408,2752,2656
17920,1520,1520
18432,1824,1776
18944,1600,1568
19456,1024,976
19968,832,800
20480,1008,1008
20992,880,880
21504,944,944
22016,928,928
22528,912,912
23040,1152,1088
23552,752,752
24064,1216,1216
24576,992,992
25088,800,784
25600,432,432
26112,736,720
26624,240,192
27136,448,368
27648,560,512
28160,128,128
28672,800,784
29184,192,160
29696,352,240
30208,288,240
30720,320,192
31232,128,80
31744,320,224
32256,192,176
32768,2880,2768
33792,2384,2304
34816,1392,1312
35840,1168,1136
36864,1552,1440
37888,1712,1616
38912,1712,1536
39936,1216,1152
40960,1232,1136
41984,1440,1296
43008,1472,1392
44032,1104,928
45056,1104,1088
46080,1248,1200
47104,1264,1184
48128,1168,1024
49152,1232,1168
50176,1312,1008
51200,1728,1088
52224,1424,1152
53248,1680,1312
54272,1280,1152
55296,832,752
56320,1344,1120
57344,1392,1312
58368,1584,1408
59392,6416,6000
60416,12400,11760
61440,12272,11888
62464,5520,5472
63488,784,704
64512,1024,944
65536,1664,1456
67584,2080,1664
69632,1808,1408
71680,1472,1248
73728,2448,2080
75776,1328,1024
77824,1232,1008
79872,2224,1840
81920,2400,2224
83968,1904,1680
86016,1792,1536
88064,640,416
90112,288,224
92160,512,352
94208,432,272
96256,400,336
98304,224,128
100352,160,80
102400,224,96
104448,384,224
106496,336,272
108544,240,160
110592,192,80
112640,96,80
114688,416,272
116736,592,528
118784,416,336
120832,46160,46064
122880,112,0
124928,80,48
126976,112,32
129024,64,0
131072,176,16
135168,80,0
139264,64,32
143360,16,16
147456,20880,20784
151552,26400,26336
155648,64,16
159744,80,0
163840,16,0
167936,48,16
172032,64,0
176128,16,0
180224,16,16
184320,128,128
188416,19792,19792
192512,16,16
196608,96,96
200704,112,112
204800,96,96
208896,128,128
212992,128,128
217088,32,32
221184,0,0
225280,64,64
229376,0,0
233472,0,0
237568,0,0
241664,0,0
245760,16,16
249856,32,32
253952,32,32
258048,32,32
262144,32,32
270336,720,720
278528,16,16
286720,16,16
294912,32,32
303104,64,64
311296,48,48
319488,64,64
327680,16,16
335872,0,0
344064,0,0
352256,0,0
360448,16,16
368640,16,16
376832,0,0
385024,32,32
393216,0,0
401408,16,16
409600,16,16
417792,0,0
425984,0,0
434176,16,16
442368,0,0
450560,0,0
458752,32,32
466944,0,0
475136,0,0
483328,0,0
491520,0,0
499712,0,0
507904,16,16
516096,32,32
524288,16,16
540672,0,0
557056,16,16
573440,32,16
589824,0,0
606208,720,720
622592,640,640
638976,16,16
655360,0,0
671744,0,0
688128,48,48
