reuse distance,histogram value,read histogram value
0,49978496,4274368
1,24193376,7705088
2,38032144,24742816
3,21471568,15738960
4,19250640,14243248
5,15073600,11373760
6,23196912,18492192
7,17321792,13552144
8,12746128,10880416
9,13860496,11858048
10,15668416,13674848
11,14928192,13379696
12,11435312,9204880
13,9908736,8323840
14,10791232,9656608
15,10395584,8343744
16,7965664,6957536
17,6428992,5126080
18,6415168,4935952
19,8410736,6231664
20,7846128,6835792
21,6515552,5663248
22,6143728,4977264
23,5953488,4692448
24,6488912,5046544
25,6807552,6368288
26,5467872,4987376
27,3591936,3102544
28,3865728,3410496
29,4214544,3782704
30,4916304,4551776
31,5124240,4851152
32,4479536,3899952
33,5053040,4382624
34,4808112,4226336
35,5901440,5299184
36,6494416,5878944
37,6547760,5927264
38,5428048,4690832
39,4099456,3340496
40,4482560,3465728
41,4393328,3513712
42,4193824,3311840
43,4409536,3288592
44,4208928,3501664
45,4844592,3608304
46,4506640,3510640
47,4902656,3757344
48,5287936,4076544
49,6127008,4637040
50,5707392,4343808
51,11237568,9122992
52,6391008,4840704
53,3558672,2929456
54,2766624,2170880
55,2789168,2311568
56,2216128,1593616
57,2330592,1725056
58,1865936,1425760
59,1490880,1049184
60,1813216,1067152
61,1403456,719568
62,1335440,396480
63,847136,442496
64,2092736,1360208
66,1847296,873824
68,844000,580608
70,1248960,990048
72,1149888,722032
74,1434272,395536
76,499808,318816
78,530240,461584
80,790448,699984
82,1046768,903216
84,1071520,718128
86,1383776,1060016
88,1165376,622160
90,896704,789344
92,1161072,1122544
94,1296752,1209360
96,1464208,1264288
98,1575344,1135040
100,1610112,1363344
102,1408384,1247296
104,921056,810112
106,515552,411024
108,618912,473360
110,1368576,1202704
112,3609616,3353600
114,4259984,3937600
116,5411632,4242976
118,10399536,9081328
120,1690176,1432928
122,676240,494080
124,328128,215824
126,238960,162832
128,369808,327504
132,201536,183008
136,147200,127184
140,100064,61616
144,146672,100976
148,221424,167232
152,211120,189600
156,48976,42592
160,13968,12240
164,27792,27408
168,3904,3728
172,41792,41232
176,166208,146992
180,245632,232256
184,20592,19536
188,22304,20960
192,38336,37760
196,11392,10656
200,1952,1872
204,320,272
208,160,144
212,256,224
216,272,256
220,176,176
224,144,112
228,192,176
232,144,144
236,192,176
240,208,192
244,240,240
248,272,256
252,432,384
256,816,816
264,496,416
272,320,288
280,352,320
288,432,432
296,560,544
304,352,304
312,208,176
320,544,512
328,464,432
336,784,752
344,464,432
352,544,512
360,256,256
368,160,144
376,160,128
384,416,384
392,240,224
400,192,176
408,432,400
416,512,464
424,256,240
432,304,272
440,160,128
448,320,304
456,256,224
464,352,320
472,256,224
480,160,144
488,192,176
496,272,224
504,256,208
512,704,640
528,592,528
544,432,384
560,336,240
576,240,240
592,352,320
608,368,336
624,400,352
640,704,704
656,352,320
672,400,352
688,416,384
704,432,384
720,512,432
736,416,368
752,1056,1024
768,2960,2896
784,640,608
800,1184,1136
816,544,512
832,400,352
848,464,384
864,880,816
880,1936,1888
896,5328,5264
912,1216,1136
928,512,432
944,592,560
960,3440,3344
976,2144,2080
992,1216,1184
1008,1056,1024
1024,1888,1856
1056,1472,1296
1088,720,640
1120,1008,944
1152,832,768
1184,880,832
1216,944,768
1248,1312,1264
1280,720,624
1312,992,928
1344,752,656
1376,1056,1008
1408,912,848
1440,5808,5744
1472,263104,263008
1504,68480,68448
1536,3520,3408
1568,2656,2544
1600,1760,1648
1632,8784,8656
1664,1360,1296
1696,4208,4096
1728,1280,1168
1760,1232,1152
1792,1008,976
1824,1120,1024
1856,1648,928
1888,2320,880
1920,7648,1744
1952,48784,41824
1984,469600,453952
2016,5667632,5578128
2048,28911872,26379936
2112,7724176,6939456
2176,74576,70848
2240,278784,269968
2304,1826304,1714448
2368,2038896,1826512
2432,4640,4112
2496,1968,1744
2560,1568,1312
2624,1600,1312
2688,1728,1472
2752,1920,1760
2816,2112,1888
2880,2384,2080
2944,13952,13680
3008,44912,44608
3072,78608,78368
3136,121504,121200
3200,205968,205760
3264,406352,406144
3328,364944,364000
3392,238480,230880
3456,214144,206336
3520,177616,175424
3584,74400,72672
3648,26384,21696
3712,7168,3936
3776,8272,7552
3840,7328,5776
3904,1728,1424
3968,1664,1040
4032,10896,2720
4096,11056,9808
4224,6576,4448
4352,11280,3296
4480,14608,12512
4608,3040480,3026800
4736,11220464,10090800
4864,209120,185520
4992,155792,155344
5120,12672,3888
5248,10112,8960
5376,5152,2800
