reuse distance,histogram value,read histogram value
0,117373408,11867376
1,27807952,11388640
2,19705744,10764640
3,12882960,6282192
4,19450480,6655712
5,10330608,2998112
6,5250880,2546192
7,2181280,1145472
8,2105376,613456
9,1940416,352000
10,2508080,1910208
11,6224608,3040912
12,5392112,4699744
13,2926608,100720
14,875168,256672
15,934912,258784
16,445968,63968
17,415072,137104
18,2315776,673440
19,578640,272464
20,1589424,1225568
21,791392,117904
22,1189760,222800
23,1223456,60640
24,1030592,124496
25,1786320,52240
26,403920,57920
27,835744,82656
28,1422144,55216
29,1501248,44464
30,2039360,303248
31,1201456,466672
32,3146640,2630000
33,3905056,3197744
34,1808976,800448
35,1335552,402976
36,1132464,407936
37,1254320,775296
38,567056,262960
39,367808,118032
40,385696,130576
41,350176,86464
42,478496,206048
43,800288,507024
44,934752,661680
45,1590384,1346976
46,1732288,327728
47,357920,97744
48,302416,47856
49,477360,185280
50,672208,140048
51,1667744,412784
52,1226832,220992
53,1378416,738192
54,839776,236272
55,771328,255408
56,320144,155552
57,964096,693008
58,799760,213296
59,605120,70640
60,398960,62320
61,781088,46832
62,758832,42016
63,257088,62176
64,263024,79184
66,1377776,330832
68,1179584,945760
70,479568,359376
72,336240,91968
74,341744,136960
76,362016,173776
78,570192,343696
80,1008496,483008
82,1188384,581632
84,1456160,580576
86,1692272,510576
88,1585584,370096
90,1563728,242160
92,2226112,1218080
94,2447200,1204128
96,1519424,595840
98,1762112,1391520
100,908368,496352
102,890736,280736
104,422960,78000
106,357472,72640
108,232240,93488
110,237920,76208
112,193216,56736
114,171584,57072
116,204592,47296
118,178784,48432
120,126656,44160
122,105088,50032
124,119664,33280
126,115792,32976
128,168000,53184
132,123856,46976
136,100208,43680
140,80160,35312
144,86944,30864
148,61888,25216
152,75552,23296
156,90480,20048
160,130848,17264
164,88864,17280
168,78896,14384
172,192800,16112
176,1093376,17008
180,967888,12016
184,678272,8368
188,1519872,8256
192,987872,8144
196,1982048,6800
200,1782960,7008
204,88944,6032
208,23024,6288
212,16448,6432
216,25808,7280
220,36192,6928
224,29056,7328
228,23424,7472
232,25584,7872
236,25808,8080
240,29664,7216
244,28272,8256
248,25616,8128
252,20944,8816
256,63616,17728
264,56544,18512
272,62496,21728
280,66368,22512
288,58752,21616
296,64352,23376
304,72928,21936
312,61024,26400
320,70128,26208
328,65936,27328
336,56848,24944
344,73248,22112
352,56864,24576
360,64432,25584
368,58928,25616
376,44400,21488
384,62256,19344
392,50096,17632
400,48640,17712
408,49120,18080
416,33744,14256
424,36336,12176
432,40576,11184
440,32016,9984
448,32160,10416
456,22720,8352
464,18752,7008
472,23952,5248
480,18096,4704
488,16704,5104
496,12768,4608
504,7856,3344
512,14672,4640
528,10608,3968
544,7072,3344
560,5664,2224
576,6112,2160
592,5248,2256
608,4560,1696
624,4848,2016
640,4736,2080
656,5504,1760
672,4432,1456
688,3824,1520
704,4064,1280
720,3648,1376
736,2688,1072
752,3072,1136
768,2352,800
784,2256,640
800,1632,544
816,1536,496
832,1344,528
848,1136,480
864,960,336
880,1040,272
896,1008,336
912,480,144
928,624,208
944,400,144
960,272,96
976,304,80
992,224,112
1008,304,144
1024,576,256
1056,544,192
1088,400,112
1120,192,96
1152,160,16
1184,112,48
1216,48,16
1248,64,32
1280,32,16
1312,80,64
1344,48,32
1376,16,16
1408,48,16
1440,48,16
1472,0,0
1504,16,0
1536,16,16
1568,16,0
1600,0,0
1632,0,0
1664,0,0
1696,0,0
1728,0,0
1760,0,0
1792,0,0
1824,0,0
1856,0,0
1888,0,0
1920,0,0
1952,0,0
1984,0,0
2016,0,0
2048,0,0
2112,0,0
2176,0,0
2240,0,0
2304,0,0
2368,0,0
2432,0,0
2496,0,0
2560,0,0
2624,0,0
2688,0,0
2752,0,0
2816,0,0
2880,0,0
2944,0,0
3008,0,0
3072,0,0
3136,0,0
3200,0,0
3264,0,0
3328,0,0
3392,0,0
3456,0,0
3520,0,0
3584,0,0
3648,0,0
3712,0,0
3776,0,0
3840,0,0
3904,0,0
3968,16,0
4032,432,0
4096,396704,0
4224,73504,0
4352,136096,0
4480,64528,0
4608,3376,0
4736,3872,0
4864,4352,0
4992,4112,0
5120,4000,0
5248,5136,0
5376,5072,0
5504,4880,0
5632,7264,0
5760,10544,0
5888,14944,0
6016,21264,0
6144,31488,0
6272,40192,0
6400,60832,0
6528,77568,0
6656,90624,0
6784,108128,0
6912,138160,0
7040,187824,0
7168,226928,0
7296,276592,0
7424,324544,0
7552,395264,0
7680,456160,0
7808,526944,0
7936,590944,0
8064,686848,0
8192,1634272,0
8448,1982208,480
8704,2289760,0
8960,2498096,128
9216,2655616,0
9472,2679008,0
9728,2641328,0
9984,2432752,0
10240,2242112,0
10496,1949120,0
10752,1657392,0
11008,1333136,0
11264,1029552,0
11520,776384,0
11776,586688,0
12032,450032,0
12288,356272,0
12544,278192,0
12800,223888,0
13056,212880,0
13312,194448,0
13568,188096,0
13824,189968,0
14080,173552,0
14336,186224,0
14592,180016,0
14848,187840,0
15104,209808,0
15360,220064,0
15616,229392,0
15872,243520,0
16128,266576,0
16384,595120,0
16896,713200,0
17408,815408,0
17920,823264,0
18432,1118048,0
18944,2697392,0
19456,3080880,0
19968,1100240,0
20480,422288,0
20992,363760,0
21504,310784,0
22016,245680,0
22528,190352,0
23040,143280,0
23552,103616,0
24064,79008,0
24576,61152,0
25088,50160,0
25600,40688,0
26112,37872,0
26624,32208,0
27136,33280,0
27648,29776,0
28160,28704,0
28672,26992,0
29184,25712,0
29696,26096,0
30208,28384,0
30720,26960,0
31232,26304,0
31744,27520,0
32256,29680,0
32768,60272,0
33792,70784,0
34816,74224,0
35840,63104,0
36864,93520,0
37888,389264,0
38912,454272,0
39936,131696,0
40960,0,0
41984,0,0
43008,0,0
44032,0,0
45056,0,0
46080,0,0
47104,0,0
48128,0,0
49152,0,0
50176,0,0
51200,0,0
52224,0,0
53248,0,0
54272,0,0
55296,0,0
56320,0,0
57344,0,0
58368,0,0
59392,0,0
60416,0,0
61440,0,0
62464,0,0
63488,0,0
64512,0,0
65536,0,0
67584,0,0
69632,0,0
71680,0,0
73728,0,0
75776,0,0
77824,0,0
79872,0,0
81920,0,0
83968,0,0
86016,0,0
88064,0,0
90112,0,0
92160,0,0
94208,0,0
96256,0,0
98304,0,0
100352,0,0
102400,0,0
104448,0,0
106496,0,0
108544,0,0
110592,0,0
112640,0,0
114688,0,0
116736,0,0
118784,0,0
120832,0,0
122880,0,0
124928,0,0
126976,0,0
129024,0,0
131072,0,0
135168,0,0
139264,0,0
143360,0,0
147456,0,0
151552,0,0
155648,0,0
159744,0,0
163840,0,0
167936,0,0
172032,0,0
176128,0,0
180224,0,0
184320,0,0
188416,0,0
192512,0,0
196608,0,0
200704,0,0
204800,0,0
208896,0,0
212992,0,0
217088,0,0
221184,0,0
225280,0,0
229376,0,0
233472,0,0
237568,0,0
241664,0,0
245760,0,0
249856,0,0
253952,0,0
258048,0,0
262144,0,0
270336,0,0
278528,0,0
286720,0,0
294912,0,0
303104,0,0
311296,0,0
319488,0,0
327680,0,0
335872,0,0
344064,0,0
352256,0,0
360448,0,0
368640,0,0
376832,0,0
385024,0,0
393216,0,0
401408,0,0
409600,0,0
417792,0,0
425984,0,0
434176,0,0
442368,0,0
450560,0,0
458752,0,0
466944,0,0
475136,0,0
483328,0,0
491520,0,0
499712,0,0
507904,0,0
516096,0,0
524288,0,0
540672,0,0
557056,0,0
573440,0,0
589824,0,0
606208,0,0
622592,0,0
638976,0,0
655360,0,0
671744,0,0
688128,0,0
704512,0,0
720896,0,0
737280,0,0
753664,0,0
770048,0,0
786432,0,0
802816,0,0
819200,0,0
835584,3152,0
851968,1168,0
868352,3600,0
884736,2064,0
901120,1936,0
917504,2176,0
933888,2304,0
950272,1872,0
966656,2032,0
983040,2384,0
999424,2112,0
1015808,2080,0
1032192,2048,0
1048576,4256,0
1081344,4320,0
1114112,4112,0
1146880,4096,0
1179648,4272,0
1212416,4464,0
1245184,4192,0
1277952,4304,0
1310720,3936,0
1343488,4304,0
1376256,4512,0
1409024,4672,0
1441792,4464,0
1474560,4048,0
1507328,6080,0
1540096,55136,0
1572864,192704,0
1605632,281920,0
1638400,193408,0
1671168,224336,0
1703936,153632,0
1736704,90640,0
1769472,111456,0
1802240,129360,0
1835008,143648,0
1867776,553376,0
1900544,3073952,0
1933312,6681952,0
1966080,10364960,0
1998848,5870576,0
2031616,2501536,0
2064384,43536,0
2097152,159088,0
2162688,277584,0
2228224,244912,0
2293760,188288,0
2359296,192064,0
2424832,183888,0
2490368,168096,0
2555904,135392,0
2621440,146688,0
2686976,136576,0
2752512,128848,0
2818048,139424,0
2883584,141664,0
2949120,137552,0
3014656,129728,0
3080192,132192,0
3145728,133808,0
3211264,133536,0
3276800,118528,0
3342336,129424,0
3407872,137088,0
3473408,171072,0
3538944,183424,0
3604480,206448,0
3670016,246288,0
3735552,1575968,0
3801088,734768,0
3866624,1548176,0
3932160,899872,0
3997696,38368,0
4063232,0,0
4128768,0,0
4194304,0,0
4325376,0,0
4456448,0,0
4587520,0,0
4718592,0,0
4849664,0,0
4980736,0,0
5111808,0,0
5242880,0,0
5373952,0,0
5505024,0,0
5636096,0,0
5767168,0,0
5898240,0,0
6029312,0,0
6160384,0,0
6291456,0,0
6422528,0,0
6553600,0,0
6684672,0,0
6815744,0,0
6946816,0,0
7077888,0,0
7208960,0,0
7340032,0,0
7471104,0,0
7602176,0,0
7733248,0,0
7864320,0,0
7995392,0,0
8126464,0,0
8257536,0,0
8388608,0,0
8650752,0,0
8912896,0,0
9175040,0,0
9437184,0,0
9699328,0,0
9961472,0,0
10223616,0,0
10485760,0,0
10747904,0,0
11010048,0,0
11272192,0,0
11534336,0,0
11796480,0,0
12058624,0,0
12320768,0,0
12582912,0,0
12845056,0,0
13107200,0,0
13369344,0,0
13631488,0,0
13893632,0,0
14155776,0,0
14417920,0,0
14680064,0,0
14942208,0,0
15204352,0,0
15466496,0,0
15728640,0,0
15990784,0,0
16252928,0,0
16515072,0,0
16777216,0,0
17301504,0,0
17825792,0,0
18350080,0,0
18874368,0,0
19398656,0,0
19922944,0,0
20447232,0,0
20971520,0,0
21495808,0,0
22020096,0,0
22544384,0,0
23068672,0,0
23592960,0,0
24117248,0,0
24641536,0,0
25165824,0,0
25690112,0,0
26214400,0,0
26738688,0,0
27262976,0,0
27787264,0,0
28311552,0,0
28835840,0,0
29360128,0,0
29884416,0,0
30408704,0,0
30932992,0,0
31457280,0,0
31981568,0,0
32505856,0,0
33030144,0,0
33554432,0,0
34603008,0,0
35651584,0,0
36700160,0,0
37748736,0,0
38797312,0,0
39845888,0,0
40894464,0,0
41943040,0,0
42991616,0,0
44040192,0,0
45088768,0,0
46137344,0,0
47185920,0,0
48234496,0,0
49283072,0,0
50331648,0,0
51380224,0,0
52428800,0,0
53477376,0,0
54525952,0,0
55574528,0,0
56623104,0,0
57671680,0,0
58720256,0,0
59768832,0,0
60817408,0,0
61865984,0,0
62914560,0,0
63963136,0,0
65011712,0,0
66060288,0,0
67108864,0,0
69206016,0,0
71303168,0,0
73400320,0,0
75497472,0,0
77594624,0,0
79691776,0,0
81788928,0,0
83886080,0,0
85983232,0,0
88080384,0,0
90177536,0,0
92274688,0,0
94371840,0,0
96468992,0,0
98566144,0,0
100663296,0,0
102760448,0,0
104857600,0,0
106954752,0,0
109051904,0,0
111149056,0,0
113246208,0,0
115343360,0,0
117440512,0,0
119537664,0,0
121634816,0,0
123731968,0,0
125829120,0,0
127926272,0,0
130023424,0,0
132120576,0,0
134217728,0,0
138412032,0,0
142606336,0,0
146800640,0,0
150994944,0,0
155189248,0,0
159383552,0,0
163577856,0,0
167772160,0,0
171966464,0,0
176160768,0,0
180355072,0,0
184549376,0,0
188743680,0,0
192937984,0,0
197132288,0,0
201326592,0,0
205520896,0,0
209715200,0,0
213909504,0,0
218103808,0,0
222298112,0,0
226492416,0,0
230686720,0,0
234881024,0,0
239075328,0,0
243269632,0,0
247463936,0,0
251658240,0,0
255852544,0,0
260046848,0,0
264241152,0,0
268435456,0,0
276824064,0,0
285212672,0,0
293601280,0,0
301989888,0,0
310378496,0,0
318767104,0,0
327155712,0,0
335544320,0,0
343932928,0,0
352321536,0,0
360710144,0,0
369098752,0,0
377487360,0,0
385875968,0,0
394264576,0,0
402653184,0,0
411041792,0,0
419430400,0,0
427819008,0,0
436207616,0,0
444596224,0,0
452984832,0,0
461373440,0,0
469762048,0,0
478150656,0,0
486539264,0,0
494927872,0,0
503316480,0,0
511705088,0,0
520093696,0,0
528482304,0,0
536870912,0,0
553648128,0,0
570425344,0,0
587202560,0,0
603979776,0,0
620756992,0,0
637534208,0,0
654311424,0,0
671088640,0,0
687865856,0,0
704643072,0,0
721420288,0,0
738197504,0,0
754974720,0,0
771751936,0,0
788529152,0,0
805306368,0,0
822083584,0,0
838860800,0,0
855638016,0,0
872415232,0,0
889192448,0,0
905969664,0,0
922746880,0,0
939524096,0,0
956301312,0,0
973078528,0,0
989855744,0,0
1006632960,0,0
1023410176,0,0
1040187392,0,0
1056964608,0,0
1073741824,0,0
1107296256,0,0
1140850688,0,0
1174405120,0,0
1207959552,0,0
1241513984,0,0
1275068416,0,0
1308622848,0,0
1342177280,0,0
1375731712,0,0
1409286144,0,0
1442840576,0,0
1476395008,0,0
1509949440,0,0
1543503872,0,0
1577058304,0,0
1610612736,0,0
1644167168,0,0
1677721600,0,0
1711276032,0,0
1744830464,0,0
1778384896,0,0
1811939328,0,0
1845493760,0,0
1879048192,0,0
1912602624,0,0
1946157056,0,0
1979711488,0,0
2013265920,0,0
2046820352,0,0
2080374784,0,0
2113929216,0,0
2147483648,0,0
2214592512,0,0
2281701376,0,0
2348810240,0,0
2415919104,0,0
2483027968,0,0
2550136832,0,0
2617245696,0,0
2684354560,0,0
2751463424,0,0
2818572288,0,0
2885681152,0,0
2952790016,0,0
3019898880,0,0
3087007744,0,0
3154116608,0,0
3221225472,0,0
3288334336,0,0
3355443200,0,0
3422552064,0,0
3489660928,0,0
3556769792,0,0
3623878656,0,0
3690987520,0,0
3758096384,0,0
3825205248,0,0
3892314112,0,0
3959422976,0,0
4026531840,0,0
4093640704,0,0
4160749568,0,0
4227858432,0,0
