reuse distance,histogram value,read histogram value
0,47286256,15374784
1,51541232,22229152
2,25093872,12558112
3,18941728,9354320
4,23431936,15937920
5,8882688,3792736
6,8925008,2086432
7,5963376,2863568
8,5882608,2748864
9,4550960,2511008
10,2331568,772176
11,2040944,740000
12,1714512,1182864
13,1181216,616000
14,2276832,1684432
15,857136,426272
16,625424,225008
17,586352,189872
18,462624,183008
19,1523856,1238144
20,709888,246272
21,922880,368448
22,767136,459584
23,536272,404688
24,1443728,1322144
25,450048,326160
26,520176,395888
27,574368,461024
28,804432,693072
29,1708592,1576512
30,976960,753232
31,1044240,729648
32,1057120,746416
33,1355200,911888
34,2106144,1777440
35,1550048,1043536
36,1477920,1045376
37,1698816,1046304
38,1790768,672160
39,2565264,1460944
40,958240,513376
41,778432,497760
42,722288,521664
43,706512,544160
44,1614528,1485312
45,659920,553888
46,622432,526336
47,672784,582048
48,480640,392896
49,1256208,1175312
50,368800,288432
51,319392,230512
52,314880,220080
53,278688,196016
54,1073648,996928
55,237152,169952
56,221504,159904
57,190704,142656
58,194384,153168
59,967968,936752
60,166480,136976
61,157568,131552
62,153760,127952
63,169440,141344
64,1094000,1031952
66,327616,259792
68,1099168,1044816
70,332352,299616
72,357520,333584
74,1150624,1118688
76,452272,404608
78,1195344,1130432
80,549680,472736
82,561648,487200
84,1243712,1170736
86,535632,465440
88,1172192,1107888
90,451824,395216
92,408272,360016
94,982208,945712
96,269648,243600
98,831392,815024
100,165200,153744
102,130624,123712
104,716384,711152
106,99856,96320
108,681632,679488
110,85728,84096
112,94896,93888
114,654176,653472
116,55360,55136
118,596032,595920
120,50528,50464
122,59104,59088
124,595696,595696
126,78112,78080
128,701360,701328
132,676848,676736
136,644944,644512
140,163248,160496
144,631248,629968
148,624688,618992
152,622464,622032
156,574704,574560
160,170912,169760
164,575200,573104
168,579472,579376
172,578896,578880
176,570784,570768
180,206880,206848
184,555696,555632
188,534416,534384
192,475952,475936
196,419360,419344
200,90480,90464
204,397888,397888
208,387760,387760
212,387584,387568
216,389136,389120
220,126176,126128
224,417344,417264
228,418784,418384
232,378336,377888
236,339120,338240
240,77376,76352
244,316176,314816
248,324768,321888
252,311984,309056
256,422912,420192
264,684112,683936
272,599248,598928
280,338848,338848
288,476352,476352
296,298128,298128
