reuse distance,histogram value,read histogram value
0,107039104,6151152
1,49347456,7295792
2,35375280,9431488
3,30764240,7457568
4,21779120,6957760
5,14803104,3989040
6,14501184,4972336
7,17703168,4644832
8,13447856,4516320
9,11579520,4212096
10,14453136,4449600
11,14271648,5054336
12,9721664,3099168
13,9001888,3623392
14,8228448,2264512
15,7332192,2592320
16,8287952,3914288
17,7687056,2657216
18,7047808,2064176
19,6104960,2430064
20,6615456,2400848
21,6622224,2396336
22,5352976,1946064
23,6191680,2459968
24,3998112,1662240
25,3635360,1420128
26,4141520,1268608
27,4543024,1443696
28,3187520,1030192
29,3194528,1163408
30,2519968,800592
31,3644848,1973760
32,3328016,1067264
33,2356896,953712
34,2139216,1002816
35,2145584,811728
36,3002976,1583680
37,3390720,951824
38,1740608,792208
39,1705792,925600
40,2119088,1180224
41,1984176,1269344
42,2312656,920880
43,2221744,1500256
44,2644768,766720
45,1879728,731200
46,2119040,1099360
47,3017360,1211472
48,2686048,1906000
49,1544688,1020816
50,1806768,723168
51,1595984,807808
52,1366432,683472
53,1888992,773360
54,1988256,1133680
55,1067616,525840
56,1546416,658480
57,1959472,628032
58,1764448,562992
59,2129632,1417104
60,2146864,973968
61,2107840,1084240
62,1860112,772704
63,1375536,827568
64,3364752,2093872
66,2768976,1823024
68,2514224,1263024
70,2891168,1584496
72,2837904,1378688
74,1933392,993696
76,1760720,882208
78,1481024,665168
80,1454048,912544
82,2244992,1881488
84,1546960,1154976
86,1137360,783552
88,962144,658832
90,1246912,934208
92,1679840,1431904
94,1915648,1318464
96,1771360,1270816
98,1070192,688400
100,2043168,1605024
102,822656,534736
104,1189248,1010208
106,1183152,982896
108,1600432,1354272
110,909168,739472
112,797936,657152
114,862752,719648
116,1616272,1272896
118,1050848,724944
120,1062960,683472
122,977248,797296
124,713456,507888
126,1118304,542768
128,2405072,1407824
132,2338992,1442800
136,1888096,1259504
140,3728736,2789888
144,6050880,5282432
148,3246992,2512432
152,3610224,3376416
156,2079296,1958832
160,1284768,1103696
164,1097760,928624
168,1428144,1118624
172,1785152,1570464
176,2137488,1704880
180,2138656,1783008
184,1338768,1163568
188,959648,839744
192,715584,602144
196,539520,454096
200,633568,535472
204,547872,474752
208,521200,429168
212,541056,452272
216,455216,346848
220,478560,393616
224,361488,291440
228,427904,342928
232,568144,493392
236,587840,509184
240,346960,293392
244,487920,431424
248,494064,445504
252,314448,274208
256,582768,513808
264,1202400,1080384
272,748832,668336
280,2155952,1916096
288,729504,666848
296,1465008,1354384
304,792576,705008
312,560912,478672
320,464720,381696
328,673216,551312
336,709088,588768
344,709872,584000
352,783376,677824
360,657120,566064
368,624176,549552
376,589696,513104
384,743808,656816
392,379536,326960
400,257376,215536
408,251568,215440
416,277136,235952
424,278672,224336
432,320464,271488
440,239776,190048
448,184192,155712
456,201184,174608
464,192624,167968
472,170480,148928
480,133280,115328
488,100768,86800
496,115088,97696
504,103136,90624
512,201808,178864
528,253680,224208
544,276192,240112
560,297696,268256
576,381104,339472
592,292416,266832
608,188992,171136
624,326032,286352
640,152816,131072
656,106080,93504
672,152480,132144
688,120832,105008
704,103712,90352
720,127760,111184
736,111312,98832
752,103280,92880
768,98432,86448
784,102864,88608
800,93600,81056
816,89152,79840
832,85632,76960
848,79824,69808
864,96736,84560
880,109744,97008
896,80960,69120
912,71568,61264
928,68000,58752
944,62128,54400
960,68608,58128
976,73984,65024
992,62608,55040
1008,58672,51632
1024,107120,94672
1056,120928,110016
1088,128832,115088
1120,113232,100752
1152,129632,113504
1184,115840,101984
1216,98336,79440
1248,99392,82320
1280,100432,85712
1312,82880,68864
1344,99344,80896
1376,113232,93712
1408,107600,95664
1440,89168,79344
1472,84208,74448
1504,77376,67216
1536,81856,69584
1568,63568,54176
1600,52736,44928
1632,54800,47856
1664,54768,48512
1696,59216,52496
1728,50032,44272
1760,48048,41920
1792,49856,43856
1824,55040,47088
1856,43856,39440
1888,38912,34224
1920,42992,38400
1952,40032,34928
1984,43808,38176
2016,40672,35280
2048,84624,71200
2112,89312,76448
2176,69664,62592
2240,72912,65136
2304,69584,62656
2368,72800,64704
2432,62480,56256
2496,75664,68080
2560,81744,72864
2624,65744,57568
2688,64304,55728
2752,66352,60256
2816,62032,56784
2880,50000,43408
2944,59904,52880
3008,57360,49920
3072,62064,54544
3136,62256,54912
3200,63696,56992
3264,56256,50320
3328,44336,39776
3392,35904,32256
3456,32464,28560
3520,31152,26928
3584,29760,26368
3648,30896,26784
3712,33040,28880
3776,30096,26384
3840,32448,28928
3904,32880,28816
3968,27088,24256
4032,30736,27520
4096,53696,47408
4224,55184,48736
4352,67728,61824
4480,52576,46544
4608,52368,47200
4736,58448,52816
4864,52784,48000
4992,44304,39936
5120,43232,38224
5248,42880,38528
5376,38416,35040
5504,40912,37408
5632,44000,40816
5760,37952,34496
5888,29968,27088
6016,27744,25552
6144,28256,25712
6272,27472,25056
6400,32432,28592
6528,33792,31520
6656,25680,22816
6784,28512,26096
6912,25488,23152
7040,23856,21440
7168,29648,26944
7296,29200,26224
7424,35056,32928
7552,29376,26288
7680,29248,26736
7808,20464,18496
7936,20304,18336
8064,23088,21200
8192,39136,35232
8448,40464,36752
8704,67968,63120
8960,40288,37024
9216,37472,34384
9472,36304,33648
9728,28688,26128
9984,28016,25440
10240,31984,29008
10496,28960,25984
10752,28816,25600
11008,30080,27088
11264,28112,25664
11520,30976,28912
11776,29200,26432
12032,27664,24944
12288,28224,25552
12544,32304,29856
12800,24848,22528
13056,23856,21696
13312,24704,22336
13568,28560,26432
13824,29264,26832
14080,31024,28528
14336,32496,30048
14592,30384,27904
14848,34512,32096
15104,24304,22624
15360,25104,23232
15616,26336,24336
15872,26832,25200
16128,20688,19328
16384,45520,42016
16896,37248,33696
17408,42320,38992
17920,39504,36608
18432,39920,37568
18944,34160,31936
19456,28672,26432
19968,29664,27392
20480,25120,22896
20992,23056,20784
21504,24352,22080
22016,34720,31552
22528,50512,48288
23040,40800,38176
23552,30032,27504
24064,22352,20320
24576,24800,22384
25088,21280,19120
25600,19232,17120
26112,21440,19824
26624,17248,15824
27136,17392,15616
27648,17408,15888
28160,19312,17616
28672,18384,16640
29184,19600,18400
29696,17152,15696
30208,16864,15504
30720,13824,12400
31232,13872,12640
31744,11216,10272
32256,12128,11296
32768,30928,28512
33792,21984,20256
34816,30144,27760
35840,31152,28896
36864,16160,14352
37888,24032,22256
38912,18704,17136
39936,20512,18400
40960,21936,19888
41984,17520,15856
43008,16656,15040
44032,19488,17728
45056,17456,15456
46080,19056,16928
47104,16592,14912
48128,18240,16240
49152,21648,17920
50176,15776,13984
51200,11712,10144
52224,18816,15088
53248,15952,13168
54272,11552,9584
55296,11344,9680
56320,12192,11008
57344,9632,8400
58368,10608,9680
59392,10224,9456
60416,7520,7040
61440,7664,6816
62464,10112,9088
63488,7184,6640
64512,7664,7040
65536,17472,15792
67584,21216,19760
69632,12528,11152
71680,13616,12608
73728,22544,21552
75776,21616,20848
77824,11168,10352
79872,21024,19920
81920,26288,25056
83968,15248,14256
86016,8160,7424
88064,7840,7264
90112,8208,7488
92160,9408,8544
94208,8352,7584
96256,12816,11584
98304,25552,23408
100352,20112,18336
102400,16272,14912
104448,8688,8224
106496,5424,5008
108544,5232,4864
110592,9376,8784
112640,7712,7280
114688,5792,5360
116736,5744,5392
118784,8064,7456
120832,8320,7632
122880,6048,5504
124928,5824,5312
126976,3968,3680
129024,3696,3280
131072,7824,7280
135168,9056,8336
139264,7776,6960
143360,8368,7760
147456,12512,11424
151552,10224,9184
155648,9056,8208
159744,7392,6688
163840,14288,13408
167936,7232,6768
172032,6064,5568
176128,6528,6064
180224,5408,4832
184320,6048,5328
188416,5872,5456
192512,6016,5424
196608,4272,3824
200704,5232,4672
204800,7152,6624
208896,5920,5264
212992,6208,4992
217088,5120,4832
221184,6800,6272
225280,6176,5760
229376,4768,4432
233472,4480,4240
237568,4304,3888
241664,3696,3376
245760,4000,3616
249856,4256,3872
253952,3664,3440
258048,4560,4464
262144,8944,8272
270336,8960,8128
278528,8400,7744
286720,5888,5440
294912,5360,4944
303104,9264,8592
311296,9648,8976
319488,5776,5296
327680,5040,4704
335872,5712,5312
344064,6944,6272
352256,5328,4528
360448,5072,4864
368640,6416,5680
376832,5456,4992
385024,4560,4096
393216,5008,4528
401408,4656,3936
409600,4016,3632
417792,3920,3344
425984,3328,3072
434176,3168,2896
442368,3120,2768
450560,2592,2368
458752,2576,2240
466944,3056,2784
475136,3088,2672
483328,3488,3088
491520,2544,2320
499712,3232,2992
507904,3488,3376
516096,3312,2880
524288,8272,7632
540672,20016,19152
557056,19008,17696
573440,7072,6496
589824,5408,5104
606208,5152,4800
622592,4960,4448
638976,5344,5024
