reuse distance,histogram value,read histogram value
0,18702960,13906752
1,26566400,22825376
2,34007712,29154976
3,35045552,32221536
4,36586288,35180768
5,31982048,30653776
6,33887056,32492832
7,31540256,30280720
8,23133440,21915056
9,20835040,20087200
10,17361632,16332768
11,14716720,13804416
12,14053200,12678304
13,12462288,11215136
14,13001696,11622416
15,11041408,9800160
16,13426528,11901984
17,8762336,8072224
18,6198528,5494096
19,6078544,5640992
20,5904432,5249680
21,5068640,4607488
22,5697184,5288416
23,5379168,4989360
24,5758864,5336192
25,4781184,4411248
26,4906240,4525984
27,4386096,4043072
28,4513088,4167616
29,5486048,4886224
30,5685968,5193200
31,6051104,5346912
32,3568768,3212160
33,3821232,3432512
34,4103248,3761072
35,3141248,2806400
36,3800144,3559920
37,4515552,4130336
38,2823632,2699888
39,2260944,2118464
40,2133952,1904720
41,1801792,1648672
42,1959168,1834560
43,1869344,1774736
44,1979056,1785312
45,2366592,2272288
46,2600000,2516816
47,2508592,2408784
48,2143584,2089840
49,2359488,2268496
50,1935360,1837056
51,1952384,1758704
52,1853904,1663408
53,2020240,1891936
54,1534016,1332624
55,1800016,1606192
56,1530624,1384720
57,1413328,1231984
58,820176,678368
59,801648,620160
60,991168,884800
61,689888,636656
62,811424,733152
63,357344,281232
64,869776,801840
66,978480,892896
68,825504,752688
70,633424,561152
72,699616,662576
74,702992,590896
76,646400,530832
78,461360,439312
80,297136,275456
82,491184,447936
84,349248,297632
86,402368,393760
88,224672,216592
90,289632,281376
92,327088,321360
94,202224,195920
96,135264,131248
98,194464,141056
100,275808,271216
102,135184,132112
104,115440,112272
106,66320,63792
108,81088,78736
110,227072,224736
112,125008,123104
114,123456,121440
116,174496,172336
118,50992,48832
120,29984,27536
122,23536,21376
124,30784,28640
126,82112,80512
128,48208,46112
132,27232,25744
136,34576,29536
140,29872,29024
144,21424,20816
148,21536,21312
152,21712,21600
156,48800,48720
160,45920,45920
164,33328,33328
168,42848,42848
172,20304,20304
176,12288,12288
180,4448,4432
184,6560,4720
188,10112,2592
192,17696,8512
196,15232,9088
200,7616,2880
204,10560,5872
208,3792,2032
212,3200,3120
216,1952,1936
220,1264,1264
224,736,736
228,1392,1392
232,1296,1296
236,1312,1312
240,1456,1456
244,384,384
248,1232,1232
252,976,976
256,1856,1856
264,5456,5440
272,3920,3920
280,4992,4992
288,5664,5648
296,9712,9712
304,10448,10416
312,14288,14288
320,18736,18656
328,21040,21024
336,19984,19744
344,21072,19104
352,22928,18256
