reuse distance,histogram value,read histogram value
0,53833056,18360928
1,27632896,17106304
2,21228112,14944512
3,22265200,17005936
4,19121168,14773440
5,15831824,12912704
6,13791936,11455344
7,13839120,11709120
8,11372352,9508208
9,11336896,9608672
10,10731248,9331104
11,8959840,7543216
12,8064608,6593776
13,6292800,5267440
14,5771824,4638432
15,5585248,4390448
16,4944976,3923072
17,4576080,3551312
18,4354528,3545312
19,3791952,3129824
20,3408464,2787120
21,3744960,3176752
22,3103968,2402672
23,3766032,3064816
24,5125232,4073568
25,4238480,3428832
26,3492192,2820576
27,3506256,2762496
28,3481712,2853984
29,2353008,1907328
30,2381264,1983904
31,2237888,1869600
32,3120128,2669760
33,2201936,1799200
34,2056464,1610384
35,2220928,1836448
36,1960448,1592656
37,2491616,2017664
38,1917504,1506416
39,1872144,1480496
40,3309168,2405152
41,1772704,1344944
42,1502320,1161760
43,1642672,1203376
44,1859760,1308768
45,2585360,1754608
46,2679632,1921584
47,1575296,1254096
48,1268400,1018608
49,1013952,731040
50,1133184,758704
51,1166896,681168
52,1034784,626080
53,972352,673856
54,929264,761504
55,906192,718112
56,932448,724912
57,749232,576400
58,898208,719792
59,1520944,1174080
60,1483632,1134880
61,872240,578800
62,1650432,1192192
63,677984,524192
64,1504080,1193072
66,1966336,1623056
68,2599552,2071392
70,2099536,1731968
72,1516128,1279296
74,1408576,1242544
76,1191328,1057472
78,1068384,935040
80,840656,749824
82,868272,798496
84,842528,788416
86,1708672,1642176
88,795488,710768
90,480560,420656
92,582880,516896
94,460368,408896
96,349152,308704
98,386272,336048
100,353312,310912
102,311408,279360
104,283392,253600
106,268336,239152
108,278608,242688
110,285184,247552
112,198048,168896
114,203632,162720
116,188512,164032
118,272880,237392
120,458512,302832
122,243488,172048
124,167552,136432
126,193568,159456
128,404624,343840
132,861792,414256
136,636944,430880
140,398592,340944
144,354544,307376
148,516736,443088
152,340752,267792
156,355648,242672
160,407312,206304
164,240416,203264
168,216480,183136
172,207968,175248
176,316880,237360
180,245792,204800
184,204928,169344
188,281104,243968
192,180432,157456
196,181712,158976
200,148992,132688
204,145824,130480
208,140512,123424
212,161712,140096
216,150976,127920
220,163248,140096
224,135248,108112
228,126624,104160
232,137344,126128
236,147520,135568
240,142480,134656
244,130144,118736
248,108000,96160
252,127856,99920
256,214304,170448
264,324928,255456
272,367232,226608
280,428384,315584
288,344528,198416
296,398304,183104
304,195072,146400
312,239872,176688
320,193152,142352
328,192160,133248
336,191712,141216
344,217792,183936
352,251792,206784
360,250688,211408
368,195728,153712
376,292800,262208
384,473360,445072
392,159504,141072
400,155888,139936
408,132064,116560
416,144512,130560
424,122448,109280
432,115264,103472
440,114576,105648
448,129088,116672
456,160192,145440
464,164176,152000
472,176272,169168
480,227472,219936
488,247328,243440
496,180096,174096
504,160816,154112
512,299792,280560
528,286384,265408
544,225728,218560
560,180656,170032
576,205600,190512
592,207040,192288
608,183072,173728
624,123136,118176
640,107744,98128
656,96128,83024
672,77488,70416
688,69824,63776
704,73872,69920
720,80160,76352
736,73840,67984
752,66560,57328
768,49376,40400
784,48768,39728
800,52992,40320
816,61680,49712
832,89488,71120
848,81936,66064
864,55584,37424
880,47424,35136
896,54832,47520
912,64432,57696
928,66272,60048
944,34848,29408
960,29984,21632
976,33264,19184
992,43200,24032
1008,38832,23728
1024,58768,37648
1056,58432,34912
1088,52592,41264
1120,67264,54784
1152,72992,47568
1184,64848,42080
1216,61968,45216
1248,77152,46192
1280,91808,56752
1312,78112,67600
1344,84288,72432
1376,81792,69584
1408,85056,72864
1440,81552,60272
1472,90896,60464
1504,79776,67504
1536,70912,57152
1568,195568,107792
1600,408336,363648
1632,53744,46352
1664,47872,33056
1696,47264,35424
1728,54512,39936
1760,41088,34192
1792,44992,31712
1824,46672,37104
1856,40048,30512
1888,37584,27888
1920,45168,31248
1952,62528,35744
1984,69440,52384
2016,57632,43760
2048,87200,57104
2112,74192,52256
2176,75760,54288
2240,61104,39520
2304,72528,50048
2368,85152,53296
2432,119888,74032
2496,87792,63632
2560,96400,61216
2624,234736,194736
2688,101184,80464
2752,94208,69936
2816,95216,71200
2880,112464,84944
2944,122256,95232
3008,318384,257712
3072,178448,142032
3136,98592,78688
3200,69008,51872
3264,84720,63200
3328,84624,65632
3392,101568,80048
3456,120528,96416
3520,92752,73744
3584,59024,46896
3648,60352,44448
3712,45760,34592
3776,51568,39888
3840,41488,34400
3904,39008,32208
3968,41888,35008
4032,52192,36560
4096,94320,68608
4224,121856,94256
4352,108960,87152
4480,89760,71248
4608,85376,66496
4736,86848,62448
4864,93488,68480
4992,93712,69392
5120,102480,73744
5248,103456,82096
5376,64384,45792
5504,52640,30720
5632,43920,31392
5760,43728,26960
5888,45952,32976
6016,49616,34880
6144,81712,50240
6272,51840,40368
6400,46752,33168
6528,41040,31728
6656,65024,50032
6784,71872,62128
6912,72240,53440
7040,74960,53552
7168,84224,65392
7296,90080,60896
7424,74528,52336
7552,57008,40288
7680,82144,51552
7808,161856,104048
7936,1057024,479680
8064,407248,262928
8192,112864,68976
8448,88880,53216
8704,110208,73456
8960,130528,101152
9216,58736,36208
9472,64448,40896
9728,63392,33600
9984,67824,39312
10240,58480,33824
10496,77024,51856
10752,50832,25232
11008,50240,28656
11264,43264,23648
11520,42976,22512
11776,45296,25360
12032,47600,26464
12288,51712,32304
12544,48880,32352
12800,50144,32448
13056,44896,26208
13312,39504,21824
13568,39728,22672
13824,40608,25296
14080,36384,21760
14336,61488,45856
14592,45616,29632
14848,156064,136848
15104,49744,33008
15360,34976,22720
15616,39760,28208
15872,41584,29264
16128,41008,30688
16384,99968,79472
16896,263712,244768
17408,149344,132128
17920,61152,43792
18432,134464,115648
18944,66576,50592
19456,50608,34304
19968,98624,82368
20480,61104,44768
20992,71760,47552
21504,58576,34368
22016,65248,39328
22528,60704,38976
23040,34784,22752
23552,30256,19488
24064,122448,113840
24576,429280,420864
25088,24144,17536
25600,22704,16688
26112,58192,53024
26624,177824,169984
27136,94624,86144
27648,29456,20736
28160,21936,11408
28672,17840,9248
29184,23888,13600
29696,51760,41376
30208,19376,9552
30720,18336,8960
31232,19520,10256
31744,16256,8128
32256,16448,8240
32768,28496,16272
33792,26144,17296
34816,28096,20992
35840,18480,11968
36864,16976,10656
37888,16864,11008
38912,14512,10080
39936,13584,9760
40960,13408,9424
41984,15392,10384
43008,15456,10464
44032,14752,10656
45056,17408,11760
46080,14976,9968
47104,14016,8912
48128,13248,8320
49152,14880,9360
50176,14976,9136
51200,16160,10256
52224,19712,14960
53248,18240,15104
54272,12608,9936
55296,11856,9712
56320,10208,7984
57344,10464,8256
58368,10608,8080
59392,16048,13600
60416,15072,12368
61440,12768,10320
62464,11088,8400
63488,11792,9056
64512,12736,10080
65536,30224,23920
67584,25392,19040
69632,30832,23216
71680,30800,24000
73728,34448,30144
75776,43872,39168
77824,43984,38720
79872,35456,30560
81920,32736,27152
83968,32512,26368
86016,39152,31680
88064,39280,31840
90112,31024,24224
92160,32352,26912
94208,45664,40976
96256,32448,29024
98304,30240,27600
100352,31232,27840
102400,26832,22976
104448,24640,20496
106496,27536,21792
108544,29232,22752
110592,29664,21648
112640,32800,23456
114688,31472,23200
116736,37744,30864
118784,26160,20960
120832,22320,18672
122880,20720,17296
124928,19808,16576
126976,17568,14416
129024,17632,14896
131072,33632,29280
135168,30816,27120
139264,30976,27104
143360,34672,31584
147456,35536,33808
151552,41232,39840
155648,36368,34832
159744,33680,31504
163840,33744,31856
167936,32096,30336
172032,46080,42448
176128,46400,42624
180224,27264,23504
184320,21568,16320
188416,21472,15968
192512,20960,16912
196608,22640,19600
200704,22176,19312
204800,23744,19072
208896,24592,19696
212992,25008,20592
217088,25616,18928
221184,26768,17344
225280,29568,17760
229376,31088,20224
233472,37280,26800
237568,43104,34192
241664,32848,23392
245760,31408,22016
249856,30032,20656
253952,28688,19920
258048,24848,15648
262144,48704,27280
270336,43792,26176
278528,40576,23040
286720,48480,32368
294912,59168,38928
303104,51312,31872
311296,48208,26608
319488,51584,25168
327680,66480,29648
335872,55712,24752
344064,63056,25776
352256,53392,23136
360448,31472,18544
368640,37520,26096
376832,34736,19488
385024,31216,20384
393216,33392,19632
401408,32576,19968
409600,56784,46816
417792,53920,44032
425984,34608,24752
434176,41008,28112
442368,40176,27792
450560,35776,25856
458752,39760,23456
466944,33792,20784
475136,31856,19808
483328,43008,27504
491520,36864,27392
499712,36768,25952
507904,27984,17984
516096,26672,19040
524288,56384,39184
540672,98992,80064
557056,66208,38272
573440,44752,36144
589824,37536,32576
606208,38512,34640
622592,36224,33856
638976,36704,33792
655360,39200,34912
671744,39232,33824
688128,37344,31392
704512,37040,31152
720896,39408,32688
737280,39008,32368
753664,51616,39664
770048,51248,34256
786432,43664,36560
802816,62096,52800
819200,60752,56624
835584,58432,54912
851968,54544,51264
868352,44000,42016
884736,43232,41680
901120,48752,47328
917504,51024,49392
933888,51040,49280
950272,59216,57600
966656,121616,120160
983040,202208,200960
