reuse distance,histogram value,read histogram value
0,86893920,15411504
1,39987232,26296656
2,21297984,12631280
3,17197680,11516944
4,12761840,7920960
5,9467408,7029264
6,8981488,7021952
7,17852912,12060880
8,5735680,3770512
9,4459472,2801120
10,2671328,1586064
11,2132160,1232864
12,1841792,1119312
13,1660064,921120
14,3264688,2635328
15,1578080,1062592
16,2142400,1342640
17,1540688,862352
18,1842896,1340192
19,1384000,980368
20,1850912,1223408
21,1433856,961952
22,1717040,1092640
23,985328,736176
24,1295552,1012400
25,1049728,734208
26,898672,580704
27,770160,534256
28,665456,364576
29,822224,611920
30,637840,449424
31,656640,515568
32,465296,234352
33,633168,380048
34,566240,353568
35,493728,303744
36,466800,308480
37,524032,394464
38,516064,348304
39,379104,277584
40,579456,411104
41,456656,366048
42,365440,305632
43,435520,306256
44,385152,260640
45,402096,220128
46,357792,206272
47,294432,185520
48,354768,278496
49,447120,376832
50,338384,224512
51,258176,180240
52,254112,179536
53,236192,152832
54,220960,131712
55,198320,128864
56,256064,198656
57,212960,121152
58,420816,335888
59,244608,176576
60,218144,175136
61,376624,310352
62,277680,199952
63,278448,198016
64,466528,359184
66,462320,361520
68,466784,371024
70,398128,251200
72,454160,265856
74,411376,328016
76,261952,188384
78,303120,207808
80,319648,254992
82,354464,313088
84,226432,185872
86,173792,121872
88,156944,129840
90,253584,210784
92,278768,233648
94,263792,196896
96,427712,376416
98,255760,218752
100,379680,308432
102,383744,261552
104,347776,296672
106,304496,250896
108,292384,201840
110,178656,148032
112,193072,143728
114,230624,212528
116,249920,197344
118,208592,178496
120,286992,252608
122,171952,144128
124,254976,201040
126,207488,169600
128,322032,267712
132,288032,215408
136,354752,290208
140,424992,399536
144,301584,273424
148,378592,236800
152,324032,275488
156,368592,167600
160,254816,195824
164,212048,161152
168,156720,99600
172,319584,273456
176,199184,162832
180,205824,158848
184,205152,177200
188,173808,144144
192,171568,146528
196,146656,104912
200,150576,122448
204,207488,177488
208,224528,179808
212,216352,169984
216,280576,249664
220,267488,233664
224,437920,390496
228,336208,297584
232,232096,214128
236,273536,256064
240,1080048,1063680
244,677120,666048
248,265280,258752
252,198960,190304
256,481872,464048
264,307568,280128
272,361920,343440
280,256832,242496
288,312576,298864
296,414880,399104
304,324624,318096
312,332192,299648
320,233856,193968
328,162320,129424
336,134976,122448
344,132496,115168
352,128208,93376
360,120576,105968
368,109104,98656
376,133520,123056
384,144848,126784
392,145168,121168
400,113360,90144
408,126384,112640
416,100640,82800
424,102384,77312
432,106144,87872
440,83888,68992
448,87008,73968
456,128416,111680
464,110992,88896
472,96688,82112
480,97328,84592
488,118112,93936
496,123696,105904
504,139104,115680
512,322480,258496
528,186304,135920
544,162064,119344
560,161024,135968
576,137344,105328
592,117680,87088
608,110816,83584
624,77664,64192
640,96448,81312
656,252016,234064
672,162960,134752
688,127744,106672
704,156032,134160
720,127376,104912
736,113968,97488
752,108480,86240
768,121136,100032
