reuse distance,histogram value,read histogram value
0,8749088,4456288
1,26576624,19648112
2,22479072,16453008
3,26633600,15527456
4,25879984,18447264
5,25993840,18417904
6,24987808,18815744
7,24018848,21269072
8,25104048,22031088
9,25887360,22579232
10,24198272,20884288
11,20274400,17166928
12,15470576,12682192
13,14068016,11457040
14,14060704,11714544
15,15304704,12969440
16,17541360,15277104
17,19004656,16531088
18,22960304,19941120
19,23187232,20468464
20,23716704,20066288
21,23987088,21622800
22,21816896,19915504
23,22012224,20142384
24,18081264,16231232
25,16338304,13866976
26,15471920,12656880
27,15998624,12443280
28,15260160,12576176
29,18069072,16047280
30,18574464,17434256
31,16810864,15806864
32,15264880,14798064
33,17325536,16959232
34,12556816,12239104
35,6080608,5809472
36,2536240,2271232
37,1619424,1361264
38,1126448,880592
39,969056,721120
40,848848,582816
41,782352,522000
42,681280,436256
43,653552,403840
44,603536,383904
45,530912,339904
46,418608,257952
47,355104,226208
48,303392,209488
49,274240,190496
50,223040,161136
51,190272,135648
52,169264,127360
53,150592,114256
54,131424,101488
55,121920,96192
56,111696,89232
57,97872,78432
58,90800,73264
59,73184,60576
60,63872,52224
61,59472,49904
62,56464,46048
63,50208,44688
64,109760,98272
66,89664,77728
68,86784,78416
70,80016,71520
72,64784,60032
74,49568,44464
76,31664,28352
78,24528,20448
80,17104,14960
82,9744,8176
84,7728,6272
86,6304,4960
88,6416,5120
90,5344,4176
92,7824,6848
94,6304,4816
96,4432,3120
98,4512,3168
100,2432,1424
102,3600,2432
104,2368,1392
106,1808,1168
108,3264,2512
110,2064,1200
112,2064,1168
114,2880,2208
116,2592,2096
118,1536,1072
120,1648,1232
122,2144,1120
124,1824,1136
126,2176,768
128,3872,2224
132,4000,1856
136,2608,1952
140,3856,3232
144,2480,1808
148,3456,2928
152,5440,4528
156,7664,7088
160,11984,11296
164,8976,8112
168,5152,4208
172,4624,2688
176,8512,6816
180,12224,7392
184,6224,4192
188,8704,6992
192,10944,8144
196,7792,6608
200,11216,10576
204,10656,9440
208,19104,17472
212,23792,21856
216,26272,22752
220,43856,31008
224,46400,37792
228,62048,47680
232,65984,56912
236,60688,55696
240,51920,50608
244,57120,56656
248,47296,46384
252,38480,37888
256,73984,70320
264,139440,105344
272,143792,125680
280,132272,125664
288,62800,61936
296,40992,40240
304,13568,13184
312,8528,8464
320,4064,4016
328,9408,9344
336,3824,3712
344,2336,1536
352,2784,1632
360,3008,2784
368,7776,7072
376,21040,18160
384,38880,33808
392,36112,31824
400,27040,23536
408,26272,23952
416,21856,21024
424,25136,24224
432,27184,23696
440,30704,22048
448,31008,19328
456,26128,16832
464,32464,22112
472,30720,24704
480,34320,30672
