reuse distance,histogram value,read histogram value
0,53548240,23256208
1,26616928,18088384
2,20485984,14700096
3,21285904,16126544
4,17322496,13915808
5,16434192,13869216
6,13452736,10824960
7,14572048,12248448
8,11834080,9648736
9,11638944,9780160
10,12817360,11016288
11,13242848,11528576
12,11485312,10011056
13,8415808,7415216
14,6843024,5768272
15,5914256,4637248
16,4867504,4004176
17,4846432,4304464
18,6309792,5495888
19,5816384,5140208
20,5164608,4544576
21,5715856,5100576
22,4961376,4362176
23,5928144,5212160
24,5687568,5102080
25,5286816,4725088
26,6538592,5739952
27,5136128,4533408
28,4990848,4336432
29,4018416,3467264
30,2588352,2220880
31,4300656,3623920
32,3581792,3160112
33,1925664,1584656
34,1728096,1334432
35,2517792,1976480
36,1879792,1569344
37,2792816,2414080
38,1818128,1451200
39,1579184,1245040
40,2136272,1715008
41,1166224,954688
42,1485024,1256656
43,1249264,1037856
44,1138432,889472
45,1606208,1229248
46,1543440,1154096
47,1449920,1108368
48,1706256,1207168
49,2692960,1840032
50,944416,627568
51,751728,552400
52,730672,510496
53,850096,597424
54,952208,777264
55,1088944,852720
56,1525232,1242496
57,1209632,879584
58,1044880,823952
59,801936,643504
60,682512,525264
61,1497360,1073296
62,2861008,2070896
63,868016,671280
64,1194672,990896
66,1357568,1174880
68,3211680,2616976
70,2400848,1889904
72,1504624,1318560
74,1486368,1356672
76,1087040,977664
78,949024,874256
80,716080,661696
82,771600,722224
84,1033856,959184
86,2152576,2046800
88,1179488,1029904
90,594128,509696
92,691952,596768
94,599104,513984
96,505040,419376
98,447904,395616
100,436704,388144
102,376704,328768
104,289392,257568
106,243504,209600
108,270416,236224
110,297696,265104
112,328416,298336
114,268944,244400
116,221328,202592
118,251472,229952
120,164256,142256
122,136096,104528
124,151728,119136
126,160848,133056
128,355664,303760
132,816000,377680
136,625600,437104
140,392352,357296
144,400720,373008
148,423248,381024
152,261840,216912
156,204272,171680
160,207840,176352
164,234736,200096
168,232320,193136
172,194176,160592
176,329456,273552
180,284704,246768
184,231872,211248
188,212368,199744
192,178016,163776
196,217776,205584
200,264016,230720
204,209920,186464
208,217808,197040
212,193280,176368
216,146256,130128
220,131568,115984
224,112272,101152
228,110192,102880
232,79536,75408
236,93888,87296
240,120368,113328
244,103808,97200
248,88592,82656
252,92592,80320
256,158288,124208
264,438096,381520
272,301744,173184
280,298432,208608
288,230800,103568
296,313024,113936
304,191216,157936
312,227056,172656
320,204400,167216
328,288944,243280
336,347968,290528
344,292496,263152
352,323456,298960
360,263472,242816
368,270288,243504
376,297024,269760
384,253712,219488
392,109264,91024
400,172912,156352
408,186480,171376
416,397568,388176
424,168208,158768
432,190272,180864
440,53888,50544
448,44016,40688
456,75680,70768
464,92304,89248
472,89648,87072
480,194976,194320
488,231824,229872
496,284000,281040
504,195808,191840
512,461232,449136
528,132896,120144
544,154976,150400
560,118080,104880
576,275392,266640
592,116448,110736
608,70880,67584
624,39728,36096
640,132992,125040
656,40656,35792
672,40896,36576
688,42944,37056
704,47504,37632
720,48224,36160
736,49792,39072
752,45552,35728
768,31888,28000
784,51664,42208
800,92240,82896
816,68528,53872
832,39424,25136
848,23472,14720
864,30256,20256
880,83136,62160
896,41648,23584
912,44384,33056
928,49440,43104
944,32832,27360
960,58784,48912
976,36448,26368
992,47616,39824
1008,57344,48656
1024,73168,54272
1056,47536,38640
1088,69344,47600
1120,92256,71584
1152,74768,67520
1184,54928,46736
1216,48064,37056
1248,44672,36608
1280,39424,33072
1312,79392,73904
1344,141088,121808
1376,143056,79424
1408,116560,79968
1440,102896,88080
1472,116880,94496
1504,441376,397488
1536,83680,63408
1568,93552,89264
1600,54448,45584
1632,65712,61072
1664,37632,33552
1696,49200,45120
1728,50864,44560
1760,37360,33136
1792,45872,39744
1824,35568,25664
1856,72256,46192
1888,62384,50224
1920,44272,36928
1952,48864,42720
1984,54736,50464
2016,26960,22880
2048,49008,38912
2112,40816,32688
2176,37712,29216
2240,39952,30112
2304,73968,55504
2368,89024,42544
2432,74416,46672
2496,276624,254336
2560,86336,69040
2624,67056,55616
2688,71776,54432
2752,79488,61392
2816,118656,75424
2880,97360,61376
2944,225888,198336
3008,132528,118352
3072,103040,93168
3136,49376,40352
3200,57376,44224
3264,53008,38384
3328,69616,52864
3392,77280,64176
3456,77680,68672
3520,62720,56832
3584,39152,33920
3648,36192,31440
3712,27856,24656
3776,27968,24352
3840,28976,25680
3904,26624,23840
3968,25168,21504
4032,35184,25232
4096,64784,48944
4224,96288,77200
4352,78624,61600
4480,71776,57728
4608,78032,63312
4736,55920,43296
4864,72960,53488
4992,69824,46272
5120,75552,55104
5248,88496,65824
5376,66304,50496
5504,36048,26976
5632,32256,25056
5760,28912,20304
5888,30224,21808
6016,33408,25040
6144,45552,36768
6272,34752,26144
6400,33040,24400
6528,30016,21344
6656,24912,18016
6784,45280,36400
6912,56160,46352
7040,43424,32032
7168,48720,36176
7296,44560,32352
7424,49056,35600
7552,41712,29792
7680,37488,28048
7808,55456,39792
7936,38288,31136
8064,35712,27296
8192,80208,68224
8448,39184,28944
8704,41056,31280
8960,76992,67008
9216,42304,31248
9472,74192,64256
9728,51552,34576
9984,51568,37488
10240,68192,51824
10496,160848,151024
10752,57712,46256
11008,32608,24176
11264,34096,24560
11520,25232,17728
11776,31616,22576
12032,31200,20624
12288,33072,20944
12544,36064,21936
12800,34736,22400
13056,35440,20704
13312,34976,22064
13568,36352,22752
13824,52448,40656
14080,54112,39776
14336,49632,35840
14592,37856,29120
14848,37072,28624
15104,32464,24144
15360,31312,22592
15616,31616,21696
15872,23328,15728
16128,25056,14560
16384,44256,30176
16896,38400,24000
17408,96144,86192
17920,40192,31200
18432,43696,33024
18944,42928,31920
19456,47792,33312
19968,44064,28448
20480,46384,29632
20992,68656,41472
21504,90624,60032
22016,58880,29328
22528,56016,36480
23040,46368,34752
23552,39488,31936
24064,24864,18592
24576,18384,11728
25088,69552,63776
25600,217680,212384
26112,14960,9824
26624,242384,237696
27136,11968,7216
27648,28704,23264
28160,86560,79904
28672,74288,66992
29184,115984,107760
29696,14384,8000
30208,16432,8896
30720,16128,9504
31232,21552,15600
31744,13504,7120
32256,13568,7312
32768,26032,14736
33792,76848,70432
34816,39216,34144
35840,32144,26992
36864,37904,32672
37888,20944,15856
38912,24256,19584
39936,18832,11760
40960,21472,12032
41984,19552,10384
43008,20352,11056
44032,18960,9824
45056,25968,17008
46080,17008,8176
47104,17168,8352
48128,16800,7328
49152,15200,7728
50176,15328,8048
51200,31024,21760
52224,59520,51760
53248,169744,164832
54272,12208,8848
55296,10272,7376
56320,9888,7664
57344,10592,8400
58368,9536,7536
59392,9136,7008
60416,8480,6320
61440,8304,6768
62464,8352,6848
63488,54128,52544
64512,8080,6592
65536,14064,11104
67584,18320,13360
69632,18240,12976
71680,17616,12176
73728,22448,18640
75776,29696,26128
77824,26672,24480
79872,22432,20000
81920,20448,17184
83968,22112,16832
86016,24432,18112
88064,22528,17456
90112,17872,13552
92160,20736,17760
94208,24096,21568
96256,23936,20816
98304,26656,24176
100352,27664,24176
102400,23424,19872
104448,20336,17024
106496,18224,14992
108544,17952,14592
110592,19808,14128
112640,27536,18464
114688,37440,27888
116736,31936,21232
118784,28752,20608
120832,36592,30528
122880,26448,22224
124928,25376,22480
126976,31216,28128
129024,26112,22976
131072,39584,34864
135168,42128,38144
139264,62464,58464
143360,62224,58480
147456,50816,46800
151552,48112,44848
155648,44368,41648
159744,41424,39232
163840,34336,32208
167936,25232,21632
172032,17984,15984
176128,17264,15008
180224,16272,14064
184320,18304,12976
188416,18032,12096
192512,18720,14240
196608,18912,14640
200704,17760,13008
204800,18560,12272
208896,24192,17280
212992,28128,19792
217088,25040,16848
221184,20448,12144
225280,23456,13968
229376,19008,12576
233472,25712,15584
237568,22432,13008
241664,20080,14160
245760,21216,15552
249856,23232,17376
253952,22832,17184
258048,22224,16384
262144,41968,23392
270336,51072,30080
278528,56832,37520
286720,49296,33824
294912,30096,18192
303104,31536,19488
311296,41440,24352
319488,52288,22320
327680,49808,21968
335872,45952,26288
344064,42000,25696
352256,42112,23024
360448,30240,14208
368640,29984,13872
376832,31424,14256
385024,26800,15792
393216,23920,14016
401408,21440,14352
409600,28224,20720
417792,60432,50704
425984,45952,36576
434176,32496,21088
442368,31728,18992
450560,36240,18288
458752,38448,16576
466944,36000,14256
475136,37840,14480
483328,28336,12816
491520,21648,14816
499712,22496,13280
507904,21776,14672
516096,25200,13632
524288,46432,27104
540672,86080,69744
557056,50496,39024
573440,35088,32176
589824,32464,30160
606208,30656,27920
622592,33200,29440
638976,30192,26576
655360,31728,27648
671744,32016,26912
688128,30848,26144
704512,32336,27792
720896,36096,27936
737280,44704,27936
753664,31408,25664
770048,28448,24384
786432,28832,21952
802816,25344,23904
819200,18048,17328
835584,26464,24688
851968,21456,19792
868352,23072,21712
884736,25024,23984
901120,25152,23408
917504,24320,22544
933888,25920,24512
950272,23360,22000
966656,36976,35744
983040,38800,37504
999424,38400,37584
1015808,40656,39104
1032192,48576,46384
1048576,90848,81392
1081344,81056,73808
1114112,85344,76112
1146880,95872,84048
1179648,109568,90528
1212416,109680,96480
1245184,110032,96960
1277952,106208,95280
1310720,101040,94816
1343488,85856,80416
1376256,80608,75760
1409024,72064,66048
1441792,69696,65920
1474560,75312,63504
1507328,74256,62464
1540096,82480,69344
1572864,83104,64240
1605632,72448,60064
1638400,72352,55840
1671168,52128,41152
1703936,33664,30768
1736704,32064,31008
1769472,29168,27936
1802240,29696,27056
1835008,27376,26416
1867776,30144,28288
1900544,28432,27520
1933312,20896,19984
1966080,23376,22304
1998848,20432,18848
2031616,21552,20656
2064384,22800,21776
2097152,50512,47632
2162688,59008,56176
2228224,69872,66672
2293760,71680,69344
2359296,68128,66048
2424832,68880,66800
2490368,70880,68672
2555904,45216,42656
2621440,41440,39072
2686976,49792,44784
2752512,40544,37568
2818048,44416,41552
2883584,41920,38352
2949120,34928,31168
3014656,33376,29168
3080192,31488,27456
3145728,28112,23744
3211264,26992,22368
3276800,24400,20688
3342336,36992,32336
3407872,40112,36768
3473408,37728,33728
3538944,36160,32576
3604480,37584,33664
3670016,28016,22304
3735552,22288,17744
3801088,20640,15568
3866624,16944,12432
3932160,17488,13264
3997696,22656,17648
4063232,20480,15568
4128768,30752,14960
4194304,60224,30192
4325376,40784,29520
4456448,51664,41184
4587520,272128,185600
4718592,127760,117664
4849664,53680,46592
4980736,74512,66080
5111808,55904,46976
5242880,40480,34128
5373952,42464,36416
5505024,39120,33088
5636096,36080,30320
5767168,39136,33776
5898240,25312,22016
6029312,29664,25520
6160384,34048,26128
6291456,41680,28592
6422528,38000,24144
6553600,37056,23456
6684672,36864,20992
6815744,35456,18832
6946816,40080,23392
7077888,53168,37040
7208960,46416,30080
7340032,47952,32560
7471104,55168,45680
7602176,49680,41008
7733248,72752,64240
7864320,47168,39504
7995392,22144,16528
8126464,27744,22880
8257536,22160,17680
8388608,24688,19808
8650752,62848,61808
8912896,639968,629856
9175040,55424,49328
9437184,19216,18720
9699328,25040,23728
9961472,67776,66576
10223616,35504,34464
10485760,25264,22704
10747904,154288,98480
11010048,25552,24400
11272192,31792,24112
11534336,28960,22288
11796480,16528,12464
12058624,29632,9424
12320768,9104,7792
12582912,2800,1936
12845056,2896,1408
13107200,1008,752
13369344,13840,12608
13631488,27120,26304
13893632,6336,5408
14155776,9008,7600
14417920,14304,13760
14680064,5664,4624
14942208,5296,4896
15204352,7952,6880
15466496,6752,6752
15728640,15584,14736
15990784,5712,4544
16252928,4848,4736
16515072,4304,3040
16777216,5408,4384
17301504,3760,2896
17825792,5232,3968
18350080,14512,13168
18874368,20384,18752
19398656,16144,14256
19922944,11712,9952
20447232,7456,5888
20971520,19968,18480
21495808,17920,17056
22020096,19008,17312
22544384,13472,11744
23068672,10928,10112
23592960,20608,19328
24117248,18688,10656
24641536,16240,13312
25165824,6512,4096
25690112,7232,4704
26214400,8944,6608
26738688,11040,8384
27262976,8000,5824
27787264,13904,10432
28311552,23824,18928
28835840,14080,6816
29360128,2592,2096
29884416,8784,6960
30408704,7504,1552
30932992,1696,1296
31457280,20784,352
31981568,35216,1488
32505856,5232,1984
33030144,28176,2064
33554432,42992,17760
34603008,19872,10704
35651584,21184,6992
36700160,15200,4224
37748736,7952,2080
38797312,36160,9696
39845888,17280,9600
40894464,8336,3008
41943040,1936,1520
42991616,3424,2816
44040192,12720,5264
45088768,14976,14848
46137344,7392,6912
47185920,5648,5120
48234496,1792,1296
49283072,2256,1872
50331648,3312,2080
51380224,5248,1472
52428800,9216,1616
53477376,31344,2000
54525952,9744,1520
55574528,16176,10160
56623104,4864,4016
57671680,16560,10864
58720256,8896,3280
59768832,6672,4016
60817408,6160,3712
61865984,4432,1600
62914560,3776,1504
63963136,6048,3200
65011712,23328,4320
66060288,15568,4704
67108864,13104,10672
69206016,28064,4464
71303168,4864,3536
73400320,8544,3712
75497472,13856,7632
77594624,7632,6752
79691776,5584,4304
81788928,29712,20672
83886080,9056,7504
85983232,142256,118160
88080384,10832,9952
90177536,23264,22176
92274688,7072,5376
94371840,32112,28416
96468992,17808,12272
98566144,52400,44688
100663296,3920,3712
102760448,1776,1552
104857600,1552,1392
106954752,20304,9120
109051904,12864,7680
111149056,17536,4560
113246208,79968,19136
115343360,12560,672
117440512,1888,1808
119537664,7424,7248
121634816,17120,8016
123731968,20688,3760
125829120,4000,3872
127926272,4400,4160
130023424,11808,11680
132120576,5040,4016
134217728,17840,8304
138412032,9136,9088
142606336,73312,64752
146800640,21632,21632
150994944,0,0
155189248,8768,64
159383552,16,16
163577856,16016,13968
167772160,41456,21056
171966464,7072,64
176160768,25088,32
180355072,0,0
184549376,48,48
188743680,0,0
192937984,32,32
197132288,0,0
201326592,4112,2768
205520896,12528,10720
209715200,69024,32
213909504,16,16
218103808,496,224
222298112,160,48
226492416,288,0
230686720,320,0
234881024,3792,0
239075328,12112,2752
243269632,6992,2592
247463936,0,0
251658240,0,0
255852544,16,16
260046848,576,576
264241152,0,0
268435456,0,0
276824064,0,0
285212672,0,0
293601280,0,0
301989888,0,0
310378496,0,0
318767104,16,16
327155712,0,0
335544320,32,0
343932928,0,0
352321536,0,0
360710144,0,0
369098752,0,0
377487360,0,0
385875968,0,0
394264576,0,0
402653184,0,0
411041792,0,0
419430400,0,0
427819008,0,0
436207616,0,0
444596224,0,0
452984832,0,0
461373440,0,0
469762048,0,0
478150656,0,0
486539264,0,0
494927872,0,0
503316480,0,0
511705088,0,0
520093696,0,0
528482304,0,0
536870912,0,0
553648128,0,0
570425344,0,0
587202560,0,0
603979776,0,0
620756992,0,0
637534208,0,0
654311424,0,0
671088640,0,0
687865856,0,0
704643072,0,0
721420288,0,0
738197504,0,0
754974720,0,0
771751936,0,0
788529152,0,0
805306368,0,0
822083584,0,0
838860800,0,0
855638016,0,0
872415232,0,0
889192448,0,0
905969664,0,0
922746880,0,0
939524096,0,0
956301312,0,0
973078528,0,0
989855744,0,0
1006632960,0,0
1023410176,0,0
1040187392,0,0
1056964608,0,0
1073741824,0,0
1107296256,0,0
1140850688,0,0
1174405120,0,0
1207959552,0,0
1241513984,0,0
1275068416,0,0
1308622848,0,0
1342177280,0,0
1375731712,0,0
1409286144,0,0
1442840576,0,0
1476395008,0,0
1509949440,0,0
1543503872,0,0
1577058304,0,0
1610612736,0,0
1644167168,0,0
1677721600,0,0
1711276032,0,0
1744830464,0,0
1778384896,0,0
1811939328,0,0
1845493760,0,0
1879048192,0,0
1912602624,0,0
1946157056,0,0
1979711488,0,0
2013265920,0,0
2046820352,0,0
2080374784,0,0
2113929216,0,0
2147483648,0,0
2214592512,0,0
2281701376,0,0
2348810240,0,0
2415919104,0,0
2483027968,0,0
2550136832,0,0
2617245696,0,0
2684354560,0,0
2751463424,0,0
2818572288,0,0
2885681152,0,0
2952790016,0,0
3019898880,0,0
3087007744,0,0
3154116608,0,0
3221225472,0,0
3288334336,0,0
3355443200,0,0
3422552064,0,0
3489660928,0,0
3556769792,0,0
3623878656,0,0
3690987520,0,0
3758096384,0,0
3825205248,0,0
3892314112,0,0
3959422976,0,0
4026531840,0,0
4093640704,0,0
4160749568,0,0
4227858432,0,0
