reuse distance,histogram value,read histogram value
0,68068400,20049568
1,44217616,22137248
2,32194176,19436816
3,24883824,17287616
4,18835312,13858192
5,15311840,11670848
6,12809312,9207552
7,11455232,8590112
8,10568160,7990160
9,10407024,7882048
10,7999568,6062176
11,8187232,6292736
12,7635488,5852528
13,7025792,5461696
14,6498048,4887216
15,5986768,4643488
16,4889040,3896448
17,4554688,3506800
18,4666624,3852512
19,4970624,3996480
20,4782752,3863040
21,4535472,3731264
22,4610192,3869488
23,4761552,3889120
24,4856144,4036784
25,4980496,4382752
26,4379952,3840992
27,4142176,3546960
28,3970928,3462816
29,3239952,2771504
30,3123184,2639728
31,3303808,2820080
32,3209888,2683264
33,2676496,2289728
34,2430528,1969696
35,2198864,1804592
36,1955936,1565872
37,1890688,1457472
38,1956048,1466528
39,1972480,1526336
40,1719904,1427984
41,1614336,1350640
42,1595600,1317424
43,1476208,1173104
44,1290544,1036464
45,1272528,1025728
46,1192608,920096
47,1095632,859264
48,1097936,837056
49,1026240,807216
50,1017232,793104
51,986960,778496
52,960720,764256
53,921328,736976
54,898320,726656
55,911520,737312
56,924960,748576
57,946928,746128
58,886464,692800
59,879200,693104
60,944112,662560
61,806384,619792
62,768480,596352
63,812128,582096
64,1410720,1074016
66,1286080,958960
68,1215280,896720
70,1238208,907984
72,1209216,890368
74,1180896,887936
76,1119632,856976
78,1063760,824240
80,1106960,876672
82,1076896,846512
84,1028512,799376
86,963824,760736
88,954656,772336
90,1033536,868432
92,946000,775440
94,921136,764000
96,899536,756432
98,903696,768080
100,912496,790176
102,868480,754160
104,816400,710624
106,810496,702640
108,768752,661392
110,749120,637984
112,689648,588304
114,689216,583824
116,654496,554288
118,601264,497072
120,566016,453696
122,510688,409248
124,513280,410320
126,486240,399248
128,918944,767024
132,883360,753328
136,870672,757440
140,836432,734848
144,787616,700304
148,750272,662336
152,748880,653264
156,762960,648192
160,747968,619680
164,707296,592512
168,687216,586928
172,659792,563360
176,646112,559040
180,575360,497488
184,550544,474640
188,540256,464448
192,511264,447936
196,474896,423808
200,453600,408128
204,433328,387120
208,385056,340608
212,376176,327040
216,374848,321344
220,370256,317104
224,355872,304288
228,338080,293648
232,303584,265584
236,276720,241440
240,260688,231408
244,249776,224512
248,224032,203888
252,208800,189328
256,405088,360096
264,406880,358368
272,372496,323840
280,350256,308272
288,332128,296240
296,326976,291584
304,348592,306880
312,357920,315520
320,352784,309744
328,331488,290272
336,337360,302624
344,362672,332224
352,357664,330016
360,332240,304336
368,327200,300304
376,315840,288624
384,311984,285200
392,300400,272944
400,294624,267568
408,274592,248448
416,263696,238544
424,251360,225904
432,241488,214080
440,238688,209744
448,248080,218016
456,242544,213200
464,240464,211280
472,237472,205168
480,234752,200288
488,235776,199808
496,239328,202384
504,245360,209456
512,470320,401504
528,456800,394112
544,442928,378896
560,431616,372576
576,429088,374768
592,391344,341360
608,353648,309792
624,318768,280160
640,285568,252016
656,266464,234288
672,276720,242192
688,275744,243296
704,280768,245712
720,291024,254336
736,297216,258864
752,299696,258544
768,309136,268576
784,314096,274992
800,334544,293712
816,356816,316480
832,377584,339664
848,402160,363136
864,417264,377248
880,454768,410080
896,466832,416608
912,467264,415920
928,468208,412352
944,458064,397552
960,435936,373344
976,409760,356256
992,402224,349856
1008,374448,335040
1024,712688,638032
1056,658928,602720
1088,625280,561424
1120,738416,654912
1152,998048,894512
1184,689984,630384
1216,499568,461200
1248,461456,427664
1280,458976,427392
1312,455360,420032
1344,465824,430080
1376,512528,469840
1408,470416,421648
1440,461840,407216
1472,492656,436944
1504,521792,462848
1536,538368,475392
1568,576464,515424
1600,605056,546064
1632,579184,525264
1664,563408,509712
1696,547680,496352
1728,527248,476912
1760,512608,463344
1792,487088,440064
1824,454048,408736
1856,424672,378992
1888,389312,345520
1920,378656,334544
1952,357280,315664
1984,338832,298672
2016,325456,289952
2048,576416,511424
2112,527952,470016
2176,455984,402000
2240,427376,380016
2304,398528,354896
2368,352512,309840
