reuse distance,histogram value,read histogram value
0,89475552,10011568
1,34344048,12019504
2,25701392,12084464
3,22515872,13328112
4,19186064,11528192
5,18506080,11667760
6,18098672,11587568
7,16384992,10844624
8,14259584,9737616
9,13424752,9069056
10,11309584,7350544
11,11057536,7481872
12,12784656,10047856
13,8063728,5542976
14,7110096,5340224
15,17034416,15310768
16,6793792,5147376
17,5510528,4033584
18,5670448,3937504
19,6076000,3895632
20,4552560,2830944
21,4031568,2477888
22,3998832,2803248
23,4045056,2892864
24,3404112,2512960
25,4345648,3262144
26,3514640,2126256
27,3101904,1906016
28,3106016,2308544
29,2806640,1928816
30,3212608,2261616
31,2943936,2327152
32,2895136,2112336
33,2424912,1839152
34,2491104,1737520
35,2326304,1626496
36,2370688,1732032
37,2748464,1909824
38,2754608,2122112
39,2560656,1887616
40,2885264,2180736
41,2629616,2021408
42,2611728,1980528
43,2694080,2155600
44,3004416,2476560
45,2566272,2057792
46,2874832,2295728
47,3115312,2504320
48,2656272,2017824
49,2821056,2215648
50,2861312,2244784
51,2977120,2529840
52,3479744,2924064
53,4910096,4254640
54,2744960,2293376
55,2103248,1682384
56,1879168,1497696
57,2004912,1587600
58,1526800,1193664
59,1647216,1358880
60,1627488,1342736
61,1618704,1360784
62,1776160,1586496
63,2977872,2735232
64,3191136,2807680
66,2417248,2057760
68,2933152,2590160
70,2619312,2320512
72,2223616,1906960
74,1769952,1482400
76,1808416,1533104
78,1500880,1259520
80,1874608,1650896
82,1575440,1365840
84,1469040,1274176
86,1406512,1203200
88,1283632,1067936
90,1211008,1067904
92,1107168,969232
94,1079280,913536
96,1037184,850944
98,1099760,898800
100,1076192,884544
102,840288,682400
104,771760,595936
106,673856,531376
108,646272,500624
110,716880,593904
112,587328,454480
114,585536,447840
116,602032,481952
118,563200,445120
120,562224,453072
122,616592,509904
124,605280,501760
126,581392,485904
128,1114160,916784
132,1087248,845104
136,1132144,889696
140,1001296,816432
144,933312,766304
148,1131440,934000
152,926096,732704
156,902800,736288
160,1032080,886112
164,1109392,930736
168,1479088,1309168
172,1225920,1040480
176,967488,806192
180,1052832,860592
184,827024,623408
188,765168,559008
192,817872,624800
196,889088,727408
200,882256,701632
204,730880,522624
208,633792,454880
212,645360,493072
216,730288,569488
220,637952,486880
224,637936,451168
228,710464,513360
232,659760,485632
236,683760,475376
240,754416,564608
244,646096,491760
248,531024,367328
252,481680,340992
256,1058576,736432
264,1048720,707200
272,1284784,970224
280,1082928,773536
288,1272112,933680
296,1420816,1023152
304,994960,713680
312,817360,572416
320,779616,551728
328,822272,605776
336,1106864,853728
344,985696,712912
352,780512,540112
360,743936,554128
368,766384,572336
376,815888,617792
384,711712,540560
392,678560,488016
400,617728,428256
408,727600,545664
416,622160,471760
424,600896,458272
432,622320,473360
440,769120,610352
448,634336,506112
456,516112,385696
464,696256,536528
472,632352,459808
480,520592,366624
488,479184,342416
496,519360,377632
504,512528,372848
512,1020576,768352
528,985840,751264
544,1073664,815392
560,873440,647824
576,797360,581952
592,781008,554704
608,797696,610816
624,748976,553952
640,751968,568096
656,728176,547136
672,840944,630832
688,746688,552896
704,670688,492608
720,617472,431584
736,598048,424944
752,618752,436400
768,605728,433120
784,626656,457456
800,561008,387872
816,485648,327136
832,450080,304480
848,423360,291952
864,430080,308608
880,416864,285504
896,410576,272416
912,382560,264912
928,428608,303152
944,499600,375248
960,436912,323664
976,429120,311104
992,399408,280400
1008,400208,270784
1024,817808,568784
1056,819904,571744
1088,776288,525472
1120,763648,494928
1152,729952,492160
1184,679584,459616
1216,643296,438672
1248,637264,433712
1280,680816,477344
1312,702384,502048
1344,743168,539760
1376,740768,553536
1408,738400,566272
1440,784592,616384
1472,734512,579488
1504,631216,484016
1536,580080,442848
1568,551184,418480
1600,513392,387184
1632,473248,345152
1664,464144,347536
1696,444160,345456
1728,408608,320720
1760,342832,260928
1792,303088,225072
1824,257568,191616
1856,255264,184720
1888,254912,184528
1920,257776,189776
1952,273056,202432
1984,277616,190096
2016,285040,198432
2048,527008,377648
2112,531088,389360
2176,488688,330192
2240,494400,329008
2304,552064,370720
2368,541040,368000
2432,541472,380032
2496,579328,430944
2560,541072,430192
2624,470816,366448
2688,368800,258768
2752,322016,222096
2816,307472,204224
2880,310240,221248
2944,283296,192368
3008,273264,192288
3072,309552,243408
3136,310304,248224
3200,279312,215584
3264,279680,214800
3328,255808,191952
3392,241824,181504
3456,206544,157552
3520,202752,157584
3584,214608,169344
3648,196688,144896
3712,183344,132144
3776,175376,123824
3840,168528,122592
3904,171824,126960
3968,164976,115280
4032,155632,116192
4096,310512,234480
4224,301792,212336
4352,356976,251344
4480,391616,283184
4608,332304,243840
4736,247488,148448
4864,241760,124432
4992,230432,119504
5120,238192,135776
5248,260048,175392
5376,260512,187184
5504,334000,273152
5632,252352,210496
5760,158176,124000
5888,144896,111248
6016,128560,95488
6144,125008,93136
6272,118656,90064
6400,103536,77264
6528,91680,67392
6656,95056,69472
6784,98320,69072
6912,97344,67728
7040,106528,79088
7168,92640,69376
7296,94960,71184
7424,80864,54928
7552,87904,56688
7680,97360,62000
7808,84896,51616
7936,105424,67872
8064,106912,65408
8192,220384,147808
8448,200816,141424
8704,172880,124400
8960,154992,98944
9216,142864,87424
9472,154928,99792
9728,186848,136736
9984,191760,148896
10240,183664,139568
10496,158224,121264
10752,127168,91152
11008,101936,72992
11264,82336,55824
11520,78640,50880
11776,74320,46096
12032,69952,45568
12288,65392,42400
12544,64128,42480
12800,57920,36000
13056,59808,36336
13312,58368,36480
13568,60016,36080
13824,67136,41760
14080,69856,40112
14336,69424,45584
14592,68176,44976
14848,56784,36752
15104,56208,34080
15360,58736,37920
15616,52112,33088
15872,47184,28288
16128,47792,28112
16384,101856,62368
16896,98880,62368
17408,98160,66368
17920,87424,57472
18432,80816,52256
18944,81584,53264
19456,78912,53200
19968,65568,43536
20480,97072,66080
20992,74832,51104
21504,91920,62256
22016,78432,54736
22528,56544,35376
23040,51888,32320
23552,52784,32864
24064,47824,28864
24576,48416,29584
25088,58992,36512
25600,53296,32128
26112,48096,31488
26624,47168,31056
27136,47856,30368
27648,56784,38352
28160,43440,29296
28672,41296,23408
29184,44800,29360
29696,38384,25120
30208,35120,22448
30720,37264,25360
31232,33152,22128
31744,33616,23440
32256,31632,21488
32768,64688,42640
33792,56624,36480
34816,53200,34912
35840,52960,36208
36864,57392,41984
37888,47488,33856
38912,42048,29968
39936,43712,30928
40960,41520,29344
41984,41664,29072
43008,41696,29200
44032,37456,26896
45056,36432,25840
46080,36144,26208
47104,37152,26416
48128,36208,26320
49152,35792,26128
50176,38016,27120
51200,31504,24304
52224,31488,23632
53248,30896,23744
54272,30048,22896
55296,28368,21888
56320,28016,21824
57344,28096,21088
58368,27760,20880
59392,27952,21696
60416,25984,20688
61440,25920,20256
62464,26512,20864
63488,26592,20848
64512,26416,21232
65536,49392,39568
67584,44816,36096
69632,45728,35680
71680,39120,32560
73728,38464,31792
75776,37344,31520
77824,35456,29712
79872,34192,28880
81920,33920,28624
83968,32672,26960
86016,31872,27152
88064,29360,25824
90112,29824,25728
92160,28464,24032
94208,26288,22656
96256,26768,23104
98304,25520,22208
100352,25488,22016
102400,24160,21280
104448,23808,20912
106496,24144,21232
108544,23664,20432
110592,22080,19424
112640,21312,18864
114688,19728,17712
116736,19648,17456
118784,19680,17632
120832,17872,16000
122880,18160,16224
124928,18208,16800
126976,16368,14624
129024,16720,14880
131072,32544,29600
135168,31392,28272
139264,30128,27296
143360,26736,24448
147456,26464,24048
151552,24800,22416
155648,23648,21600
159744,22624,20592
163840,20848,19344
167936,20448,18688
172032,19040,17328
176128,20656,18496
180224,18048,16192
184320,18000,16384
188416,17072,15728
192512,15840,14448
196608,15328,14080
200704,14832,13568
204800,14720,13456
208896,13840,12784
212992,13744,12288
217088,12784,11584
221184,12304,11392
225280,11808,10784
229376,12384,11536
233472,11392,10480
237568,11872,10848
241664,11632,10448
245760,10400,9408
249856,10176,9344
253952,10032,8928
258048,9392,8352
262144,16912,15408
270336,16688,14832
278528,15680,14336
286720,15248,13648
294912,13872,12656
303104,14080,12960
311296,11776,10560
319488,12400,11008
327680,11904,10640
335872,10768,9904
344064,10656,9888
352256,10208,9184
360448,9760,8784
368640,9920,8736
376832,9312,8064
385024,8656,7904
393216,8736,7888
401408,8144,7440
409600,7552,6704
417792,7072,6048
425984,6944,6288
434176,6752,5952
442368,6064,5504
450560,6224,5568
458752,6032,5280
466944,5648,5088
475136,5008,4512
483328,5376,4768
491520,5664,5008
499712,4928,4256
