reuse distance,histogram value,read histogram value
0,66129904,18739792
1,59725584,31110640
2,58711744,39223712
3,48345488,36073856
4,33379936,24519152
5,24235072,16800320
6,18699120,12034288
7,17049824,10920272
8,15595472,9487440
9,13739296,9195664
10,11051216,7080944
11,12126560,6031088
12,10280480,6126096
13,18033344,9848608
14,8120304,5189264
15,7864208,4873312
16,6396752,3726576
17,4686144,2776240
18,3988320,2387376
19,3793024,2228480
20,3162960,1669600
21,2882096,1600496
22,2730352,1554816
23,2388288,1184928
24,2090896,1047552
25,1702656,930320
26,1425328,791152
27,1616592,920528
28,1117728,640928
29,897360,524960
30,766640,471056
31,714464,456592
32,692176,454208
33,592864,425184
34,546800,399360
35,548288,379360
36,459472,351392
37,425952,329792
38,447552,348656
39,403328,319808
40,370480,277424
41,645776,362848
42,315568,242336
43,300720,228688
44,281744,215408
45,292992,227472
46,276880,213424
47,345360,227312
48,285648,198240
49,305136,211408
50,268304,199792
51,264672,183504
52,258784,189648
53,257504,190144
54,257488,186912
55,408672,285696
56,292256,230064
57,329248,265536
58,362016,298272
59,270336,215440
60,243376,192416
61,220752,175344
62,214368,172880
63,218608,177440
64,500624,396832
66,443216,368432
68,519312,456736
70,414496,360672
72,438368,384496
74,557392,490176
76,659424,599072
78,692784,626224
80,649424,564704
82,660720,581760
84,507216,453392
86,447728,392880
88,397040,346368
90,411360,361968
92,368864,320784
94,350624,296352
96,493072,372592
98,335968,268480
100,328496,260304
102,299696,236864
104,287232,227872
106,277728,221088
108,275776,219120
110,364352,274672
112,427120,201408
114,508064,197856
116,566272,174640
118,516624,169616
120,315216,167200
122,282208,174560
124,352768,239984
126,265648,169152
128,464128,321136
132,425440,290352
136,750160,345248
140,556064,262720
144,432448,263136
148,362160,250304
152,341008,276608
156,259216,210384
160,293840,210928
164,301376,251872
168,226864,183552
172,352992,185840
176,360864,187632
180,267216,227120
184,235152,162800
188,218160,159920
192,375168,222784
196,207280,154432
200,187088,151264
204,185824,152224
208,247376,210016
212,188928,150272
216,181600,138672
220,225792,180032
224,187568,142128
228,175728,133536
232,161664,124896
236,192096,158528
240,156976,128576
244,148976,126864
248,178400,157296
252,142080,120144
256,302800,251504
264,316112,262320
272,322800,283168
280,267088,223728
288,311456,270928
296,260960,230464
304,288960,255696
312,237584,195728
320,259152,210768
328,266016,204816
336,292736,211904
344,329376,234736
352,279072,216432
360,252752,215968
368,184864,160864
376,181888,158048
384,188080,160864
392,161392,130432
400,178384,152704
408,138096,121392
416,152448,142400
424,129968,124032
432,138800,134464
440,135808,129856
448,126688,122048
456,142496,138512
464,129632,125184
472,151088,146016
480,127040,123664
488,139472,135072
496,134784,130672
504,122736,114992
512,234864,226688
528,251824,232448
544,267472,258816
560,263184,254672
576,201776,194976
592,187104,179920
608,169408,163584
624,169424,163280
640,166960,161120
656,184672,177840
672,160000,154064
688,152960,147696
704,144608,138896
720,136592,131520
736,142160,137504
752,142704,138960
768,146224,142016
784,145360,140512
800,125680,121008
816,119616,115744
832,131680,128112
848,131936,128272
864,126896,122976
880,123568,119712
896,116208,113088
912,113984,111216
928,115808,111392
944,117088,113776
960,114768,110960
976,112960,109808
992,119984,117344
1008,110736,107968
1024,246432,240384
1056,214144,206752
1088,186752,181040
1120,192880,187136
1152,181664,176192
1184,178464,172640
1216,170928,165104
1248,153584,148800
1280,175056,169312
1312,155104,149248
1344,146928,140560
1376,162496,157664
1408,138656,132864
1440,130816,124608
1472,129056,122912
1504,112480,108112
1536,104416,99552
1568,99408,93584
1600,99584,94192
1632,97216,91600
1664,97152,91648
1696,103216,97888
1728,107440,101664
1760,98896,93552
1792,90736,86528
1824,91568,85392
1856,89008,81184
1888,88080,82848
1920,89280,82320
1952,95744,89136
1984,111904,105040
2016,83872,78304
2048,177392,165088
2112,170320,141584
2176,164064,155776
2240,156944,141056
2304,151856,143312
2368,159808,152112
2432,137792,129024
2496,133024,125632
2560,133712,126688
2624,153520,145360
2688,203952,196640
2752,161168,152848
2816,155552,143072
2880,153552,146640
2944,169360,160656
3008,167872,160928
3072,138368,128448
3136,153152,146816
3200,172272,166240
3264,143792,137984
3328,138192,132928
3392,130128,123872
3456,118320,109664
3520,102896,91904
3584,101088,89568
3648,98992,87232
3712,92576,83760
3776,89344,83280
3840,85328,78544
3904,82096,74368
3968,77120,69200
4032,72480,65696
4096,159632,145168
4224,157216,137856
4352,162048,150848
4480,130464,121760
4608,118320,110720
4736,110272,102752
4864,110256,102144
4992,107616,100640
5120,103792,97136
5248,97696,90704
5376,99488,92512
5504,95472,88800
5632,92144,85168
5760,92640,86128
5888,89504,84368
6016,95088,90064
6144,96208,89952
6272,98688,93360
6400,93008,87648
