reuse distance,histogram value,read histogram value
0,72268144,21259824
1,43484864,22338912
2,30238912,18264576
3,23680112,16070576
4,19529360,13620160
5,15003744,10940608
6,12929840,8838320
7,11271072,8057856
8,10693232,7861600
9,10000304,7444208
10,8994288,6914816
11,7937696,6069152
12,7910784,5886224
13,6934208,5042464
14,6248144,4611968
15,5678752,4171664
16,5424944,4303728
17,5141392,4101760
18,5047568,3966784
19,4860368,3792416
20,4926368,3792736
21,4731440,3876400
22,4866656,4004352
23,4748560,3901616
24,4715344,4018704
25,4616080,3943936
26,4635616,3983488
27,4167008,3484816
28,3898880,3277376
29,3428832,2845536
30,3454112,2837632
31,2848688,2265696
32,2778256,2232624
33,2824528,2282976
34,2614336,2090032
35,2283888,1828976
36,2153984,1738256
37,1955072,1540512
38,1812864,1412944
39,1759520,1379136
40,1569040,1252320
41,1473904,1153360
42,1420096,1082864
43,1276128,985440
44,1213568,932608
45,1166096,887552
46,1113696,799920
47,1044304,760144
48,1142160,842480
49,1062576,791456
50,1023776,788192
51,1008672,774096
52,1136624,889216
53,1021824,800272
54,1012160,794464
55,1044864,807584
56,1040224,806800
57,1103504,831408
58,1035776,792992
59,1027952,785200
60,1069008,812832
61,1015104,771760
62,974976,754720
63,994128,709840
64,1772176,1346544
66,1649840,1243776
68,1509936,1120352
70,1395824,1018624
72,1295072,930688
74,1223424,880640
76,1133344,833808
78,1069136,798752
80,986368,744640
82,998128,743424
84,967568,727280
86,925088,690128
88,874032,653232
90,902000,686032
92,853008,658608
94,852128,642448
96,811040,621872
98,801168,611024
100,753648,592320
102,708368,582992
104,733072,624576
106,704896,610768
108,696496,614736
110,707584,628576
112,691408,623024
114,652064,583440
116,646096,577584
118,588224,517392
120,531056,457040
122,524752,435456
124,514992,431200
126,528896,443744
128,1021840,841552
132,927216,757680
136,848000,706848
140,861824,739536
144,944032,815168
148,954832,811776
152,981824,826416
156,936944,781824
160,867024,713824
164,744544,604336
168,612144,490416
172,546784,423136
176,495696,387648
180,457872,372848
184,441376,366464
188,440448,362112
192,468464,389296
196,481744,403280
200,497520,421216
204,492208,424144
208,490512,417872
212,463520,390272
216,439696,369824
220,411616,350464
224,389088,334080
228,386608,337472
232,365760,321920
236,356416,317088
240,334800,298240
244,324064,290576
248,315248,283264
252,294960,261424
256,489712,413392
264,407888,325328
272,378320,301776
280,372976,308608
288,379648,327664
296,392912,342976
304,380480,327168
312,364000,303008
320,341600,278080
328,324288,270176
336,301728,256176
344,280832,245216
352,275776,239920
360,267264,232608
368,275824,239536
376,280944,243664
384,266016,226704
392,254448,215232
400,250112,210752
408,245712,209232
416,259792,222256
424,268576,232384
432,264736,227968
440,259776,223952
448,264608,226400
456,257248,219504
464,232160,192032
472,226480,184272
480,223856,182416
488,212880,171056
496,204768,164816
504,197600,160880
512,406976,340864
528,431552,372176
544,420400,369488
560,367488,324400
576,334608,298720
592,327600,297376
608,314048,286992
624,305920,280448
640,283664,257360
656,263840,236912
672,260048,232160
688,254672,225888
704,242496,206656
720,233504,194624
736,240160,195856
752,248304,201776
768,253856,209760
784,262704,223968
800,272864,236784
816,283680,249312
832,304400,271296
848,340288,308256
864,395616,356368
880,442864,396240
896,489296,436944
912,490816,433696
928,470400,412960
944,433456,377104
960,389648,336192
976,349536,295792
992,320624,269536
1008,302576,255712
1024,598688,522912
1056,562176,496640
1088,589040,503984
1120,808080,693696
1152,1054304,934896
1184,755200,678704
1216,426288,383984
1248,355824,322544
1280,368512,334160
1312,392528,353424
1344,427872,379792
1376,432000,383200
1408,417920,362352
1440,417408,358592
1472,425728,367872
1504,456416,398320
1536,476064,418912
1568,506960,450528
1600,520112,462512
1632,548048,486064
1664,574112,506688
1696,582944,507808
1728,596256,511328
1760,607072,514256
1792,602832,508848
1824,593888,499840
1856,586208,497200
1888,557504,477264
1920,573536,502624
1952,552416,487760
1984,469280,408896
2016,418432,363312
2048,758336,661168
2112,607968,527664
2176,510704,440960
2240,419008,356720
2304,380320,326752
2368,330704,282592
2432,282112,238064
2496,267504,227488
2560,234160,199216
2624,210896,177984
2688,203056,171152
2752,186384,154224
2816,180864,148656
2880,161040,131264
2944,153472,123296
3008,143312,116320
3072,131264,105712
3136,125216,102080
3200,122464,98992
3264,125072,102432
3328,124000,100176
3392,124592,102912
3456,124896,101584
3520,122256,98160
3584,121408,97424
3648,119504,96128
3712,118272,95312
3776,110704,87520
3840,103168,80976
3904,100160,78224
3968,89376,69536
4032,83904,64240
4096,154592,118832
4224,143440,109792
4352,136976,105088
4480,139472,108224
4608,145104,112176
4736,143104,111216
4864,139280,107760
4992,137552,105648
5120,134576,103296
5248,133632,101600
5376,121952,92944
5504,114560,89120
5632,104000,80096
5760,98880,76480
