reuse distance,histogram value,read histogram value
0,162576960,9981680
1,39270400,12097216
2,27824096,11981088
3,21165376,10700848
4,22170656,11953520
5,18885040,9634832
6,15951280,8146368
7,15717904,8552304
8,13343552,6888784
9,13402672,7621440
10,10083264,5098400
11,10423600,5677824
12,7973184,4060352
13,7151600,3633440
14,7425728,4018992
15,7269312,3812944
16,5632784,2787248
17,4907168,2462064
18,4911296,2471616
19,4537120,2418848
20,3804384,1949808
21,3854624,1789968
22,3694768,1828896
23,3414560,1748240
24,3207136,1595072
25,3041824,1579616
26,2797264,1522016
27,2731952,1581008
28,2748752,1610640
29,2437536,1430464
30,2393536,1557584
31,2351392,1510368
32,2191136,1349744
33,2144848,1060256
34,2137792,1112832
35,1978208,1049008
36,1842048,918928
37,1950720,1130848
38,1691968,903296
39,1733056,1004640
40,1550448,886512
41,1584064,872512
42,1685216,892624
43,1550848,753392
44,1567584,759232
45,1539760,689408
46,1399840,636944
47,1431936,692016
48,1267760,604608
49,1259680,588928
50,1159616,629952
51,955104,499408
52,941072,526752
53,909072,530800
54,1010960,622592
55,911248,486944
56,938560,506192
57,991552,566976
58,970128,606704
59,990400,640272
60,1003440,647728
61,989120,624656
62,933008,617600
63,919472,605568
64,1904320,1249024
66,1676128,1030592
68,1632592,1083216
70,1503232,946368
72,1507856,905024
74,1318512,841888
76,1318848,872096
78,1203648,704992
80,1371248,888896
82,1180032,663584
84,1216528,736336
86,900352,536832
88,894896,601392
90,903792,599584
92,987632,672816
94,940704,649104
96,807072,544464
98,833984,587504
100,837360,572736
102,830960,520640
104,907520,540816
106,868960,510832
108,803456,472464
110,797168,472480
112,928032,638096
114,844752,599920
116,895584,667184
118,701600,513184
120,590576,440176
122,515872,387232
124,510400,394624
126,493488,404304
128,808336,662304
132,719312,615728
136,895872,800368
140,890768,796256
144,747520,676528
148,751792,680816
152,692352,615008
156,680080,596688
160,720640,612448
164,747760,596064
168,775856,568352
172,685760,503856
176,608896,441680
180,665040,538592
184,675040,594272
188,652592,574016
192,672192,574272
196,621072,469040
200,571088,377552
204,553264,382144
208,598224,433248
212,661248,515104
216,758816,632992
220,805632,685760
224,816464,703536
228,870656,762720
232,823568,718416
236,779152,682112
240,724960,641568
244,658240,583824
248,691168,618880
252,761456,683344
256,1309568,1226768
264,1219392,1164752
272,1255264,1176384
280,1174256,1000208
288,1228528,1042416
296,1135840,1049856
304,1125504,1054864
312,1036880,942624
320,1016928,888192
328,975216,792752
336,1071344,832048
344,1159696,829520
352,1107216,778608
360,1003152,703872
368,1054288,725312
376,876336,609872
384,786720,575616
392,824768,622880
400,914656,699280
408,1020656,819872
416,1114176,946176
424,1180688,1000016
