reuse distance,histogram value,read histogram value
0,49886384,27741664
1,44926224,35913216
2,30548624,21650352
3,22892640,16623808
4,19431504,12347696
5,13850320,8664896
6,10778480,6409600
7,8988128,5778432
8,7798416,5180368
9,6614736,4204096
10,5939808,3648768
11,5280928,3355824
12,4657280,3064384
13,3821440,2638608
14,3604896,2426496
15,3547232,2287664
16,3016048,1982912
17,2730000,1765760
18,2667392,1593920
19,2410064,1522880
20,2258928,1445408
21,2105536,1389936
22,1930864,1293808
23,1733776,1133568
24,1586672,1007328
25,1519296,883056
26,1484528,802576
27,1336544,758160
28,1316608,761088
29,1309184,734048
30,1370416,777232
31,1699200,956672
32,1488192,880960
33,1350016,839616
34,1293824,860752
35,1280912,918320
36,1299440,987856
37,1388880,1106304
38,1521664,1242032
39,1584304,1316400
40,1592672,1337376
41,1490656,1249296
42,1424464,1202432
43,1312368,1102128
44,1265968,1078224
45,1105904,934992
46,959872,813408
47,867936,729232
48,793328,663504
49,818448,695376
50,906928,786112
51,848384,720368
52,762624,641024
53,670656,552304
54,594528,475472
55,603584,477552
56,553696,422848
57,543824,406176
58,533408,396016
59,535328,391456
60,529584,381056
61,520032,368256
62,521696,362768
63,541536,368000
64,1083648,702496
66,1049200,654768
68,935296,568000
70,795488,467872
72,765152,416544
74,822784,382864
76,755920,340768
78,574480,301264
80,442432,270816
82,389760,251456
84,335120,222320
86,276336,194944
88,220240,163696
90,199792,155808
92,187760,147744
94,180112,144256
96,186256,153808
98,172480,145392
100,164640,136032
102,156560,128960
104,146928,119184
106,137920,110400
108,136464,110352
110,130544,106464
112,121136,100560
114,121920,101632
116,119968,101216
118,113952,96752
120,111616,94112
122,108560,89520
124,98432,81184
126,97744,80768
128,193264,158144
132,184336,149664
136,171232,137920
140,159024,120512
144,163104,130544
148,180880,141872
152,163312,134768
156,150192,127248
160,143280,116400
164,131312,108688
168,128704,102960
172,128944,100336
176,136576,113520
180,120368,93184
184,119744,88944
188,136416,103904
192,117872,95792
196,118720,99312
200,121376,95088
204,108064,85776
208,90336,74768
212,85872,71440
216,81248,66928
220,84480,69088
224,84816,69424
228,79856,65744
232,80480,65520
236,77536,62560
240,80096,65040
244,80144,64128
248,78544,62912
252,77488,61120
256,149888,120208
264,135504,110192
272,126928,105872
280,121632,101680
288,110400,91536
296,109792,95136
304,113008,98416
312,108256,95648
320,101488,88320
328,92176,81664
336,91216,80528
344,91984,81664
352,96384,86464
360,89840,80080
368,83264,74368
376,82272,72768
384,79600,70720
392,79872,71504
400,82768,74272
408,82544,72896
416,78480,69280
424,72576,63360
432,69968,61520
440,74720,66128
448,72560,64000
456,74976,66096
464,69216,61248
472,66912,59424
480,65888,58080
488,61888,54192
496,63536,56384
504,64032,57760
512,124352,110448
528,114944,102096
544,114784,101984
560,117168,104912
576,105280,94416
592,112688,100752
608,114288,101424
624,105104,92528
640,104288,92976
656,101840,90384
672,101744,89936
688,105088,92976
704,101392,89776
720,96688,86640
736,96496,87264
752,96176,86400
768,94256,84112
784,89072,79760
800,84960,76880
816,88560,79696
832,86192,77456
848,81056,73360
864,82416,73872
880,80848,73616
896,81952,74080
912,83152,75552
928,78832,71072
944,79376,71264
960,76064,68752
976,75760,67712
992,72192,65184
1008,74560,67152
1024,151280,136688
1056,148960,135024
1088,142480,128160
1120,139792,125024
1152,130800,117824
1184,129056,116688
1216,126928,114960
1248,121952,111072
1280,121680,111536
1312,124016,113680
1344,118048,107712
1376,117600,107856
1408,114384,104224
1440,113168,103264
1472,108368,99584
1504,111600,102480
1536,105856,97296
1568,104064,95296
1600,103200,95296
1632,101440,92576
1664,96640,88000
1696,92384,83904
1728,93792,84656
1760,92784,84464
1792,90064,81328
1824,88368,80224
1856,84704,76896
1888,82464,74928
1920,82528,75328
1952,79872,72864
1984,82352,74944
2016,75152,67280
2048,157504,142128
2112,148032,131712
2176,143616,128528
2240,151248,135344
2304,140784,125408
2368,139664,122896
2432,137920,118800
2496,132400,112608
2560,138832,119744
2624,139408,118672
2688,125280,108624
2752,115264,98080
2816,118048,102464
2880,112256,96016
2944,111056,95472
3008,105328,91104
3072,103872,87376
3136,106672,90544
3200,102592,87216
3264,104992,91088
3328,96288,82352
3392,90816,78272
3456,89456,77184
3520,90448,78576
3584,92320,81088
3648,88448,76784
3712,90224,80592
3776,96144,85600
3840,96016,85584
3904,87504,78512
3968,86064,78336
4032,82032,74400
4096,163216,148448
4224,153456,138544
4352,149136,135648
4480,136624,123856
4608,131760,119296
4736,122752,111632
4864,125792,113280
4992,120144,109840
5120,121536,111312
5248,123680,113376
5376,125136,113648
5504,121664,111808
5632,113744,103520
5760,120912,110752
5888,112480,102784
6016,108560,98656
6144,102064,92448
6272,120000,110256
6400,102656,93680
6528,103136,94368
6656,99088,90688
6784,99088,90800
6912,103696,95776
7040,105184,96784
7168,92752,84896
7296,89024,82400
7424,86784,79184
