reuse distance,histogram value,read histogram value
0,159173040,30155392
1,69822432,18942784
2,39208976,13087088
3,33177872,11174400
4,21878432,9790176
5,22990352,9528048
6,12695408,5404032
7,11114752,4462960
8,9803936,4596656
9,6255952,3601536
10,5761248,3256000
11,4513520,2665072
12,5534096,3232512
13,6541712,4357584
14,6431904,3345776
15,4190512,2656464
16,4412944,3719632
17,3082736,2098000
18,2639104,2014128
19,2715280,2127024
20,2024768,1640336
21,2167920,1710544
22,1824320,1511872
23,2134368,1763920
24,1665008,1361520
25,1265984,785808
26,1984976,1246096
27,1759968,1330448
28,1145536,888256
29,1152032,626160
30,1019888,758512
31,1196624,930752
32,1763504,1583568
33,1595136,1323184
34,903408,729552
35,1165984,997520
36,1243136,1060864
37,1128208,981088
38,896048,740912
39,1080032,948960
40,1146464,996048
41,1379824,1123824
42,1193072,966272
43,1262368,1100832
44,1052016,815232
45,1306048,1118096
46,1573184,1370912
47,1261616,1051552
48,1386112,1220384
49,1500464,1215136
50,1376720,1181904
51,1110352,910688
52,982688,778288
53,869520,690112
54,931088,723840
55,880960,685424
56,849744,660368
57,1379264,1116656
58,1257712,966784
59,894416,656704
60,831904,643328
61,899264,692704
62,1020832,814624
63,1123376,840928
64,1692272,1255072
66,1903824,1254032
68,1220256,736176
70,1060624,630096
72,1005312,616624
74,1061824,599248
76,1153568,686464
78,1094880,684688
80,943840,518912
82,779376,439728
84,1128848,733920
86,894768,483264
88,983744,516816
90,1000496,515792
92,1132720,648752
94,1181664,667968
96,1208144,726560
98,1086224,610528
100,1063664,583984
102,1020592,585664
104,1393328,945552
106,1197840,729376
108,934336,549472
110,894080,498960
112,920560,496000
114,818304,461344
116,775840,454000
118,663216,419392
120,739072,523104
122,630480,454960
124,599408,446704
126,471952,369152
128,814288,700096
132,1084000,920528
136,1063632,997792
140,961392,932416
144,989088,961056
148,919952,887776
152,820992,781376
156,953952,912560
160,910016,864704
164,1066464,1005600
168,907424,813280
172,926016,797504
176,780304,662368
180,734848,602368
184,823840,738720
188,808800,740848
192,1008848,922016
196,1103472,1003904
200,947104,862672
204,785312,666944
208,670096,553264
212,653104,528096
216,618736,519360
220,697072,574960
224,763072,698128
228,788240,736064
232,793120,743072
236,867552,799984
240,782112,720368
244,745264,693152
248,919264,846192
252,766816,697680
256,1535680,1406160
264,1262736,1166384
272,1235936,1157280
280,1260240,1179216
288,1129392,1034624
296,1045552,928624
304,997808,860496
312,1044912,918192
320,1132528,978000
328,1089120,941472
336,960864,867184
344,805440,730880
352,844960,754720
360,878400,764480
368,923392,792320
376,981648,878832
384,960096,873232
392,833888,757024
400,704720,630048
408,630192,558800
416,670416,593776
424,695360,604720
432,703152,604208
440,635264,528368
448,530896,431040
456,531984,431504
464,569744,443232
472,556912,431824
480,558064,440832
488,512272,437744
496,510032,438256
504,477744,414272
512,907456,777760
528,846144,710544
544,789136,633200
560,709280,567152
576,702160,556832
592,638736,526032
608,594704,485328
624,529296,435872
640,533712,425888
656,483440,380352
672,465648,359392
688,493168,377424
704,395488,308192
720,360944,285136
736,374352,306352
752,351552,286848
768,331152,245792
784,362480,267568
800,358512,274112
816,304816,232256
832,274800,215856
848,290336,229792
864,292896,217920
880,268368,189392
896,262432,186944
912,244784,180128
928,223344,174160
944,215360,167536
960,204192,152608
976,215408,156992
992,225504,159936
1008,210032,158672
1024,373120,294864
1056,339696,255600
1088,345456,252080
1120,286560,216624
1152,274432,201536
1184,285184,209776
1216,246464,185392
1248,228304,169760
1280,249872,184912
1312,221120,166592
1344,193040,145520
1376,181168,131008
1408,182096,133760
1440,155152,114464
1472,155744,117200
1504,153408,115168
1536,143712,107344
1568,135616,100144
1600,133648,101856
1632,116896,88240
1664,118976,91488
1696,105952,81088
1728,108688,85760
1760,98224,75824
1792,105744,82752
1824,95216,73600
1856,98208,77712
1888,93216,74400
1920,90256,71600
1952,83888,66048
1984,78448,60720
2016,81792,63744
2048,148848,114336
2112,146768,112528
2176,126160,96656
2240,129104,101968
2304,121584,96416
2368,114432,91040
2432,109104,82448
2496,106608,83456
2560,95360,75456
2624,93520,74224
2688,92304,72576
2752,91648,70976
2816,86240,67408
2880,77872,61120
2944,73952,59168
3008,68144,54672
3072,63904,50032
3136,63248,49888
3200,59776,48176
3264,57968,45968
3328,58480,46752
3392,55584,43936
3456,57440,46096
3520,52928,41968
3584,48736,38368
3648,46752,36064
3712,44688,34864
3776,44736,34880
3840,42864,33696
3904,40592,31200
3968,37840,28528
4032,36192,27184
4096,72096,55264
4224,64240,49216
4352,59024,44240
4480,57824,43328
4608,52304,39456
4736,49728,36496
4864,47776,34816
