reuse distance,histogram value,read histogram value
0,96258912,5845568
1,33931760,19159584
2,23294880,11743248
3,14955248,7001280
4,9195264,6084128
5,10374800,6327216
6,13898304,8951296
7,9386592,7014256
8,8833808,4676656
9,7902848,3902976
10,6645760,3569104
11,7255776,3823104
12,9841024,6978768
13,7952016,5020528
14,5114816,3671792
15,10330976,6911968
16,4896384,3833472
17,7613184,5872976
18,3346400,2511216
19,2696096,2274464
20,3489936,3041040
21,3516016,3022784
22,3656032,2372480
23,2934128,1492320
24,3665248,2575680
25,4022640,3502944
26,2034992,1683024
27,3216912,2492096
28,1612944,1059376
29,1607744,1128576
30,2836176,2529696
31,3400208,2887552
32,944672,572656
33,2165312,1295200
34,1324640,918672
35,1851376,939360
36,1459584,510560
37,995488,473968
38,1410800,859024
39,965552,417360
40,1812816,567232
41,2017808,1543488
42,1258128,470704
43,1031184,349808
44,1692384,585104
45,1349104,827632
46,1406192,950512
47,1314896,720800
48,1440224,497984
49,1498720,823280
50,898896,491904
51,887296,375072
52,1231072,505264
53,6355888,4138384
54,1929840,1210544
55,4686656,3285984
56,1023168,506496
57,2809904,1882400
58,1062688,630768
59,2171552,1250336
60,611856,325840
61,1564752,997920
62,900272,482912
63,1120816,795232
64,2022624,1310656
66,1066656,612464
68,1038160,630768
70,1467392,706656
72,1207264,603360
74,744976,454688
76,1013344,793056
78,1002288,721248
80,1061840,772720
82,776864,447648
84,840320,505040
86,647104,351200
88,824144,601648
90,856208,620240
92,832608,587872
94,1027440,575808
96,670304,384848
98,563536,423296
100,464512,348160
102,747504,584320
104,1119680,676496
106,1452304,854320
108,4202096,2736176
110,1718144,1187072
112,528960,349440
114,465280,346144
116,749472,520336
118,704448,404752
120,1676288,1054368
122,1093408,679744
124,1104944,702000
126,567040,364160
128,888032,556480
132,870800,514096
136,1027392,632192
140,914608,604176
144,695712,473616
148,979792,631152
152,901440,601184
156,632816,469328
160,448928,345840
164,394032,295712
168,518512,398144
172,398848,291968
176,413712,297200
180,562512,380384
184,562928,385616
188,542768,371632
192,607312,393360
196,501280,363552
200,747712,495520
204,449216,295488
208,411136,313792
212,474976,343504
216,622368,439248
220,408704,294144
224,494528,301744
228,287488,187264
232,401040,266576
236,300048,212032
240,554640,311072
244,240960,159936
248,254112,162176
252,328016,229056
256,542816,405856
264,400528,300624
272,357152,238832
280,347136,234736
288,387392,250032
296,341824,252928
304,293248,211376
312,223216,172080
320,229600,169008
328,220128,176688
336,238416,170080
344,273040,198464
352,242720,174032
360,197872,148784
368,177888,139952
376,172960,132528
384,149600,115024
392,136736,104176
400,164416,123520
408,130720,98176
416,104672,76064
424,113584,84368
432,119424,93040
440,123024,97520
448,133152,104000
456,120480,93568
464,115808,86912
472,107056,85904
480,108032,86064
488,103920,85744
496,100176,81568
504,92096,74320
512,212896,169888
528,215728,177856
544,220352,186064
560,176736,140256
576,145328,111296
592,115488,92112
608,120464,93984
624,114256,88000
640,101552,78752
656,89072,66032
672,97328,69056
688,99952,73232
704,97904,76800
720,91792,67248
736,86592,64272
752,82784,59520
768,83104,61920
784,80032,57632
800,74240,57344
816,68032,52304
832,66336,50656
848,63616,48720
864,67248,52128
880,68032,55008
896,69728,54032
912,61936,48256
928,58064,45712
944,61200,47104
960,72848,55952
976,74896,58240
992,77632,60048
1008,73216,58128
1024,138720,112192
1056,126720,103328
1088,116544,94176
1120,109744,90192
1152,86112,69456
1184,89248,71664
1216,100016,78416
1248,89936,71168
1280,94080,79472
1312,91360,71472
1344,86912,67152
1376,77184,62480
1408,84720,67920
1440,114800,91936
1472,104560,84320
1504,92736,74144
1536,98720,81024
1568,85360,71392
1600,82832,68560
1632,111776,95360
1664,78368,63520
1696,55792,42880
1728,59872,45664
1760,53360,40656
1792,56384,42192
1824,54944,41168
1856,58880,45840
1888,52640,43088
1920,53600,45008
1952,52992,42560
1984,63632,50512
2016,49712,40128
2048,91904,70880
2112,89808,68528
2176,86496,68512
2240,85184,66624
2304,78480,62576
2368,73808,57936
2432,85312,66800
2496,74912,56880
2560,80160,62480
2624,74096,60640
2688,80688,64512
2752,80048,65024
2816,100608,84704
2880,94048,76720
2944,69456,58176
3008,59024,47968
3072,59376,48400
3136,51664,41872
3200,52992,44704
3264,55024,45232
3328,52544,43568
3392,54480,46576
3456,62928,54192
3520,83408,71952
3584,61552,53600
3648,53520,46368
3712,55856,47856
3776,64160,55840
3840,48064,39792
3904,48640,40448
3968,49168,40336
4032,47024,38400
4096,79056,66224
4224,73376,61424
4352,64336,52336
4480,69664,57968
4608,66560,55376
4736,65760,53728
4864,55808,46416
4992,56880,46800
5120,52416,43104
5248,57888,47152
5376,52080,43504
5504,52880,44928
5632,56432,50432
5760,60192,54032
5888,67072,59904
6016,53680,46896
6144,60000,52656
6272,49360,42928
6400,40048,33664
6528,44448,38464
6656,50144,43008
6784,46624,40512
6912,41088,35360
7040,42784,37056
7168,47680,42704
7296,47392,41984
7424,35296,30704
7552,32160,27872
7680,39472,34016
7808,41168,35856
7936,41760,35360
8064,45872,39856
8192,81936,71936
8448,90240,79792
8704,77600,67648
8960,84928,76064
9216,77168,70096
9472,54160,48128
9728,68768,62416
9984,61856,56208
10240,59616,53360
10496,65488,58480
10752,53392,47280
11008,43664,38896
11264,45680,39808
11520,40336,35424
11776,38976,34448
12032,39536,34768
12288,36720,32256
12544,38784,34240
12800,50304,45296
13056,49184,44800
13312,42560,37840
13568,38752,34128
13824,42896,38592
14080,39248,34736
14336,44944,41616
14592,35152,31040
14848,40784,36240
15104,44768,40352
15360,43200,39232
15616,36224,32608
15872,35568,32544
16128,34160,31040
16384,89312,82496
16896,78384,71872
17408,77168,71120
17920,60416,55056
18432,63648,57744
18944,68912,63104
19456,71904,66384
19968,72080,67104
20480,66496,61696
20992,55312,50624
21504,50176,46400
22016,54000,49200
22528,49264,44624
23040,46640,42768
23552,41088,37264
24064,29792,26880
24576,32496,29568
25088,31024,28576
25600,28576,25920
26112,39520,35536
26624,44608,39664
27136,30320,27568
27648,25984,23616
28160,23648,21952
28672,18608,17008
29184,23040,20720
29696,26400,24160
30208,22736,20448
30720,26848,24544
31232,28096,25456
31744,34960,32864
32256,23792,22320
32768,39152,36432
33792,31040,28496
34816,26992,24688
35840,29312,26880
36864,56320,48640
37888,40544,36432
38912,22880,20560
39936,24720,21584
40960,18560,16848
41984,18832,16848
43008,19856,18144
44032,16800,14912
45056,18560,16752
46080,19856,18304
47104,17744,16016
48128,26640,24496
49152,20880,19104
50176,21296,19312
51200,26336,24464
52224,44576,42560
53248,21600,19936
54272,19872,18464
55296,21344,19744
56320,18208,16512
57344,15200,13664
58368,15440,13472
59392,13696,12272
60416,17952,16592
61440,14464,13264
62464,12848,11696
63488,10096,9232
64512,11520,10480
65536,25680,23424
67584,31632,29744
69632,18464,16928
71680,18544,17248
73728,25312,23488
75776,22448,20656
77824,20944,18576
79872,20560,18624
81920,19536,17248
83968,16560,14640
86016,20800,19184
88064,20064,18240
90112,30384,28320
92160,12688,11408
94208,14368,13200
96256,18448,16816
98304,13024,11488
100352,13696,12496
102400,13312,12000
104448,13168,11680
106496,12256,11056
108544,10864,10000
110592,9536,8672
112640,10144,9216
114688,8352,7552
116736,11088,10304
118784,7616,7072
120832,7984,7296
122880,7024,6448
124928,8336,7520
126976,8848,8112
129024,7920,7296
131072,18288,16864
135168,22080,20480
139264,15680,14224
143360,11760,10496
147456,9136,8256
151552,10320,9584
155648,9296,8384
159744,9392,8656
163840,16416,15328
167936,22096,20480
172032,10944,9792
176128,12528,11408
180224,12560,11248
184320,8816,7776
188416,9584,8736
192512,8512,7648
196608,12656,11504
200704,10608,9552
204800,8288,7584
208896,7312,6528
212992,7712,7024
217088,7856,7152
221184,8544,7648
225280,7296,6368
229376,7296,6480
233472,6064,5152
237568,7344,6640
241664,10928,9920
245760,9040,8064
249856,6640,6160
253952,5184,4640
258048,5312,4912
262144,10352,9440
270336,10400,9280
278528,10896,9616
286720,8704,7728
294912,11648,10096
303104,9184,8336
311296,9376,8240
319488,6672,5888
327680,7520,6640
335872,6624,5872
344064,7520,6720
352256,6352,5504
360448,7936,7120
368640,5504,5008
376832,5952,5184
385024,4464,4144
393216,6016,5120
401408,3936,3568
409600,4384,4096
417792,5232,4800
425984,5600,4896
434176,4896,4464
442368,4384,3952
450560,3440,2848
458752,4416,3856
466944,4368,3968
475136,3680,3376
483328,2496,2192
491520,3408,2896
499712,4368,3936
507904,4304,4048
516096,3008,2656
524288,6720,5536
540672,5728,5088
557056,5856,5104
573440,6496,5808
589824,4224,3776
606208,6400,5840
622592,3792,3488
638976,3568,3072
655360,3328,2928
671744,3424,3104
688128,2816,2448
704512,4336,3888
720896,3552,3056
737280,2672,2368
753664,3952,3520
770048,3168,2688
786432,3008,2512
802816,3200,2896
819200,3088,2784
835584,2992,2496
851968,3584,3120
868352,3232,2688
884736,2912,2592
901120,1696,1280
917504,2656,2272
933888,3328,2848
950272,2016,1728
966656,4752,4336
983040,1984,1744
999424,2096,1840
1015808,1776,1584
1032192,2480,2144
1048576,4608,4032
1081344,3104,2704
1114112,5104,4528
1146880,4688,4240
1179648,4016,3520
1212416,3712,3328
1245184,5360,4352
1277952,3952,3424
1310720,4416,3760
1343488,5152,3744
1376256,4880,4096
1409024,2960,2512
1441792,3392,2928
1474560,2368,1840
1507328,3568,2960
1540096,3104,2752
1572864,4672,3952
1605632,5696,5056
1638400,4448,4016
1671168,2896,2496
1703936,3424,3120
1736704,2480,1904
1769472,1952,1472
1802240,2800,2256
1835008,2768,2432
1867776,2960,2304
1900544,2848,2368
1933312,3216,2832
1966080,2576,2128
1998848,2528,2368
2031616,1856,1648
2064384,2080,1888
2097152,3200,2848
2162688,3680,3296
2228224,3104,2848
2293760,4848,4432
2359296,3360,3024
2424832,2032,1888
2490368,2160,1888
2555904,1488,1328
2621440,2064,1776
2686976,1472,1312
2752512,1792,1584
2818048,2672,2448
2883584,2800,2448
2949120,2416,2096
3014656,1600,1392
3080192,2144,2064
3145728,1872,1712
3211264,1136,816
3276800,1856,1456
3342336,1936,1600
3407872,2656,2448
3473408,1568,1408
3538944,1680,1376
3604480,1184,1072
3670016,1248,1088
3735552,1856,1680
3801088,1088,912
3866624,1808,1744
3932160,624,496
3997696,752,688
4063232,1184,1088
4128768,976,848
4194304,1392,1024
4325376,1152,1040
4456448,656,528
4587520,1168,1024
4718592,592,400
4849664,544,480
4980736,1552,1344
5111808,1040,912
5242880,1024,960
5373952,592,560
5505024,1008,944
5636096,1120,1056
5767168,832,784
5898240,1040,912
6029312,960,800
6160384,416,384
6291456,1216,1056
6422528,848,768
6553600,592,496
6684672,1328,1184
6815744,640,608
6946816,944,880
7077888,336,304
7208960,1040,928
7340032,560,464
7471104,512,464
7602176,960,864
7733248,1296,1184
7864320,960,784
7995392,864,816
8126464,912,768
8257536,1680,1152
8388608,1440,1200
8650752,2240,1952
8912896,1968,1744
9175040,1488,1360
9437184,3360,2928
9699328,2448,2208
9961472,4160,3792
10223616,3616,3040
10485760,3072,2864
10747904,2688,2416
11010048,4288,4016
11272192,5232,4576
11534336,9040,8384
11796480,2832,2512
12058624,3424,3200
12320768,4496,4016
12582912,4608,4320
12845056,8416,8096
13107200,5744,5136
13369344,6224,5936
13631488,4464,4064
13893632,5440,5152
14155776,6480,6032
14417920,11536,10880
14680064,8288,7648
14942208,17872,16160
15204352,15648,15072
15466496,31360,30464
15728640,19792,19056
15990784,20080,18688
16252928,44656,42480
16515072,25568,23952
16777216,84448,81392
17301504,75104,72784
17825792,24096,23152
18350080,43168,41344
18874368,50544,49328
19398656,15440,14272
19922944,28144,27568
20447232,21616,20864
20971520,6320,5728
21495808,8432,8112
22020096,5936,5616
22544384,8400,8208
23068672,26000,25456
23592960,12880,12608
24117248,8544,8032
24641536,736,656
25165824,13744,13248
25690112,3088,3008
26214400,112,96
26738688,2176,2160
27262976,208,128
27787264,464,432
28311552,912,736
28835840,560,528
29360128,336,320
29884416,112,48
30408704,256,256
30932992,432,416
31457280,144,48
31981568,480,256
32505856,480,384
33030144,1184,944
33554432,576,400
34603008,816,576
35651584,1360,1088
36700160,3440,3056
37748736,2800,2400
38797312,2800,2352
39845888,5856,4736
40894464,6000,5344
41943040,5408,4896
42991616,17792,16896
44040192,11136,10272
