reuse distance,histogram value,read histogram value
0,83979344,4526128
1,63429744,9891136
2,33279488,7062368
3,17912896,7248288
4,32891232,14170576
5,31773936,16533072
6,44714096,19863984
7,31556528,14577280
8,20133664,6217168
9,17592144,5787664
10,16858016,5574432
11,22498368,5749760
12,14061568,5335264
13,10148400,3623232
14,11810832,2425440
15,15085792,10047296
16,6849440,3757248
17,5792096,4949008
18,19335840,18143936
19,13505056,12556784
20,6953456,6634240
21,3481328,3220992
22,2052016,1815264
23,2670960,2476448
24,1929856,1761152
25,1224400,1118624
26,1301440,1235952
27,1242416,1189936
28,903072,835168
29,679360,623760
30,903088,853056
31,329888,289216
32,331856,280880
33,195920,137344
34,146032,82384
35,129040,70352
36,165568,99648
37,207616,139488
38,208976,147424
39,399088,350640
40,228704,183824
41,393920,347328
42,614496,563808
43,374464,330432
44,1109984,1064480
45,1110848,1074112
46,2259760,2221712
47,2073968,2029024
48,2057392,2020832
49,2068640,2042304
50,1299264,1277856
51,1664576,1646048
52,1382976,1364912
53,781728,761680
54,217072,201344
55,94112,82464
56,57248,45488
57,107520,94576
58,96416,81632
59,82464,68256
60,66720,53088
61,48208,37808
62,44496,35984
63,51328,43568
64,57792,42864
66,65696,53920
68,88048,77024
70,40432,28800
72,31488,20816
74,39024,27728
76,34832,21968
78,34112,23968
80,36160,22096
82,38592,27920
84,35552,23136
86,28032,14384
88,42208,22416
90,34720,16192
92,31696,13472
94,33936,13072
96,45072,24496
98,38800,16256
100,40464,22112
102,25056,9456
104,24032,11104
106,25952,13568
108,15824,8768
110,14896,10608
112,10096,6560
114,11008,8688
116,10080,8608
118,9104,7568
120,17456,16544
122,15776,14816
124,26416,25392
126,14304,13072
128,15216,13024
132,18944,16992
136,17920,15696
140,17888,16784
144,23056,22128
148,23024,22112
152,16224,15408
156,24464,23664
160,28272,27296
164,23856,22928
168,32944,31968
172,43184,42496
176,15088,14448
180,14752,14064
184,14016,13232
188,12528,11712
192,10784,10160
196,18624,18272
200,14720,14368
204,10704,10208
208,17600,16976
212,10720,10144
216,9792,9328
220,10976,10656
224,8352,7808
228,9216,8560
232,10416,10048
236,9264,8880
240,8960,8544
244,13600,13296
248,9440,8960
252,10368,9984
256,20592,19776
264,31472,30768
272,39808,38912
280,31488,30640
288,33888,33152
296,26864,26048
304,28224,27376
312,43072,42144
320,23168,22592
328,34464,33904
336,25456,24880
344,21424,20800
352,27888,27344
360,19728,19056
368,28944,28416
376,20368,19840
384,18736,18176
392,18768,18288
400,21424,21024
408,18400,18048
416,29872,29440
424,17888,17568
432,19136,18672
440,31152,30800
448,33568,33296
456,21120,20784
464,16704,16400
472,16000,15808
480,15120,14880
488,14624,14368
496,15504,15120
504,15744,15296
512,30560,29984
528,26272,25776
544,25920,25408
560,23488,23088
576,22528,22224
592,23648,23280
608,23024,22800
624,22992,22576
640,23184,22864
656,24048,23728
672,21920,21728
688,25360,25280
704,25728,25360
720,37456,37168
736,55040,54752
752,25792,25568
768,27072,26928
784,23680,23552
800,24944,24752
816,37344,37088
832,56592,56544
848,26848,26768
864,25632,25472
880,29888,29712
896,27360,27328
912,26272,26192
928,21504,21424
944,42512,42384
960,29232,29008
976,20320,20256
992,17984,17888
1008,18288,18176
1024,34896,34672
1056,47136,46960
1088,43936,43824
1120,45360,45184
1152,39712,39600
1184,40000,39952
1216,50912,50784
1248,43376,43344
1280,37376,37264
1312,31776,31424
1344,29744,29728
1376,35888,35856
1408,34720,34704
1440,37424,37376
1472,29760,29696
1504,34096,34096
1536,31664,31664
1568,21824,21808
1600,25456,25440
1632,28688,28624
1664,24880,24848
1696,25376,25344
1728,26864,26832
1760,25584,25584
1792,33472,33424
1824,35312,35296
1856,23024,22992
1888,35488,35456
1920,36032,36016
1952,29744,29728
1984,23184,23184
2016,25936,25888
2048,52496,52448
2112,61136,61088
2176,67744,67712
2240,67168,67168
2304,68064,68064
2368,69856,69840
2432,120400,120400
2496,88496,88448
2560,73824,73792
2624,101216,101216
2688,128912,128864
2752,74960,74928
2816,82144,82080
2880,92928,92880
2944,93856,93776
3008,114528,114480
3072,94784,94688
3136,95024,94912
3200,113904,113904
3264,80480,80448
3328,105136,105104
3392,68640,68592
3456,100720,100656
3520,93360,93328
3584,112704,112608
3648,109008,108960
3712,101904,101888
3776,133488,133488
3840,115792,115792
3904,164960,164928
3968,120224,120208
4032,84384,84384
4096,228544,228544
4224,251632,251600
4352,236256,236224
4480,310208,310160
4608,219216,219200
4736,231920,231824
4864,223856,223824
4992,195584,195568
5120,301520,301504
5248,210432,210416
5376,235568,235504
5504,217536,217408
5632,184624,184464
5760,177312,177312
5888,249344,249056
6016,198496,197888
6144,210528,209904
6272,190544,190064
6400,169200,168800
6528,198480,198400
6656,164176,164032
6784,154736,154592
6912,128304,128192
7040,100576,100288
7168,124896,124736
7296,84960,84896
7424,108640,108624
7552,87936,87936
7680,105952,105920
7808,130208,130192
7936,120016,119984
8064,103920,103904
8192,191312,191280
8448,589936,589936
8704,4299792,4299568
8960,5913728,5912176
9216,9996368,9993296
9472,1705088,1704528
9728,2509104,2509072
9984,1098256,1098192
10240,99952,99952
10496,5616,5616
10752,2240,2240
11008,2784,2784
11264,2240,2240
11520,2048,2048
11776,4912,4912
12032,4608,4608
12288,2992,2992
12544,2096,2096
12800,2672,2672
13056,3632,3600
13312,4000,3984
13568,5024,5024
13824,4480,4416
14080,7488,7440
14336,10800,10736
14592,10176,10096
14848,5184,5120
15104,4112,4080
15360,2192,2192
15616,2224,2224
15872,2208,2208
16128,2592,2592
16384,4640,4640
16896,5200,5200
17408,5920,5840
17920,9648,9600
18432,13904,13008
18944,28704,28672
19456,10864,10864
19968,3088,3088
20480,3088,3088
20992,3008,3008
21504,2672,2624
22016,5264,5232
22528,5248,5216
23040,4928,4896
23552,2928,2864
24064,3200,3168
24576,2576,2576
25088,3616,3616
25600,3568,3520
26112,3376,3376
26624,3344,3152
27136,6432,6208
27648,14864,14624
28160,7120,6800
28672,6000,6000
29184,3168,3168
29696,1824,1792
30208,1472,1472
30720,1584,1536
31232,1440,1408
31744,1888,1824
32256,1360,1360
32768,2672,2656
33792,2336,2336
34816,4016,4016
35840,8208,7584
36864,17888,16816
37888,8160,8160
38912,2912,2912
39936,2320,2304
40960,2016,2016
41984,2464,2416
43008,2432,2432
44032,3232,3216
45056,5248,5200
46080,6928,6784
47104,7264,7248
48128,2624,2608
49152,1280,1280
50176,2128,2128
51200,2992,2992
52224,2016,2016
53248,2288,2144
54272,6992,6528
55296,11360,10480
56320,5968,5936
57344,2464,2464
58368,1600,1568
59392,1536,1536
60416,1952,1936
61440,1648,1648
62464,1904,1904
63488,3296,3024
64512,7136,6496
65536,8512,8400
67584,3200,3200
69632,2864,2864
71680,3008,2960
73728,6992,6592
75776,3984,3984
77824,4304,4304
79872,3664,3648
81920,4224,3984
83968,4656,4576
86016,3088,3088
88064,3696,3664
90112,3776,3600
92160,9744,9328
94208,8016,8000
96256,2272,2272
98304,2000,2000
100352,5008,4880
102400,12016,11808
104448,2624,2624
106496,1888,1888
108544,3424,3280
110592,3984,3904
112640,6576,6560
114688,1936,1936
116736,2144,2128
118784,2496,2368
120832,3584,3520
122880,3024,3024
124928,1440,1440
126976,2160,2080
129024,3200,3120
131072,5424,5408
135168,7424,7008
139264,5280,5264
143360,6336,6208
147456,9328,8848
151552,3440,3360
155648,10448,10224
159744,3616,3568
163840,3680,3520
167936,4800,4672
172032,2144,2144
176128,4048,3952
180224,2144,2144
184320,2528,2464
188416,2096,2096
192512,1904,1888
196608,2192,2192
200704,2160,2160
204800,2320,2320
208896,3008,2864
212992,1840,1840
217088,1984,1984
221184,1600,1584
225280,1264,1264
229376,1168,1168
233472,1600,1600
237568,1072,1072
241664,1360,1360
245760,1728,1648
249856,3520,3520
253952,2640,2640
258048,1152,1152
262144,2048,2032
270336,1696,1680
278528,2704,2704
286720,2752,2720
294912,1616,1616
303104,1840,1824
311296,2304,2224
319488,3200,3168
327680,1376,1376
335872,1248,1248
344064,1728,1728
352256,1200,1184
360448,1360,1360
368640,960,944
376832,1152,1136
385024,848,848
393216,1152,1152
401408,1136,1136
409600,1648,1632
417792,1376,1344
425984,1056,1040
434176,912,880
442368,1232,1232
450560,864,784
458752,1088,1072
466944,1152,1136
475136,1168,1104
483328,1024,992
491520,1040,1008
499712,1152,1136
507904,1168,1120
516096,1216,1184
524288,2560,2464
540672,2480,2368
557056,1984,1984
573440,2240,2064
589824,2080,2016
606208,2096,2016
622592,4656,4608
638976,2272,2240
655360,14880,14880
671744,3536,3504
688128,1808,1760
704512,1888,1840
720896,2368,2336
737280,1968,1920
753664,1696,1680
770048,3744,3712
786432,4896,4880
802816,1792,1792
819200,1536,1536
835584,2016,2016
851968,1984,1968
868352,1200,1200
884736,1856,1824
901120,1616,1616
917504,1392,1392
933888,1872,1856
950272,1648,1648
966656,1312,1312
983040,1664,1648
999424,1472,1472
1015808,1600,1520
1032192,1872,1824
1048576,3056,2992
1081344,3280,3216
1114112,3280,3200
1146880,3360,3248
1179648,3744,3648
1212416,3120,2992
1245184,3616,3520
1277952,3360,3184
1310720,3472,3344
1343488,3728,3600
1376256,3136,2960
1409024,3600,3520
1441792,2832,2720
1474560,3296,3248
1507328,3136,3088
1540096,3696,3632
1572864,2720,2704
