reuse distance,histogram value,read histogram value
0,39510032,22847584
1,37714576,34754768
2,50689200,47940304
3,20414640,19483552
4,19919040,19245504
5,6994384,6423904
6,4705856,3932496
7,3242416,2849136
8,2260416,1924784
9,1712688,1431408
10,1593360,1339440
11,1195600,940256
12,1091104,863024
13,850048,671184
14,994912,674256
15,711408,570336
16,763072,582480
17,946224,802848
18,799776,682208
19,644336,503568
20,552048,412448
21,524304,386592
22,617552,452528
23,511984,376176
24,529760,427168
25,616128,461248
26,575824,443152
27,582000,512848
28,685232,597984
29,598176,519312
30,688608,623680
31,744976,675120
32,880096,785392
33,1001776,896640
34,1018464,915008
35,1000544,870784
36,984544,830544
37,1066528,952976
38,1114176,997920
39,1277168,1167424
40,1265424,1162304
41,1233344,1118080
42,1276192,1138544
43,1263024,1079328
44,1221184,1099056
45,1143792,1020176
46,1055504,918992
47,979824,877216
48,1041056,934816
49,1042176,937056
50,947504,857776
51,885408,809792
52,852880,788416
53,709664,648640
54,565184,509056
55,443312,394288
56,370912,324640
57,303296,267872
58,281408,248448
59,278592,247216
60,326432,295888
61,274480,240624
62,243088,207920
63,278128,241536
64,634848,538896
66,586096,444752
68,563088,436864
70,438720,359872
72,382384,348192
74,410352,374624
76,502784,469488
78,450176,410000
80,381168,329632
82,343792,307168
84,232912,203904
86,242720,217648
88,268768,245664
90,330624,279792
92,281984,253696
94,337072,299472
96,339200,288704
98,319744,286144
100,395184,337280
102,484864,417760
104,550992,461968
106,654816,562240
108,833888,737040
110,835376,746384
112,694992,610144
114,507360,420192
116,313136,252208
118,239888,191696
120,185856,155856
122,151712,125968
124,147728,123184
126,162736,133584
128,290448,246144
132,248400,213136
136,200512,168064
140,224032,189584
144,269248,246816
148,284528,266960
152,299344,285248
156,290624,277536
160,232832,221664
164,181920,173312
168,146560,137488
172,111456,103536
176,86176,78304
180,79328,72096
184,82320,75024
188,87392,80416
192,108096,100384
196,127072,119392
200,166368,147488
204,167360,147536
208,160592,151104
212,164560,159264
216,128784,123664
220,90976,86176
224,76368,71664
228,62640,58896
232,54640,49968
236,53216,48432
240,71536,65664
244,84528,77744
248,71520,62960
252,59552,46256
256,100560,79712
264,76768,60048
272,67248,55824
280,80800,63952
288,90352,63728
296,94480,55168
304,83152,45936
312,74240,46400
320,79888,55888
328,85104,64944
336,79424,62352
344,75248,60400
352,83632,69648
360,93968,80640
368,106704,94656
376,133712,124000
384,164880,154656
392,181744,173840
400,188832,180912
408,178800,172240
416,157664,150528
424,133456,125072
432,121760,111648
440,126528,113344
448,146368,130368
456,170272,148784
464,239744,209360
472,340640,300928
480,427104,376176
488,468432,410752
496,432704,378480
504,305536,262496
512,268432,227824
528,103104,87040
544,60944,51264
560,44736,37200
576,40096,32944
592,41456,29344
608,50240,25664
624,48352,22784
640,38864,27408
656,35328,27824
672,30864,23616
688,24736,20576
704,21152,17136
720,22256,18784
736,22720,19568
752,27584,23872
768,32032,27264
784,34464,28816
800,33008,29600
816,24368,21744
832,25088,21840
848,30864,27440
864,52768,48992
880,91264,80304
896,57552,49936
912,58496,53328
928,77776,74960
944,77792,75648
960,106736,104144
976,174400,169440
992,250752,229888
1008,304640,266592
1024,305376,258272
1056,61248,53952
1088,37040,32784
1120,28640,24544
1152,26144,22240
1184,24304,21328
1216,22160,18880
1248,20944,18080
1280,21120,17920
1312,21616,18416
1344,21552,18528
1376,21136,18096
1408,24272,20912
1440,42448,39664
1472,66176,63568
1504,57472,54768
1536,34944,32064
1568,26256,23696
1600,20016,17904
1632,15968,14128
1664,16000,14144
1696,16480,14416
1728,15280,13616
1760,15696,14160
1792,16720,14992
1824,17760,16160
1856,15968,14608
1888,20768,19344
1920,28096,26768
1952,40096,38272
1984,53232,51856
2016,61440,60080
2048,75568,72960
2112,37344,34912
2176,31376,28880
2240,29344,26736
2304,30176,27360
2368,33152,30608
2432,60800,58336
2496,62912,60112
2560,37472,33520
2624,30640,23408
2688,26576,21264
2752,23664,20256
2816,24096,21936
2880,32096,30032
2944,54048,51632
3008,64608,61408
3072,51792,48448
3136,27472,24576
3200,22048,19840
3264,19280,17840
3328,21088,19728
