reuse distance,histogram value,read histogram value
0,120623632,18310704
1,52746048,21094112
2,34225184,15826768
3,23304640,15291296
4,19973520,13418736
5,16655920,11145008
6,13166720,8823376
7,10846128,7301744
8,9536064,6864368
9,9266944,6906352
10,8414992,6085264
11,8436816,6117184
12,8464912,6578704
13,6600208,4966688
14,6008784,4691040
15,5017072,3885232
16,4776752,3849072
17,4963808,3585344
18,4307744,3291360
19,4191744,2957344
20,3534480,2692912
21,3309248,2609936
22,3163504,2537248
23,2999408,2273936
24,2850176,2128816
25,2617552,2033456
26,2508080,1887584
27,2143792,1746400
28,2056624,1673792
29,1928032,1589328
30,1874912,1534144
31,1986512,1564592
32,1884688,1505632
33,1689040,1387632
34,1788336,1328544
35,1374800,1169088
36,1222400,1047696
37,1149408,982544
38,1052096,895056
39,1077184,842880
40,1110352,867904
41,1041696,904032
42,1091072,945840
43,1040032,909456
44,962976,837008
45,962784,855904
46,970608,859792
47,909248,800048
48,938032,836704
49,941936,832240
50,914416,808720
51,964752,843216
52,1001728,871648
53,991040,854000
54,1044272,915456
55,998848,863616
56,1002768,856656
57,1029568,875808
58,998160,844944
59,969872,811680
60,980576,825200
61,978160,812752
62,985968,828800
63,1086688,919728
64,2317664,1967472
66,2052768,1713776
68,1867776,1531680
70,1691680,1372944
72,1546320,1237904
74,1496688,1205392
76,1474512,1169392
78,1402384,1093600
80,1289280,996464
82,1200256,935376
84,1130944,884544
86,1064768,828800
88,1005584,770320
90,934256,720768
92,888944,694944
94,864496,675376
96,806896,634880
98,745136,592096
100,685456,549344
102,630000,509232
104,603408,490368
106,571616,471488
108,540192,457920
110,516256,441088
112,505952,439504
114,498304,436816
116,472240,414224
118,449792,394240
120,429376,377120
122,428448,379088
124,386512,339376
126,378320,333648
128,748224,662864
132,708848,633328
136,651632,585536
140,636336,572656
144,606368,547952
148,575632,519104
152,552128,490960
156,509392,451696
160,470768,417216
164,452704,399856
168,427088,373664
172,398576,348288
176,399920,343872
180,386608,332752
184,374320,322848
188,354864,305088
192,344544,296352
196,338208,292608
200,317440,276208
204,313376,276224
208,301904,264896
212,288816,252192
216,285504,249552
220,277664,244000
224,268832,234544
228,266576,234576
232,274592,240528
236,253824,219648
240,253472,222784
244,253328,220464
248,248048,212224
252,270512,229568
256,484512,419296
264,462544,404736
272,475696,412992
280,486096,407440
288,440272,371040
296,403696,353184
304,392672,338336
312,392400,338352
320,383856,326176
328,383232,313280
336,373760,310960
344,372064,316880
352,347072,294016
360,338192,283872
368,326256,271104
376,304352,252256
384,299904,244736
392,288944,239248
400,281104,230704
408,268928,220192
416,258624,204576
424,246192,196144
432,243216,192224
440,234400,184576
448,224864,176784
456,230528,182096
464,227184,180704
472,232656,187712
480,218576,173248
488,210320,163008
496,207696,160896
504,210384,161856
512,420048,324512
528,396896,304608
544,384544,297184
560,367248,289696
576,354400,281296
592,354448,277232
608,319648,251312
624,304624,241296
640,289184,225568
656,264704,206224
672,248144,193952
688,227840,181184
704,214576,170048
720,207504,164944
736,193504,153344
752,187872,149040
768,170320,136896
784,167808,135536
800,149520,120944
816,146400,117600
832,134624,107232
848,130752,102464
864,113648,92544
880,114128,92144
896,103168,83536
912,97200,79808
928,91952,76672
944,91008,74864
960,90208,73632
976,85760,71632
992,88112,72512
1008,78208,63888
1024,154960,125728
1056,144960,115456
1088,137904,110512
1120,142032,115552
1152,130032,104080
1184,124080,97824
1216,121872,96160
1248,119056,93792
1280,110112,85840
1312,101360,78720
1344,101072,76720
1376,95344,72272
1408,88512,68576
1440,84000,64512
1472,77136,57568
1504,77520,59328
1536,72176,56880
1568,66960,51744
1600,64192,48544
1632,61504,46416
1664,57344,43264
1696,56384,43584
1728,52112,39232
1760,54752,43632
1792,53808,42080
1824,53552,42048
1856,47696,35328
1888,47744,35760
1920,48304,35632
1952,53280,37360
1984,62432,44912
2016,64976,43248
2048,137312,95104
2112,132544,98128
2176,136928,105968
2240,104016,82160
2304,101712,81264
2368,91776,67248
2432,102976,79360
2496,149600,129168
2560,176336,160512
2624,181136,166112
2688,164496,143184
2752,95024,74816
2816,54592,35248
2880,54384,31664
2944,57184,38208
3008,51136,37936
3072,48384,34192
3136,61552,47856
3200,74304,60064
3264,63744,48800
3328,56688,40464
3392,83296,68448
3456,136256,124176
3520,149792,139760
3584,124704,112528
3648,82288,68640
3712,45456,33344
3776,41568,28704
3840,48032,34048
3904,58160,42224
3968,68000,54432
4032,90992,80272
4096,237472,216000
4224,178288,155776
4352,78416,51184
4480,65136,38208
4608,111248,84480
4736,216192,194800
4864,186064,165456
4992,70160,50288
5120,51984,29440
5248,101328,83472
5376,176928,158912
5504,147888,131056
5632,64560,47264
5760,34592,19216
5888,42736,22672
6016,105728,91520
6144,152224,141248
6272,72800,61952
6400,29728,18144
6528,33216,22848
6656,77984,67648
6784,97760,88768
6912,51600,44176
7040,26800,17648
7168,24208,16208
7296,57488,49616
7424,75056,68384
7552,35712,29232
7680,19632,12448
7808,21360,16032
7936,43024,38160
8064,44528,40512
8192,38480,29488
8448,41632,32704
8704,36480,29744
8960,23296,16816
9216,21488,15568
9472,19632,14496
9728,17616,13600
9984,17312,12896
10240,15520,12144
10496,13808,10592
10752,13088,10240
11008,13264,10512
11264,12368,9632
11520,12368,9568
11776,11616,9136
12032,11232,9008
12288,10320,8160
12544,10064,8016
12800,9520,7488
13056,9216,7472
13312,9120,7264
13568,8448,6592
13824,8976,7216
14080,8384,6512
14336,8640,6848
14592,8064,6256
14848,7616,6096
15104,7568,6016
15360,7888,6496
15616,7632,6352
15872,6576,5472
16128,6704,5472
16384,13216,10800
16896,12304,10192
17408,12096,10080
17920,11792,9680
18432,11536,9248
18944,10832,8944
19456,10848,8848
19968,10944,9312
20480,9856,8144
20992,10352,8496
21504,9696,8000
22016,9472,7760
22528,9520,8064
23040,10096,8304
23552,12096,10224
24064,12016,10224
24576,13520,11968
25088,15008,13552
25600,12592,10896
26112,15248,13632
26624,12144,10480
27136,11776,9920
27648,11424,9712
28160,11776,10016
28672,12384,10352
29184,12544,10112
29696,10880,9200
30208,12736,10944
30720,15184,13184
31232,15312,13280
31744,16112,13792
32256,15680,13392
32768,31728,27024
33792,33392,29248
34816,36848,30448
35840,47728,32816
36864,49840,41952
37888,55568,48176
38912,68304,59744
39936,81728,72704
40960,100688,88688
41984,124928,110080
43008,147632,129872
44032,176400,152976
45056,215152,184624
46080,231696,196784
47104,258880,220144
48128,289648,244000
49152,307856,258304
50176,323520,270256
51200,333680,277888
52224,333856,276208
53248,343008,278144
54272,346592,279856
55296,325680,261552
56320,296368,237600
57344,291664,230880
58368,278944,221328
59392,237440,188400
60416,223408,174448
61440,197920,152176
62464,170272,130544
63488,143664,110432
64512,125504,96896
65536,187888,143024
67584,122032,93632
69632,88416,66480
71680,49616,38800
73728,30304,23824
75776,17024,14160
77824,12896,11040
79872,9632,8496
81920,6912,6368
83968,6624,6352
86016,7216,7024
88064,7392,7328
90112,6784,6752
92160,7664,7568
94208,8416,8256
96256,8832,8736
98304,9344,9120
100352,11776,10160
102400,12432,11168
104448,11392,11168
106496,11600,11424
108544,12624,12448
110592,11632,11280
112640,11168,10944
114688,11712,11392
116736,9632,9328
118784,10304,10064
120832,10000,9808
122880,7792,7632
124928,13760,10656
126976,6752,6624
129024,6752,6640
