reuse distance,histogram value,read histogram value
0,38757392,12059824
1,32895520,15883328
2,31037520,21072912
3,37019648,27736512
4,34723568,28392416
5,30237088,24739648
6,21296384,18537504
7,21853344,19130384
8,22596464,19565248
9,17973296,16227312
10,10905648,9633104
11,7277632,6406432
12,7364048,6600944
13,5619568,4967536
14,5907520,5363424
15,8692896,8004800
16,3966160,3546080
17,3092832,2644160
18,2594464,1928256
19,2872224,2497104
20,2606816,2260992
21,2257696,1919088
22,3149024,2684624
23,3472656,2548480
24,4331056,3602784
25,5497024,4653776
26,6389440,5476288
27,3291248,2570784
28,2374368,1824944
29,2387696,2058912
30,2176848,2001296
31,2314032,2025584
32,2538016,2431392
33,9034560,8882256
34,4332192,3801552
35,2501904,2383456
36,2642672,2124320
37,2654368,2429392
38,2348000,2224816
39,2863792,2727584
40,1398592,1213744
41,805008,689728
42,690944,636432
43,495408,441536
44,213568,165088
45,277216,214848
46,160224,114224
47,102528,83808
48,99936,76032
49,82368,67344
50,111408,89744
51,433088,419136
52,116720,67248
53,208800,185936
54,100640,81696
55,297520,283040
56,72432,56528
57,47008,40640
58,41872,36864
59,46720,41232
60,62080,55184
61,49088,42240
62,57200,48048
63,47968,41792
64,61408,50928
66,80640,67728
68,60672,45920
70,86368,72416
72,60784,47728
74,110800,93104
76,521424,467664
78,2904752,2650272
80,4595776,4181344
82,740912,667536
84,108512,102048
86,70464,63760
88,37008,31104
90,26976,22864
92,38144,27440
94,45840,37776
96,20544,18560
98,13888,11664
100,15776,11888
102,33408,17360
104,24400,18080
106,32512,26112
108,28624,25024
110,26640,22736
112,23072,18720
114,38736,33792
116,30832,23504
118,26512,21376
120,24064,19744
122,21632,15312
124,22656,15952
126,39248,32592
128,82096,70144
132,53744,50352
136,60560,58192
140,75920,74416
144,85728,82560
148,72976,71472
152,73376,71600
156,75632,73664
160,78032,76128
164,63872,61680
168,58272,55952
172,43264,42240
176,41920,41200
180,37136,36480
184,28480,27040
188,25552,24752
192,29008,26784
196,33632,32368
200,27264,26384
204,25712,24928
208,22208,21376
212,23120,22544
216,28688,28000
220,34016,33152
224,44976,44464
228,50080,48416
232,46736,45936
236,45856,45280
240,38816,38384
244,41904,41408
248,43376,42912
252,46096,45392
256,93952,92640
264,102144,100912
272,112816,111664
280,136080,135184
288,155264,154096
296,152224,150672
304,128720,127520
312,115264,114272
320,106800,105760
328,115408,114416
336,78336,77312
344,50400,49776
352,46032,45104
360,44144,43536
368,42432,42160
376,29744,29680
384,29408,29104
392,26960,26784
400,30576,30400
408,45376,45184
416,34544,34336
424,23760,23552
432,30064,29872
440,49264,49152
448,77488,77088
456,79552,79408
464,101712,101504
472,83472,83280
480,66560,66272
488,70336,70128
496,97920,97776
504,134592,134384
512,332240,331680
528,367072,366800
544,324512,324144
560,335344,335312
576,333072,333056
592,245184,245136
608,167392,167344
624,175216,175168
640,250464,250352
656,215136,215040
672,143440,143360
688,265840,265776
704,81392,81040
720,40000,39712
736,42512,42288
752,108016,107872
768,101824,101712
784,61680,60320
800,121424,121056
816,74160,74096
832,79376,79360
848,100048,100032
864,35696,35616
880,41312,41264
896,81920,81856
912,202784,202448
928,158784,158496
944,48096,48096
960,29872,29808
976,49168,49072
992,30848,30640
1008,84832,84608
1024,178112,177648
1056,115280,115088
1088,48608,48352
1120,9216,9136
1152,59232,59168
1184,234992,234976
1216,33440,33424
1248,91920,91520
1280,93504,93488
1312,137936,137904
1344,15808,15648
1376,78144,77952
1408,42688,42352
1440,8640,8288
1472,5104,4816
1504,26976,26656
1536,37360,37216
1568,32992,32880
1600,4016,3968
1632,3488,3488
1664,15728,15680
1696,41072,41056
1728,41744,41728
1760,3968,3952
1792,3152,3120
1824,35216,35200
1856,120144,120128
1888,8176,8096
1920,16800,16784
1952,13552,13456
1984,6112,5968
2016,3328,3200
2048,80704,80560
2112,2640,2352
2176,2720,2512
2240,2496,2464
2304,2448,2416
2368,2304,2288
2432,2560,2512
2496,3664,3664
2560,2048,1920
2624,9776,9344
2688,18416,18272
2752,74624,74400
2816,87344,86928
2880,16640,16560
2944,12720,12656
3008,103728,103552
3072,217136,216688
3136,43744,43328
3200,28832,28544
3264,15568,14880
3328,25856,25440
3392,63984,63248
3456,74880,74816
3520,27040,26944
3584,6272,5456
3648,8080,7936
3712,3552,3424
3776,6432,6144
3840,12256,12256
3904,102320,102096
3968,409248,409088
4032,19088,18928
4096,48656,48640
4224,62304,61680
4352,154624,153216
4480,117776,115936
4608,15104,13792
4736,15232,14752
4864,36960,35936
4992,49936,49376
5120,8608,7888
5248,5328,4528
5376,2352,1584
5504,5200,3456
5632,4320,3440
5760,4416,3888
5888,4496,3424
6016,3328,2960
6144,4032,3664
6272,4032,3344
6400,3984,3376
6528,3456,2848
6656,4640,4288
6784,4560,4432
6912,5280,4672
7040,18256,16896
7168,9968,7168
7296,22448,21392
7424,9760,4576
7552,7040,5200
7680,6688,5312
7808,8960,5632
7936,13328,6576
8064,14080,8512
8192,27152,16304
8448,37952,26576
8704,31072,20816
8960,35280,24880
9216,45168,33216
9472,89888,76192
9728,29984,18128
9984,27696,16832
10240,42384,31920
10496,22608,11760
10752,53360,42096
11008,27456,16336
11264,30272,18864
11520,25888,16144
11776,29936,18016
12032,31872,21520
12288,30000,19456
12544,28768,18336
12800,29712,20112
13056,31600,21152
13312,37536,27792
13568,38480,28000
13824,41664,29632
14080,45728,32912
14336,40144,28160
14592,43280,32576
14848,37936,29504
15104,42800,32640
15360,43280,33296
15616,50032,33904
15872,66032,40048
16128,71984,40352
16384,163952,93824
16896,173808,103840
17408,144528,89104
17920,110448,73568
18432,91744,59968
18944,69264,51328
19456,56688,41136
19968,58544,42448
20480,54640,38624
20992,230000,213168
21504,54224,38624
22016,53504,37056
22528,59472,41680
23040,46656,28208
23552,47680,30224
24064,46176,29424
24576,46640,31744
25088,42352,28752
25600,53104,40464
26112,37632,26368
26624,37120,24720
27136,34208,21952
27648,31984,23776
28160,28960,21392
28672,23168,16208
29184,22000,16528
29696,19888,14944
30208,18192,13408
30720,18560,13712
31232,17376,12416
31744,30080,25568
32256,31136,26512
32768,40064,30400
33792,58288,48320
34816,55184,46768
35840,20800,14672
36864,19024,13280
37888,18720,13024
38912,16624,11520
39936,21424,14656
40960,430288,424864
41984,363600,358224
43008,369264,363728
44032,111920,105712
45056,16864,10352
46080,19632,12912
47104,30864,23504
48128,215232,208240
49152,169216,163616
50176,18288,11840
51200,21792,15904
52224,178192,172576
53248,16880,11440
54272,13312,8576
55296,16240,10416
56320,14640,8944
57344,11824,7360
58368,11664,7264
59392,40608,36224
60416,38240,34240
61440,11856,6992
62464,12096,7232
63488,11024,7056
64512,10192,6272
65536,18560,12192
67584,18368,12672
69632,21760,16656
71680,24096,18288
73728,20464,15456
75776,19056,13024
77824,18464,12992
79872,19280,13840
81920,18736,13200
83968,21472,13648
86016,20688,15312
88064,45088,40336
90112,19872,15248
92160,242624,237760
94208,18720,13856
96256,17440,12704
98304,17280,12896
100352,79920,69920
102400,30544,15952
104448,26880,12448
106496,26240,11008
108544,25680,10416
110592,33248,21328
112640,26336,22304
114688,69536,65424
116736,27840,24384
118784,26880,23184
120832,11520,7664
122880,68896,63600
124928,9312,5376
126976,62304,58448
129024,233616,230144
131072,17632,10640
135168,17392,10752
139264,15104,7808
143360,11072,5952
147456,9392,5040
151552,9712,5360
155648,6080,1424
159744,5568,976
163840,7232,1248
167936,11088,2544
172032,22032,4688
176128,35264,1216
180224,42144,16144
184320,109472,89872
188416,23488,19184
192512,5632,1264
196608,5744,1200
200704,4704,192
204800,704,224
208896,2512,2512
212992,2384,2384
217088,3712,3696
221184,5616,2800
225280,7680,2752
229376,7648,2544
233472,8272,2992
237568,8000,3552
241664,6208,2352
245760,2528,2528
249856,3120,3104
253952,4480,4464
258048,6672,6656
262144,6768,6768
270336,5264,5248
278528,4720,4720
286720,5872,5872
