reuse distance,histogram value,read histogram value
0,159773568,37537552
1,65421904,18508480
2,35689072,13689072
3,27673584,9709696
4,19710400,8128096
5,18294448,7972704
6,14658032,5637504
7,11025632,4936816
8,7737840,3876496
9,6010832,3298240
10,6130560,2883312
11,5031168,3423056
12,5131296,3723856
13,4743296,3248592
14,4268976,3248704
15,2994944,1963280
16,3122544,2366096
17,2483584,1556656
18,2614048,1947424
19,2080192,1646368
20,1927344,1380784
21,2267344,1892128
22,1811024,1534160
23,2139728,1759024
24,1609568,1334544
25,1370000,1066912
26,1394704,1040288
27,1946416,1314544
28,1173216,949360
29,1034384,768032
30,1138912,932560
31,1000576,856464
32,1349312,1180816
33,1116752,684480
34,972944,723184
35,1175056,988128
36,800352,571136
37,822288,651328
38,869744,613584
39,940560,775616
40,806944,606672
41,933920,761040
42,671344,469408
43,932816,730496
44,975504,774512
45,1155968,973072
46,1013488,833760
47,914848,702640
48,775552,552544
49,1055664,844448
50,1283536,1089712
51,967552,762640
52,883088,695024
53,745104,499136
54,886832,649088
55,970496,746672
56,777376,538528
57,984528,730048
58,894752,623264
59,813952,531312
60,852512,535296
61,824176,544944
62,620112,350640
63,626576,361344
64,1392048,831152
66,1478416,898224
68,1119200,632208
70,1353040,852096
72,1335600,833472
74,1264848,807232
76,986080,526448
78,1039248,589584
80,973040,540800
82,1009648,528624
84,1062224,632944
86,1047136,613952
88,937200,563104
90,904688,557120
92,779536,449440
94,808544,471104
96,846304,486560
98,853216,544096
100,816704,477616
102,816112,465680
104,777776,477584
106,859088,582704
108,807040,540848
110,807152,556448
112,874528,615248
114,667328,406000
116,608288,399968
118,588880,414016
120,679360,492032
122,490912,349216
124,439408,310784
126,504240,405680
128,758256,613392
132,831776,664560
136,809856,716720
140,811696,707488
144,810672,733856
148,745072,667120
152,815872,688848
156,921936,839776
160,846176,773776
164,895360,814800
168,856720,785088
172,810272,761536
176,761040,705952
180,742288,683824
184,664032,607504
188,669168,618496
192,748048,678592
196,839808,764912
200,720272,663856
204,608208,540224
208,653824,575280
212,687472,582016
216,694000,604896
220,695152,601984
224,834464,759232
228,726832,657504
232,660992,586112
236,637376,569152
240,697744,642368
244,668464,613728
248,727008,671968
252,649328,597376
256,1208176,1098768
264,1213888,1115072
272,1191776,1083680
280,1329488,1168864
288,1159920,1014800
296,1071744,947728
304,1125248,1004240
312,922144,814768
320,958640,852384
328,991184,889200
336,872032,790624
344,874096,782784
352,818576,729232
360,859008,754064
368,804528,714784
376,813808,704208
384,767056,660624
392,802880,690704
400,730176,607120
408,684464,573856
416,657904,531856
424,655888,530816
432,697664,580528
440,644944,543056
448,643792,545248
456,629520,537072
464,520752,442192
472,524448,433232
480,504496,413168
488,449856,375488
496,417632,350096
504,413088,346144
512,815216,675200
528,766896,646704
544,683728,561184
560,641200,515840
576,622352,505056
592,569648,467584
608,521728,428144
624,446912,357440
640,461600,369008
656,445296,354432
672,442688,341552
688,403808,315744
704,407248,328752
720,382800,315072
736,323744,259600
752,315056,250112
768,323008,254016
784,336736,265488
800,324368,260640
816,290528,229584
832,269088,205936
848,249552,184560
864,247488,190832
880,237824,180784
896,222560,172256
912,209024,162960
928,189776,149312
944,185440,143200
960,171984,131408
976,167856,127920
992,170704,128608
1008,158816,120816
1024,311664,234512
1056,283920,213584
1088,297296,218080
1120,285920,209472
1152,255296,186000
1184,221264,158304
1216,215024,153712
1248,195232,141696
1280,181120,134240
1312,173488,126272
1344,168384,126528
1376,159936,116624
1408,161984,119024
1440,157040,113072
1472,142944,100048
1504,127424,90464
1536,129152,91072
1568,115408,82016
1600,107280,75024
1632,109728,77280
1664,108640,76720
1696,103392,72960
1728,93120,65360
1760,88320,61424
1792,85968,59776
1824,82128,58272
1856,86160,63168
1888,75568,54272
1920,70672,49408
1952,73120,50560
1984,68016,47312
2016,63216,43072
2048,128768,90896
2112,121456,86384
2176,115536,80576
2240,113856,82336
2304,101088,72848
2368,103808,76240
2432,99488,71664
2496,95008,68240
2560,85952,61328
2624,83312,59424
2688,83488,58848
2752,79024,57216
2816,80704,60240
2880,78272,57984
2944,73984,54592
3008,73360,54512
3072,67808,49696
3136,66320,49408
3200,65152,49280
3264,65776,49760
3328,61152,43728
3392,60688,44512
3456,59696,44784
3520,58688,42304
3584,51776,37568
3648,50656,35104
3712,52672,37712
3776,48208,34192
3840,48832,35136
3904,48208,34048
3968,45136,32384
4032,44080,30784
4096,85104,60736
4224,80032,54528
4352,72288,49200
4480,65600,44592
4608,61776,40512
4736,60896,38816
4864,61792,40000
4992,56352,36720
5120,50320,31712
5248,49360,30336
5376,49264,30000
5504,46336,28560
5632,42080,26096
5760,40448,24864
5888,39456,24528
6016,38000,23360
6144,37728,23312
6272,34400,22176
6400,33840,21040
6528,31360,19472
6656,28896,17632
6784,28672,16256
6912,28896,16624
7040,29200,17136
7168,27488,16416
7296,25728,14608
7424,23632,13248
7552,23408,13312
7680,20560,11504
7808,19728,11280
7936,18176,10544
8064,18448,10528
8192,33232,19232
8448,31408,17248
8704,29728,15440
8960,26464,14736
9216,24960,13872
9472,23040,11328
9728,21456,11088
9984,19088,9616
10240,18448,8864
10496,16128,7600
10752,16528,7936
11008,15840,7280
11264,15744,7616
11520,13952,6608
11776,14544,7184
12032,12992,5872
12288,13040,5952
12544,12528,5936
12800,11376,5296
13056,10496,4768
13312,12528,5552
13568,10704,4848
13824,10320,4560
14080,10912,5104
14336,8896,3824
14592,9280,4656
14848,8704,3728
15104,8560,4080
15360,8176,3696
15616,7872,3360
15872,8656,3456
16128,7248,2928
16384,14464,5888
16896,13120,5440
17408,12736,5040
17920,12096,4592
18432,10752,4336
18944,10496,4240
19456,10512,4704
19968,10480,4320
20480,9952,4576
20992,8864,3264
21504,8416,3424
22016,7984,3216
22528,7040,2800
