reuse distance,histogram value,read histogram value
0,36100736,14262560
1,53715360,34248896
2,54477424,35123744
3,62466288,40344848
4,46123616,29448288
5,36385552,25660176
6,32599616,24707040
7,34716992,26174624
8,33574160,23210448
9,25231056,18560688
10,22680208,16417248
11,18917744,14613328
12,16485936,11715856
13,15574064,11301008
14,12895744,9310192
15,11787936,8581088
16,10957888,7955984
17,9767488,7083216
18,8511392,6374336
19,7659840,5599616
20,6590864,5025632
21,5676336,4223488
22,5226048,3899072
23,4449712,3421136
24,3950544,3110208
25,3502832,2749872
26,3161328,2490672
27,3074976,2488880
28,2751744,2203808
29,2325072,1857280
30,2147568,1738416
31,1871840,1527840
32,1716432,1410992
33,1490752,1214864
34,1411168,1155328
35,1284672,1074912
36,1191600,1016272
37,1090672,915408
38,997840,806256
39,896544,735856
40,846960,689360
41,730320,624880
42,690448,591840
43,656096,566416
44,632592,550896
45,657936,552832
46,559536,483936
47,515312,442144
48,479584,411968
49,440192,378704
50,428992,362496
51,407696,342400
52,381568,326256
53,349040,302528
54,344960,299200
55,328064,281472
56,303680,258336
57,285216,244928
58,275664,241344
59,262784,228768
60,261776,230720
61,243424,213264
62,234256,205808
63,231456,203168
64,444912,392336
66,402032,355712
68,364736,319952
70,346720,303296
72,323152,284688
74,293760,257760
76,273792,238784
78,264512,230592
80,248528,215920
82,243632,211200
84,236288,202192
86,230336,195888
88,221632,188336
90,214560,183104
92,204224,175536
94,198512,170704
96,197360,170432
98,189792,162704
100,183808,153504
102,186112,155360
104,183904,153264
106,183824,152224
108,175760,142272
110,170432,138016
112,169072,137632
114,160896,136128
116,156576,134192
118,150864,130112
120,152144,132736
122,147536,128720
124,149408,132960
126,149952,133360
128,300672,266320
132,292288,258560
136,289168,253376
140,283920,244416
144,284512,241584
148,276640,234624
152,266848,229248
156,265904,230688
160,262736,227008
164,261600,223984
168,256704,221888
172,251856,218128
176,249200,215824
180,242896,210496
184,241008,208816
188,229600,199392
192,235408,203200
196,233456,202256
200,228112,197792
204,220928,190832
208,220128,190384
212,216160,188528
216,215440,186944
220,213920,186400
224,210784,184224
228,209056,183376
232,202032,176768
236,198048,172800
240,196272,172144
244,191248,168064
248,191248,168064
252,184176,162112
256,364336,321456
264,349344,308304
272,345696,306032
280,332448,291520
288,319040,280432
296,317456,279200
304,308720,271328
312,298848,261216
320,288448,255488
328,283648,248608
336,273456,239936
344,268272,235568
352,260432,229744
360,246192,217440
368,250064,220336
376,237648,209760
384,235792,208848
392,228096,201744
400,222352,196160
408,216096,191600
416,212624,189136
424,203984,181792
432,200512,178704
440,198752,177888
448,194656,173664
456,189872,169952
464,188000,169168
472,179376,161120
480,179984,161328
488,176928,159040
496,172976,155776
504,170720,153312
512,328512,296480
528,320544,288416
544,310352,277952
560,305568,274448
576,292928,260928
592,286272,253616
608,279936,247616
624,268480,236176
640,261216,229536
656,252080,219856
672,250800,220880
688,236224,205936
704,232560,203552
720,223952,196208
736,220992,193920
752,212640,186016
768,209632,182880
784,203504,176896
800,199056,175232
816,191488,168400
832,188336,164912
848,181808,159280
864,179664,157552
880,176224,153712
896,172720,151840
912,169632,150112
928,165680,146288
944,160800,142368
960,158048,139664
976,154192,136928
992,152496,135632
1008,150512,133520
1024,295616,260832
1056,287312,254256
1088,274160,242144
1120,268080,236736
1152,262160,232400
1184,253280,224448
1216,247024,219392
1248,243680,216240
1280,233648,207408
1312,232992,208512
1344,225312,201824
1376,217296,194704
1408,215808,193440
1440,210432,188096
1472,208000,186992
1504,201792,181504
1536,197136,177792
1568,191696,172704
1600,189264,170080
1632,185584,167248
1664,183040,164384
1696,179696,161952
1728,179968,163616
1760,171408,155424
1792,168304,152784
1824,166448,151376
1856,162112,147136
1888,162464,148736
1920,159008,144784
1952,160016,145296
1984,154528,140624
2016,153056,139840
2048,293056,266656
2112,284736,260864
2176,276208,252096
2240,267680,244352
2304,255488,233520
2368,248752,228240
2432,239168,219216
2496,233248,214720
2560,225904,206768
2624,220112,202336
2688,218032,200608
2752,210656,193920
2816,206128,191488
2880,204512,190656
2944,194432,179696
3008,188368,173792
3072,189072,175232
3136,186864,173152
3200,180016,166416
3264,178960,166256
3328,170912,158816
3392,173808,161632
3456,166800,155824
3520,160768,149824
3584,157168,146064
3648,155344,144128
3712,153760,143600
3776,151936,141568
3840,147872,138304
3904,149216,139712
3968,140448,131632
4032,136960,127968
4096,276768,258912
4224,267632,251200
4352,263872,248224
4480,252992,237680
4608,244208,228928
4736,241168,227472
4864,233952,220016
4992,228000,214704
5120,224416,211456
5248,214448,202736
5376,212288,201136
5504,205072,193776
5632,198784,188112
5760,193216,182960
5888,192080,181984
6016,182336,172800
6144,182688,173664
6272,178384,169216
6400,174928,165616
6528,171024,162768
6656,169904,161824
6784,164560,156896
6912,158560,151024
7040,158368,150688
7168,151808,145104
7296,154640,146912
7424,153888,147120
7552,148544,141712
7680,147840,141712
7808,143344,137568
7936,141088,134512
8064,135728,129568
8192,267040,256688
8448,258864,247472
8704,257136,247408
8960,247280,237424
9216,240272,230960
9472,233552,224240
9728,233520,224368
9984,224704,216480
10240,213488,205856
10496,208336,201264
10752,204256,196480
11008,194608,187408
11264,189280,182608
11520,189376,181936
11776,182576,176352
12032,177584,171568
12288,175808,170576
12544,173904,168576
12800,174592,169120
13056,167808,162592
13312,164608,159376
13568,163056,158496
13824,162240,157616
14080,163936,159424
14336,149600,145088
14592,144688,140224
14848,142880,138800
15104,143872,139664
15360,139536,135760
15616,142752,138496
15872,137024,133280
16128,132976,129360
16384,265328,258784
16896,264288,257712
17408,254096,247440
17920,247136,240448
18432,236464,231008
18944,233024,227232
19456,228160,222448
19968,215616,210272
20480,213888,208816
20992,209024,203888
21504,199584,195488
22016,190672,185920
22528,192000,188160
23040,185264,181104
23552,185808,181264
24064,178992,175808
24576,180448,176576
25088,172752,169504
25600,169856,166464
26112,166320,162640
26624,164176,160688
27136,163600,160416
27648,163168,160400
28160,157104,154176
28672,156784,153888
29184,159040,156560
29696,148992,146736
30208,145584,143248
30720,141840,139776
31232,143552,141264
31744,141648,139168
32256,135008,132528
32768,267680,262976
33792,264992,261184
34816,257904,254160
35840,244544,241056
36864,237136,234192
37888,221040,217664
38912,228640,225712
39936,220192,217248
40960,218432,215568
41984,219920,217328
43008,214208,211856
44032,200544,197872
45056,194688,191920
46080,188848,186864
47104,181472,179632
48128,171248,169376
49152,173376,171392
50176,171584,169792
51200,169072,166992
52224,162672,161120
53248,163872,162512
54272,158448,156864
55296,156032,154464
56320,151520,149696
57344,152912,151040
58368,140448,139248
59392,142080,140576
60416,139760,138368
61440,138256,136784
62464,142416,140928
63488,140064,138672
64512,137360,136208
65536,262624,260096
67584,245600,243344
69632,253536,251504
71680,240896,238512
73728,235552,233296
75776,214992,212960
77824,215712,214016
79872,212992,211232
81920,201200,199360
83968,201584,200176
86016,199632,198160
88064,192208,190880
90112,182224,180848
92160,204992,203568
94208,194096,192976
96256,171872,170816
98304,168096,167232
100352,173856,172768
102400,165088,163968
104448,165472,164608
106496,169904,168976
108544,158336,157344
110592,150464,149568
112640,142864,142048
114688,143856,142880
116736,151200,150224
118784,152720,151872
120832,142704,142000
122880,134128,133280
124928,123760,123056
126976,123648,123072
129024,114528,113776
131072,233152,231888
135168,228224,226560
139264,237712,236304
143360,224688,223312
147456,220448,219376
151552,223328,222416
155648,212544,211392
159744,212304,211040
163840,228720,227664
167936,221536,220832
172032,216880,215952
176128,213872,213024
180224,190896,190048
184320,188432,187664
188416,199920,199264
192512,184272,183664
196608,148000,147376
200704,154832,154192
204800,165776,165120
208896,164960,164416
212992,172960,172384
217088,181680,181152
221184,157328,156768
225280,156304,155792
229376,163568,162976
233472,157328,156912
237568,137184,136608
241664,131088,130640
245760,139616,139088
249856,155344,154880
253952,142144,141840
258048,120272,119776
262144,248704,247920
270336,218624,217984
278528,201984,201376
286720,214032,213424
294912,215648,215104
303104,233152,232800
311296,186928,186384
319488,184912,184576
327680,194016,193552
335872,218416,217936
344064,183872,183360
352256,186720,186288
360448,212288,211888
368640,210032,209712
376832,174448,174032
385024,186672,186400
393216,204752,204304
401408,157968,157568
409600,187728,187408
417792,160832,160464
425984,160272,159904
434176,151392,151040
442368,148256,147920
450560,132624,132256
458752,122320,121984
466944,140016,139648
475136,136640,136448
483328,127584,127328
491520,130320,129984
499712,114960,114736
507904,108192,107888
516096,114320,114208
524288,257168,256624
540672,256752,256368
557056,257952,257632
573440,226416,226192
589824,215568,215168
606208,213568,213200
622592,225776,225392
638976,169568,169280
655360,178400,178080
671744,172592,172256
688128,204160,203920
704512,188448,188032
720896,156592,156384
737280,162544,162368
753664,181152,180752
