reuse distance,histogram value,read histogram value
0,134913664,18995136
1,61781392,22717888
2,45717120,19379120
3,42095936,17712176
4,29324368,14152688
5,18183040,12244240
6,13193104,9297744
7,10755664,8668736
8,8798624,7661664
9,6415792,5470224
10,6655344,5383600
11,7012544,5681216
12,5781872,4366960
13,3972000,2857792
14,3060336,2430400
15,3884400,3314928
16,2936352,2297680
17,2485568,1901152
18,2959888,2596144
19,2618032,2249328
20,1873600,1527088
21,1324112,1076160
22,1112976,903824
23,1190576,996544
24,952272,772368
25,977488,798320
26,769728,623488
27,882240,750240
28,690544,570000
29,737472,581552
30,846112,687568
31,770608,603824
32,657120,532288
33,592416,463536
34,563088,416656
35,548672,429632
36,601920,482720
37,525328,287680
38,571616,262448
39,739152,237952
40,803104,183856
41,905184,234928
42,579408,180112
43,466160,181440
44,412352,192128
45,512496,289168
46,480016,251104
47,375488,237728
48,523360,358944
49,438176,280896
50,354512,187536
51,388080,194880
52,369776,154928
53,418176,160864
54,536160,221056
55,507776,211200
56,540224,216832
57,717920,410064
58,849920,556080
59,861088,585792
60,733888,432304
61,652240,323840
62,579216,260480
63,537712,222400
64,1103136,532576
66,1105600,556336
68,1168880,622144
70,1116880,696944
72,786960,437072
74,552256,269328
76,532560,216976
78,723952,213200
80,670976,237744
82,387936,213440
84,253136,158096
86,225616,154224
88,262208,139632
90,562304,145184
92,428736,173264
94,432768,325344
96,484272,403920
98,478016,406080
100,457008,395200
102,391216,321344
104,525168,415040
106,1148624,911600
108,1648912,1177312
110,1832608,1051248
112,1496032,845008
114,1018928,617632
116,759200,519888
118,1325376,931440
120,1006800,631152
122,405280,224880
124,216848,136256
126,183088,137952
128,337520,209296
132,249856,190368
136,256192,242448
140,316416,304480
144,223552,212624
148,141936,125344
152,119264,106640
156,94048,88672
160,94448,86400
164,92016,85728
168,92176,86592
172,113408,98432
176,98432,93120
180,74464,70736
184,73744,69824
188,77648,72432
192,68960,64672
196,61344,57872
200,54832,51744
204,54000,51392
208,49920,47152
212,49824,46752
216,53152,50784
220,54288,51856
224,59520,56768
228,55088,52784
232,42320,40288
236,35424,33248
240,33664,31392
244,33008,31104
248,29888,28256
252,29328,27552
256,61712,58384
264,62208,58832
272,65280,61792
280,73088,69600
288,73216,70176
296,69488,64720
304,71600,60560
312,59376,53840
320,56240,53376
328,53664,51040
336,51424,48816
344,49264,46512
352,52160,49552
360,52752,50496
368,53648,51488
376,52448,50272
384,54752,53120
392,57648,55952
400,59040,57536
408,55104,53872
416,52320,50944
424,49072,47536
432,51616,50080
440,50592,48688
448,51568,49792
456,51008,49344
464,47504,45936
472,50352,49056
480,49328,47792
488,49872,48560
496,54016,52832
504,57600,56112
512,117696,114864
528,108144,105552
544,103200,100336
560,99856,96800
576,95312,91712
592,98672,95008
608,102800,99344
624,99072,95376
640,85744,82192
656,81216,77744
672,80256,77168
688,83232,80112
704,80816,77872
720,80624,77824
736,84416,81584
752,75552,72912
768,78080,74912
784,73856,71488
800,67248,64880
816,70256,67344
832,73392,70960
848,70464,68096
864,66400,63936
880,62928,60784
896,65120,62432
912,60704,58416
928,67280,64912
944,70464,68576
960,62976,60464
976,57216,55216
992,56656,54448
1008,53552,51424
1024,110704,106480
1056,107984,104096
1088,88240,84272
1120,85408,81552
1152,81856,78000
1184,70160,66112
1216,61120,57536
1248,65648,62272
1280,67856,64608
1312,51984,48464
1344,47392,43696
1376,57680,54592
1408,53920,50240
1440,47712,44592
1472,49200,45712
1504,54144,50896
1536,46976,43728
1568,41808,38848
1600,48816,45632
1632,44016,40992
1664,41200,38432
1696,43520,40512
1728,46288,43472
1760,40816,37872
1792,38576,35664
1824,44800,42512
1856,42480,39552
1888,37328,34688
1920,39408,36576
1952,39728,36688
1984,35664,33088
2016,35296,32960
2048,75840,70656
2112,72848,67040
2176,70320,65312
2240,73136,68064
2304,65456,60688
2368,71632,66688
2432,66032,61040
2496,70640,65664
2560,68480,63520
2624,66224,61344
2688,68976,64240
2752,64496,59904
2816,68784,63840
2880,62128,57088
2944,66944,62352
3008,60640,56352
3072,61840,57360
3136,61520,57648
3200,56768,52496
3264,61312,57360
3328,53152,49536
3392,60752,57168
