reuse distance,histogram value,read histogram value
0,51571520,22696128
1,31978304,11654064
2,30930832,17985232
3,8151216,5354336
4,4036272,2982944
5,1126880,878720
6,18157920,11798320
7,4931952,4576144
8,5599280,3035120
9,2825696,429488
10,606048,210720
11,2247520,183872
12,5817488,5792304
13,2988880,2846240
14,3328640,2643696
15,594112,566448
16,646096,639712
17,3604944,3590320
18,2334656,2326880
19,3025824,2864672
20,3632576,3287104
21,9881552,7661984
22,7064448,3899072
23,11942560,9496592
24,16177680,16113200
25,2781680,2711520
26,2914560,2865200
27,7061296,4739104
28,3714576,3262400
29,4894704,4813984
30,4657920,4198400
31,923040,661792
32,2645776,2469952
33,423504,373760
34,273392,215984
35,889920,866160
36,1940960,1905280
37,653024,604128
38,2191696,190576
39,847968,707600
40,656192,537424
41,2061520,1924368
42,748992,654848
43,4097696,4081984
44,2859376,2819280
45,465568,443376
46,1981728,1976192
47,1352944,926816
48,929872,858608
49,1128176,942624
50,569360,552256
51,466816,458736
52,135936,131360
53,159744,158464
54,92656,90576
55,106096,97328
56,143152,142208
57,128864,103184
58,55568,55392
59,40048,39680
60,23440,22992
61,48176,46592
62,104768,104464
63,35408,33712
64,157504,144000
66,331840,310784
68,352960,322576
70,892096,827472
72,3886720,3877920
74,143856,138112
76,210272,203984
78,100912,87408
80,142592,137232
82,690640,651808
84,567680,544192
86,211952,179920
88,163392,82448
90,168320,130704
92,2861872,2653840
94,2458672,1694432
96,2766336,2707328
98,14391600,12648368
100,931216,657424
102,1049040,885360
104,217280,176512
106,65072,46992
108,4256,896
110,208,176
112,848,800
114,96,80
116,8160,8160
118,15472,15392
120,8512,8496
122,240,224
124,288,272
126,112,112
128,288,288
132,64,64
136,32,0
140,16,16
144,336,336
148,112,112
152,64,64
156,224,224
160,1040,1040
164,480,160
168,288,288
172,16,0
176,128,112
180,80,0
184,0,0
188,0,0
192,48,48
196,16,16
200,16,16
204,0,0
208,0,0
212,192,192
216,48,48
220,464,464
224,16,16
228,0,0
232,0,0
236,16,16
240,32,32
244,0,0
248,0,0
252,16,16
256,16,16
264,944,944
272,16,16
280,16,16
288,48,48
296,112,112
304,96,96
312,304,304
320,480,480
328,16,16
336,16,16
344,0,0
352,0,0
360,256,256
368,704,704
376,16,16
384,32,32
392,0,0
400,48,48
408,16,16
416,976,976
424,16,16
432,0,0
440,0,0
448,0,0
456,16,16
464,912,912
472,48,48
480,0,0
488,0,0
496,64,64
504,16,16
512,992,992
528,0,0
544,0,0
560,1040,1040
576,192,192
592,48,48
608,624,624
624,336,336
640,16,16
656,752,752
672,320,320
688,128,128
704,144,144
720,544,544
736,0,0
752,48,48
768,688,688
784,80,80
800,64,64
816,448,448
832,32,32
848,48,48
864,432,432
880,0,0
896,48,48
912,416,416
928,16,16
944,32,32
960,272,272
976,16,16
992,208,208
1008,288,288
1024,48,48
1056,352,352
1088,240,240
1120,224,224
1152,256,256
1184,144,144
1216,160,160
1248,176,176
1280,128,128
1312,176,176
1344,112,112
1376,144,144
1408,240,240
1440,192,192
1472,112,112
1504,96,96
1536,112,112
1568,144,144
1600,32,32
1632,48,48
1664,64,64
1696,160,160
1728,80,80
1760,48,48
1792,128,128
1824,176,176
1856,16,16
1888,112,112
1920,128,128
1952,96,96
1984,128,128
2016,48,48
2048,144,144
2112,144,144
2176,240,240
2240,128,128
2304,144,144
2368,112,112
2432,208,208
2496,192,192
2560,208,208
2624,80,80
2688,128,128
2752,176,176
2816,32,32
2880,80,80
2944,128,128
3008,32,32
3072,48,48
3136,112,112
3200,80,80
3264,112,112
3328,48,48
3392,176,176
3456,128,128
3520,48,48
3584,144,144
3648,48,48
3712,32,32
3776,176,176
3840,160,160
3904,96,96
3968,80,80
4032,64,64
4096,144,144
4224,224,224
4352,112,112
4480,128,128
4608,128,128
4736,128,128
4864,48,48
4992,96,96
5120,80,80
5248,96,96
5376,96,96
5504,112,112
5632,96,96
5760,96,96
5888,192,192
6016,96,96
6144,112,112
6272,160,160
6400,80,80
6528,64,64
6656,160,160
6784,64,64
6912,128,128
7040,208,208
7168,128,128
7296,80,80
7424,128,128
7552,64,64
7680,144,144
7808,48,48
7936,80,80
8064,112,112
8192,80,80
8448,176,176
8704,144,144
8960,208,208
9216,96,96
9472,208,208
9728,176,176
9984,240,240
10240,160,160
10496,144,144
10752,112,112
11008,48,48
11264,240,240
11520,176,176
11776,256,256
12032,80,80
12288,160,160
12544,128,128
12800,192,192
13056,128,128
13312,160,160
13568,272,272
13824,160,160
14080,144,144
14336,176,176
14592,208,208
14848,160,160
15104,48,48
15360,80,80
15616,176,176
15872,80,80
16128,112,112
16384,112,112
16896,160,160
17408,240,240
17920,160,160
18432,240,240
18944,240,240
19456,128,128
19968,176,176
20480,144,144
20992,160,160
21504,112,112
22016,96,96
22528,160,160
23040,160,160
23552,160,160
24064,64,64
24576,240,240
25088,96,96
25600,64,64
26112,48,48
26624,64,64
27136,64,64
27648,64,64
28160,64,64
