reuse distance,histogram value,read histogram value
0,154525248,6572576
1,45146816,8851648
2,27104752,8471968
3,13085568,8806176
4,9413504,7110848
5,9273712,7581856
6,7169648,5276528
7,4667312,4078064
8,7679968,7252144
9,4919456,3957216
10,3837728,2720496
11,4925488,4208016
12,5084320,2577600
13,6112976,3159584
14,5104784,2492176
15,3688352,1083424
16,3719952,947296
17,3286064,1415280
18,3784320,1479680
19,2224128,1188640
20,2996400,1222960
21,3521216,1810752
22,3161808,1988208
23,4296176,2156896
24,4378288,2206528
25,6806848,4440016
26,7388320,5213184
27,7679440,4364800
28,8605632,6309424
29,8175552,5163696
30,7703680,4792096
31,8461616,4996192
32,8983600,4478256
33,8036624,3952576
34,8660352,4102032
35,6468400,3327152
36,7802688,4309840
37,6291792,4241424
38,8221248,4995648
39,13512288,7091632
40,9044160,5552128
41,5878992,3721776
42,4608160,3735392
43,3208816,2067120
44,3706560,2665264
45,3313728,2571488
46,3240032,2333184
47,3000176,1973952
48,3219984,2133808
49,2681328,2198256
50,2370784,1885584
51,3447280,3176176
52,2512000,2248848
53,2244816,1891376
54,2169936,1801200
55,2037760,1886720
56,3018432,2779616
57,1643024,1541296
58,2927152,2751680
59,2116064,1574144
60,2479856,2070448
61,2015568,1595888
62,2229216,1997440
63,2576352,2299520
64,4949568,3439872
66,5883856,3613296
68,4497312,2548224
70,2462288,1920944
72,1025328,821248
74,1274272,708352
76,1559120,659616
78,1779232,602224
80,1268400,436480
82,1100960,499968
84,1056272,505808
86,874320,599168
88,684432,469488
90,1108272,1036048
92,865440,580688
94,641776,277264
96,521536,494528
98,702512,643616
100,761680,480752
102,481936,276240
104,240432,147760
106,564032,326912
108,425568,341984
110,559424,482464
112,410784,296224
114,393408,231344
116,250592,106176
118,622368,419344
120,451344,324176
122,196224,151936
124,425376,360096
126,801136,799952
128,626336,625920
132,378384,378352
136,438976,438688
140,365728,363968
144,231456,224448
148,261552,257872
152,38496,38032
156,74736,74576
160,172816,170608
164,14912,11456
168,41760,40192
172,3824,2688
176,2048,1088
180,1040,1040
184,64,64
188,32,32
192,0,0
196,0,0
200,0,0
204,0,0
208,0,0
212,64,0
216,16,0
220,0,0
224,0,0
228,0,0
232,0,0
236,0,0
240,0,0
244,0,0
248,0,0
252,0,0
256,0,0
264,0,0
272,0,0
280,0,0
288,0,0
296,0,0
304,0,0
312,0,0
320,0,0
328,0,0
336,0,0
344,0,0
352,0,0
360,0,0
368,0,0
376,0,0
384,0,0
392,0,0
400,0,0
408,0,0
416,0,0
424,0,0
432,0,0
440,0,0
448,0,0
456,0,0
464,0,0
472,0,0
480,0,0
488,0,0
496,0,0
504,0,0
512,0,0
528,0,0
544,0,0
560,0,0
576,0,0
592,0,0
608,0,0
624,0,0
640,0,0
656,0,0
672,0,0
688,2448,2448
704,96832,96832
720,93520,93520
736,182320,182320
752,292288,292288
768,346992,346992
784,150608,150608
800,97888,97888
816,48,48
832,0,0
848,32560,32560
864,66512,66512
880,34976,34976
896,132496,132496
912,145392,145392
928,10560,10560
944,0,0
960,0,0
976,1536,1536
992,184112,184112
1008,291072,291072
1024,729488,729488
1056,132544,132544
1088,245424,245424
1120,330720,330720
1152,127040,127040
1184,1136,1136
1216,63872,63872
1248,70976,70976
1280,0,0
1312,0,0
1344,0,0
1376,0,0
1408,0,0
1440,0,0
1472,0,0
1504,0,0
1536,0,0
1568,0,0
1600,0,0
1632,0,0
1664,0,0
1696,0,0
1728,0,0
1760,1808,1808
1792,224,224
1824,31424,31424
1856,168192,168192
1888,453024,453024
