reuse distance,histogram value,read histogram value
0,80970352,10416240
1,28596176,18211984
2,61234496,39035536
3,47220656,34842976
4,51781808,36781968
5,39377824,38211184
6,25769744,23889440
7,28914480,28796752
8,23610816,23559872
9,5056928,4969776
10,13441824,13354240
11,6280192,6233840
12,5353120,5293232
13,1797040,1756592
14,667856,621856
15,592848,503280
16,416576,316448
17,2996240,2179072
18,3971584,1983408
19,152240,75952
20,41632,21920
21,82448,51072
22,193072,26624
23,108224,55792
24,629648,573856
25,587184,17488
26,1973536,62016
27,498384,494240
28,45008,42320
29,65680,59728
30,18272,5408
31,91088,22832
32,1249840,1222464
33,49376,7392
34,155184,3248
35,33200,1296
36,39840,36016
37,13424,896
38,1488,528
39,8592,6912
40,3296,528
41,2240,784
42,8640,7952
43,6560,3360
44,4128,2320
45,2384,1616
46,2640,2128
47,3120,2640
48,4112,2720
49,3792,1776
50,2800,1680
51,3728,1952
52,4384,2128
53,4768,1536
54,5312,1744
55,4496,1920
56,2928,1168
57,2944,1424
58,2208,1008
59,2384,1328
60,2384,1840
61,2624,1840
62,2688,1824
63,3728,2416
64,6320,3152
66,3952,2256
68,6512,3264
70,5056,3216
72,3904,2400
74,4896,3968
76,5712,4384
78,8400,6656
80,7424,6096
82,6880,5824
84,7472,6640
86,5840,5392
88,5712,5568
90,7360,7296
92,6048,6016
94,6304,6288
96,7376,7376
98,3344,3344
100,1392,1376
102,512,512
104,608,608
106,448,448
108,336,336
110,192,192
112,144,144
114,112,112
116,32,32
118,16,0
120,0,0
122,32,32
124,0,0
126,0,0
128,32,32
132,32,32
136,128,128
140,1344,1344
144,1072,1008
148,864,624
152,1360,1136
156,2288,1920
160,2608,1472
164,1344,1056
168,896,608
172,752,528
176,416,240
180,1488,320
184,1984,816
188,976,784
192,496,368
196,176,96
200,112,112
204,16,16
208,0,0
212,0,0
216,0,0
220,0,0
224,0,0
228,0,0
232,16,16
236,0,0
240,0,0
244,0,0
248,0,0
252,0,0
256,32,32
264,16,16
272,0,0
280,0,0
288,0,0
296,0,0
304,0,0
312,0,0
320,0,0
328,0,0
