filename,accesses,hits
41810349,23348914
59536,32491
55248,26676
54417,29341
54908,31587
54892,30748
57253,33177
54128,30906
54100,31050
54150,30035
56206,32424
52574,30228
60347,34608
55098,30478
54103,30355
54839,30636
56356,32163
58542,32806
54254,30354
46359,26589
55318,31324
52763,28706
59618,33434
51773,29264
59036,31784
55934,30506
56765,30985
53161,28938
56052,30833
57515,27378
47246,25288
52762,29812
59527,32333
53098,31301
58083,32992
52457,29736
55420,31326
55211,30322
52437,29396
51404,29372
59730,33292
54625,31194
56722,31547
57094,32344
52806,30354
58265,32145
50416,28003
56537,32338
58872,32833
58258,33236
52956,29551
59597,32671
55767,30686
59940,32218
55478,30649
52866,29540
52656,25317
51108,27863
56228,31794
58615,32312
55253,31180
56103,30717
55944,31891
54936,30383
54179,29993
57793,31879
55203,30462
51867,29680
59615,33727
53252,29378
56007,32436
54216,31108
53970,30819
57823,32171
52976,29904
54786,32216
55177,32343
56156,32694
54121,31966
62252,34153
53536,28984
58219,31823
52941,29901
54916,30435
52778,25737
53788,30477
51601,30764
57885,33082
52801,31297
56172,32234
54428,31881
58178,33898
57366,33179
59244,32185
55482,31078
55297,31811
60090,34497
55109,30718
57229,32152
53854,30027
53428,30785
55603,30701
56847,31871
52948,31160
56357,32103
57061,32565
58891,33396
57254,30650
59036,33676
55786,29917
56627,31764
56901,28062
51473,26247
55411,30785
55987,30040
55504,31284
58671,33128
55014,30544
57076,31143
52993,30240
53797,28649
54963,31496
57656,32310
55329,31230
58526,32999
52513,29178
54090,30598
52333,29599
55324,33031
57069,32943
52105,30092
54775,30951
53828,30976
53532,31419
57568,33514
59961,33585
49847,28827
57533,31628
56246,31435
62127,32168
52196,26623
53942,30224
56587,30968
55358,29518
55698,31172
57486,32315
52496,29922
61594,33435
51097,25196
58099,31394
56950,31164
58020,31530
54791,29373
58007,33398
59861,33493
51067,27130
56686,31271
55517,32142
54676,30322
54864,30818
55856,30776
55191,29936
55696,31310
49458,28326
58625,34095
57672,31996
53028,29526
55217,31168
56834,32425
55183,30077
55099,32614
55101,30910
56511,31655
60946,31448
53254,30450
55406,31539
54186,31029
57730,31423
53276,28697
58737,31681
54232,28981
58357,32736
47658,24033
53704,30437
53403,30092
57231,33849
55182,32192
59185,33816
57085,31352
57938,31737
55746,30945
56568,31750
54880,30703
55007,31381
56767,32163
51214,29360
56320,32137
58815,33946
56613,30495
56514,32399
55264,30183
52124,28830
56846,32494
53709,30294
57182,32064
56934,32397
54815,30589
55177,30974
56308,30401
52623,27643
57340,33508
54233,26914
49270,25192
54751,30312
53221,29499
60406,34756
53702,30976
58773,33366
56596,31428
55984,32088
53657,30663
56425,33763
57555,32475
55974,31847
52320,30286
52137,30670
55707,32501
58212,33956
53935,30041
53525,30572
56644,31686
52533,30889
55163,32312
56928,32146
54578,30942
58089,32166
52098,29484
56852,31963
57316,31549
53590,30712
56266,28096
50342,25502
57416,32204
54458,30048
52353,29568
56843,32670
55605,31268
56462,32108
54832,30149
58449,32318
55772,31282
58233,32826
60053,32945
57275,33170
55880,30537
52714,26611
51194,29092
55175,33154
55483,32669
52485,30227
57223,31840
56005,32264
49514,29110
58935,34488
55531,32323
53759,30587
52117,30029
54729,32278
57042,31424
58618,33572
58585,30370
49060,24643
54159,30980
56053,30766
54428,30114
54149,28188
54053,31832
60767,35125
52872,30528
57066,31925
55823,31993
56848,32486
55266,32121
56539,32696
55024,29473
64011,34398
54896,31192
57610,32208
54815,29665
57227,31612
54875,30529
51568,29169
57265,32898
55593,30565
56069,31752
58215,31812
48417,28166
56754,32181
