filename,accesses,hits
1701673,1114488
2279,1494
2694,1791
1870,1131
2842,1915
2680,1753
2728,1843
2303,1600
2462,1557
2400,1525
2233,1443
1900,1231
2025,1313
1894,1232
1929,1251
1908,1215
1775,1172
1942,1292
2158,1332
2118,1278
2448,1581
2391,1535
2289,1544
2213,1428
1713,1074
2408,1592
2107,1316
1983,1323
2052,1362
2554,1637
2923,1970
1960,1301
1799,1134
2371,1573
2531,1684
2450,1578
2133,1327
2623,1742
2190,1396
2738,1741
2335,1387
2425,1499
2475,1626
2483,1669
2343,1342
2504,1575
2046,1247
2418,1604
2375,1551
2201,1391
2805,1813
1921,1296
2389,1645
1913,1307
1760,1139
1878,1285
2110,1556
2218,1454
2184,1427
2784,1997
2348,1617
1964,1217
2474,1582
2779,1893
2038,1333
2600,1729
2394,1641
2085,1383
1896,1213
2037,1229
2180,1452
2389,1648
2219,1397
2376,1534
2361,1401
2093,1275
2604,1701
2111,1328
1780,1158
2355,1521
2650,1653
2064,1238
2410,1520
1920,1173
2690,1805
1545,1022
1922,1288
2348,1519
2376,1624
2156,1460
2289,1497
2457,1696
2905,1885
2138,1347
1713,1064
2197,1391
2060,1277
1764,1027
1787,1090
1967,1229
1990,1211
1842,1063
2701,1606
2377,1442
1955,1210
1968,1287
1733,1033
2050,1337
2121,1359
2290,1410
2261,1356
2176,1346
2106,1304
2361,1506
1836,1126
2532,1623
2415,1594
2514,1624
1980,1242
2144,1374
2101,1420
2478,1656
2271,1353
2042,1276
2190,1425
2301,1495
2218,1459
1760,1138
2169,1440
2122,1360
2688,1778
2302,1481
1603,964
2252,1466
1977,1109
2605,1713
1970,1257
1804,1177
2353,1572
1979,1244
1978,1227
1876,1117
2189,1428
1790,1112
1988,1260
2387,1458
2319,1467
2509,1487
2682,1761
2274,1522
2428,1568
2368,1617
3187,2139
2211,1421
2609,1783
2588,1723
2609,1722
2558,1657
2669,1689
3150,2158
2674,1826
2759,1942
2578,1786
2477,1662
2388,1616
2517,1627
2641,1777
2274,1514
2530,1733
2415,1663
2586,1744
2218,1514
2413,1595
2528,1684
2193,1483
2579,1789
2839,1852
2778,1783
2370,1543
2954,1936
2283,1485
2420,1564
2239,1367
1892,1116
2319,1532
2264,1474
2227,1490
2046,1275
2287,1461
2502,1683
2160,1372
2067,1263
2033,1297
2622,1686
2474,1648
2455,1512
2361,1574
1868,1180
1843,1197
1716,1096
2952,1949
2373,1567
2404,1778
2277,1568
2407,1720
2650,1777
2376,1557
2522,1620
2499,1751
2379,1564
2529,1611
2595,1658
2551,1726
2691,1783
2345,1636
2322,1511
2790,1907
2019,1384
2165,1402
2246,1471
2322,1360
2358,1667
2482,1662
2406,1697
2988,1993
2520,1807
3479,2224
2827,1858
3243,2132
3301,2155
2368,1457
2637,1723
1936,1325
1647,1143
1798,1232
1625,1029
1445,1011
1983,1251
1867,1256
2413,1660
2592,1753
1398,887
1482,1105
1571,1131
2200,1632
2215,1417
2484,1638
2416,1605
2417,1655
2182,1433
1952,1267
2458,1748
1982,1226
1862,1123
2388,1649
2338,1565
2087,1312
2386,1576
2084,1289
2621,1846
2305,1559
1758,1064
1530,1020
2633,1608
2026,1372
2460,1686
