filename,accesses,hits
232666274,202097318
245964,205523
276148,253229
236525,179554
260454,227122
284180,238362
218967,181942
259855,244764
257210,202791
243069,217748
245215,207234
276773,251179
246841,193863
254528,217202
283932,248390
228207,186912
255848,240035
260842,203840
241636,213829
246796,211302
277444,249151
259454,206607
238457,201001
278793,248597
243921,203963
245077,222574
251450,201563
256500,221791
233061,205980
292302,255370
274050,221331
228568,191192
275312,253957
249291,202994
243014,217810
263182,216603
248591,210795
248835,221662
278615,241565
286100,237200
227193,188569
268575,255800
247162,192381
243273,215396
279284,232827
239817,202108
263670,236407
266835,229657
283695,244108
235680,194362
266907,250076
233602,185637
255175,217920
295037,248711
225515,188152
276937,249348
254631,217320
270768,239301
258814,215495
257133,234190
251207,203376
242967,205578
307240,265427
227110,187921
264915,250383
248775,202713
281264,256749
260787,206187
257453,231823
264480,216778
228752,191275
303517,270783
236953,195532
262430,243780
253408,211403
284633,263365
254286,192295
256843,228531
280679,233113
223895,187537
277925,257887
260776,211280
252376,228061
254125,215147
283671,259159
244563,191533
266835,229557
291254,252410
227443,185040
259204,247771
269587,211508
251633,224843
254580,218061
285697,258515
258318,205417
251609,214216
280620,249120
246063,204699
255607,235807
270740,215306
250599,221348
235019,207342
308632,272388
271755,218981
238652,201126
290151,264192
242929,200344
247245,223134
259084,212442
261323,223493
248571,221418
295540,258553
286105,233440
231841,195852
276686,260212
247487,196369
245676,218959
274691,228153
251159,213400
262180,234964
281731,244641
292260,249320
234861,192092
270625,258581
231497,179196
258026,225133
287872,241427
235455,197772
276861,249564
269734,232480
277495,241933
252335,210454
267002,246705
240944,193045
249461,212138
302590,256299
228098,191954
280073,257342
261468,218374
272345,248430
260156,210080
261414,237250
255899,208127
237632,200183
311504,274157
221145,178557
265650,252521
251434,205529
283980,263009
260345,200506
259629,233051
270634,222952
222722,185285
299431,268967
235386,193764
260677,239858
254349,213674
285177,262531
252870,191998
257551,228200
285058,237473
222417,186707
270963,253693
258300,205963
253948,228985
254383,215992
285633,260555
246843,193819
262598,225347
897896,768713
733589,658775
367149,360531
362067,354632
361859,352901
368013,362708
361634,352740
361528,352610
365865,360475
361845,352720
367884,362398
361437,352334
361547,352237
367867,362147
361572,352316
367602,360776
361806,353671
361577,352226
367781,361970
361822,352647
361394,352144
367775,362286
359550,350504
367918,362621
361715,352822
361589,352793
367840,362567
361894,353030
367670,361500
362042,353873
361489,352409
367877,362494
361674,352765
361836,352993
367858,362596
361577,352724
365824,360545
361595,352688
361467,352438
367866,362284
361455,352282
365899,360176
361643,352497
361632,352332
367925,362201
359456,350195
368043,362277
361290,352140
362039,352715
365958,360290
361562,352235
367650,361936
361778,352576
361771,352408
367779,362168
359544,350473
367799,362355
361435,352498
361241,352321
367751,362594
877760,764985
879073,732131
476572,399074
507202,425603
468837,393290
508868,426809
468892,393486
505997,424497
468655,393427
507859,426065
468637,393441
388885,223206
285401,105369
284536,146376
279105,141816
283340,145920
279967,142156
285327,148514
362342,258428
394411,310366
414510,326504
409650,320714
401511,319574
416383,331338
423469,343304
400500,316742
411512,323592
408279,318935
393528,309753
415957,327081
408656,320612
402864,320034
415555,331133
424204,343590
399105,316055
413292,325337
409804,320522
394357,310583
416135,326973
408520,320782
403785,320034
415126,331339
423423,342263
400229,317982
412448,324015
408028,319244
394114,310397
353025,239374
249992,106309
250852,107541
258514,132993
274905,207736
396753,321055
271724,199560
272306,198875
374226,305070
303054,219652
281816,215521
315030,244654
380669,292848
281354,209903
254777,198981
353532,296224
319317,245361
272320,221407
287012,225400
291268,232326
372938,304333
249644,187999
282112,220295
285265,233524
375556,299329
286511,218567
278186,218886
265538,212626
381505,319322
317205,242993
272820,216536
274485,214672
323593,266615
339635,272149
267360,211408
285319,223232
280678,220372
379750,306277
259333,197047
284482,222592
276245,225842
400371,328841
286334,215637
286016,226961
256901,200904
354470,297251
323046,249052
274657,223849
286156,224442
291234,232292
374761,306062
249917,188269
281876,220055
285326,233756
376043,299672
284479,216534
278756,219460
266571,213632
381162,319007
319239,245046
274075,217771
275617,215791
320832,264313
342108,274326
266739,210567
285607,223542
283839,223556
381263,307724
258998,196746
285212,223324
276301,225917
399867,328432
288130,217321
287116,228155
257063,201032
354283,297022
323128,249135
275082,224293
287751,225975
291554,232617
376195,307479
250565,188918
283364,221537
287777,236190
376060,299678
288642,220699
280069,220758
267384,214445
381927,319768
319969,245757
274870,218578
275170,215331
323767,266978
341639,274007
267754,211726
286531,224437
283614,223317
381287,307807
261522,199226
285424,223532
276473,226069
401267,329674
288598,217936
285902,226801
256835,200899
355048,297785
321607,247635
275297,224418
286008,224357
291801,232840
375032,306395
251622,189976
1328943,1132904
361335,352758
367663,362394
361528,352662
367682,362299
361571,352700
361463,352470
367941,362621
361515,352485
361797,352735
367658,362098
361467,352239
367925,362169
361449,352229
361554,352188
367963,362230
361485,352262
362718,353679
366776,360676
361675,352377
367953,362381
361444,352398
361768,352757
367844,362536
361761,352872
363857,356304
365808,359185
361701,352709
367927,362520
359584,350561
362935,354324
366437,360500
361609,352627
367983,362731
361512,352655
361658,352765
367774,362507
361531,352517
365970,360358
359368,350233
361746,352433
367646,361925
361744,352500
368124,362357
361498,352275
361537,352135
367771,362073
359634,350471
367899,362126
359758,350549
361493,352201
367883,362186
359616,350303
367737,362005
361510,352450
361634,352505
367865,362508
361228,352250
363927,356424
365612,359290
1271294,1063578
397481,333313
392321,328398
401201,335758
391157,327534
408476,341418
389746,326166
397201,332075
397300,332979
390310,326280
396586,331893
397757,333493
396442,332076
398646,333667
391524,327882
403607,332735
443752,362752
455579,367955
454407,367962
451059,363753
444260,360106
438261,354729
441565,361378
455339,367549
453013,366937
450790,363586
447807,362758
438717,355167
443562,363743
451508,364053
286884,213637
299909,219960
276932,194281
193952,152204
261260,213642
167642,142522
184482,151050
254201,203782
178457,144898
244264,194946
175597,153415
241087,193453
190202,162033
202281,165901
227942,173999
188926,166132
228923,180147
252648,216066
291615,245238
212058,174541
263639,236161
242255,204957
263155,230260
241946,199364
250239,227983
243584,195685
249309,211991
308637,264265
207355,170149
255763,238670
237220,190419
267487,243904
249152,196798
248240,223243
256816,209076
236050,198628
309901,275433
208398,167033
254718,237678
238232,194533
275216,255551
247600,185073
243859,216232
272311,224674
228098,191090
289040,265983
240852,194180
245625,222173
243926,204291
275074,251281
233635,180411
256370,219293
285480,243527
221113,181046
256825,245314
258368,200389
241128,214988
244377,207205
278061,251636
249089,196132
246062,208715
279243,245913
238100,196664
252987,235100
258954,202796
237414,208799
227025,196388
295750,262563
263778,210952
236168,198690
282945,253736
245202,205124
243350,219983
248658,201992
252565,214697
237655,210541
286967,250017
277979,225287
224989,188337
272547,253788
249103,200304
242901,216845
268598,222054
241087,203323
251259,224046
273569,236482
287366,242091
227706,186301
264216,253014
250053,193717
241314,212577
283766,237348
230762,193093
266971,239671
260685,223474
278997,241762
240971,199448
262476,243503
238188,190252
252420,215131
300211,253919
227518,191002
274114,249954
252797,211351
267692,241371
258208,210405
255487,231680
255069,207266
238461,201043
310950,272791
224552,182595
261686,248746
247021,200761
278756,257730
260056,200571
256005,229514
270547,222882
227961,190506
298329,268137
245904,204099
258902,238106
253979,213335
281858,259157
241886,183435
266557,234705
285655,238736
225204,189106
267966,251994
271370,217822
251585,226425
254829,216704
283940,258504
249413,196438
260589,223321
288404,252316
233854,192697
263357,247925
267428,210244
249784,222097
253073,217451
284976,256821
262293,209456
247411,210012
283712,253298
249387,209347
252463,230264
255653,205115
264132,229986
239389,212344
302299,265410
276376,223624
233603,196204
281161,259073
255565,209936
250416,225345
266479,219861
256557,218706
253364,226237
290666,253659
288593,239158
233198,194999
273553,260456
251686,197205
248298,220552
281183,234686
240909,203151
267798,240575
277235,240097
287939,247941
237483,196287
269917,253324
233593,185635
262618,225411
297230,250847
232909,195505
279798,252226
262334,225070
274744,242687
259540,216616
262233,239431
249821,201985
246716,209330
307899,265137
229524,191078
269950,254287
254993,208674
281235,256576
262278,209129
261793,236447
263894,216147
235309,197826
307960,274281
234070,192742
267870,250005
255667,212764
287583,267174
254805,192467
259787,231894
278121,230524
228879,192101
287376,265013
252289,205051
256386,232479
255585,216130
286330,262354
241274,188237
270633,233443
289333,247719
231834,191516
263790,252425
262949,204745
251000,224829
255012,217813
284971,258534
254367,201396
255453,218128
282695,249149
246491,205138
261040,243263
264778,208511
246435,217909
235854,204473
304419,271958
267036,214203
241373,203907
513524,452371
1103456,959639
367454,362272
359600,350762
367877,362483
360054,351072
364438,356507
364776,358463
361660,352628
367912,362439
360311,351264
360734,351596
367634,361900
361733,352416
367980,362194
361657,352457
361405,352026
367812,362028
361553,352264
364850,356567
364828,358039
361376,352190
367742,362218
361575,352613
361618,352631
367698,362389
361582,352675
366669,359731
363255,355851
361679,352608
367863,362295
361616,352543
364058,358585
361675,352689
361792,352854
367790,362489
359618,350664
367905,362542
361415,352350
361483,352270
367911,362183
361514,352320
361585,352252
367898,362175
361809,352510
367806,361973
361553,352338
