Max Distance:	4294967296	Refresh Period:	2147483648	RPeriod Mask:	7fffffff

0	213324832	109963696
1	73415472	49399872
2	39005264	25916208
3	33218352	19991680
4	25505968	13268672
5	10886608	3945936
6	8833120	4739072
7	8063968	5983024
8	7357568	2900272
9	8625264	5166704
10	3733456	2126112
11	2673536	2220688
12	11524064	9772560
13	1912112	947552
14	7402336	2773200
15	7679856	7610880
16	4524000	3548656
17	8124384	7428672
18	3728000	2284816
19	4117680	1158000
20	2336976	1807808
21	4104048	3215360
22	1716912	782432
23	1598928	1440896
24	1011216	695152
25	1025136	1009872
26	1300624	794320
27	689904	681136
28	456336	76288
29	2769760	1207280
30	420928	361632
31	518736	512432
32	1343872	898240
33	511120	384880
34	1874528	1733584
35	662896	549552
36	516960	374224
37	1730240	984096
38	1587008	249888
39	966640	906400
40	335440	332640
41	793632	704016
42	438336	8960
43	814960	812176
44	375872	309664
45	816992	119840
46	572272	27424
47	52640	17728
48	186560	65936
49	708672	163680
50	474208	100256
51	1151760	561136
52	427312	427312
53	2137776	1972224
54	853088	266048
55	284928	284784
56	510208	438096
57	187728	157632
58	786752	112
59	67744	54032
60	360816	928
61	159488	144272
62	463504	120944
63	608800	456704
64	220448	203104
66	678640	625984
68	286704	213728
70	515360	504608
72	795680	601632
74	1304688	1224512
76	1409552	573728
78	148368	105744
80	123568	74416
82	583248	218416
84	451040	146880
86	153696	153696
88	564848	474576
90	21664	11904
92	554736	514128
94	924160	547728
96	696480	614416
98	177008	160560
100	522768	508464
102	683056	408240
104	795680	416368
106	335968	322928
108	825472	385360
110	190192	62240
112	647392	646608
114	505248	387632
116	60192	54736
118	477536	418944
120	208896	143808
122	735344	258256
124	308336	300848
126	19424	7680
128	925760	390560
132	884352	780944
136	537376	123040
140	537536	494128
144	458464	7744
148	50768	2896
152	44160	24064
156	120048	62208
160	136368	100832
164	474336	260640
168	374816	53856
172	287760	11920
176	1664	944
180	15568	3408
184	14896	14496
188	414128	52384
192	34928	34624
196	215648	166112
200	120560	3664
204	219936	55520
208	139904	10416
212	178960	70784
216	21552	7504
220	36000	20656
224	66240	6560
228	29280	672
232	373248	3008
236	420944	10304
240	654144	635616
244	39504	25296
248	105872	54816
252	475648	1696
256	398560	205568
264	181984	38656
272	124288	117312
280	321344	271264
288	244896	87312
296	281056	147264
304	229696	136256
312	135360	101360
320	141632	90864
328	23296	6592
336	33424	16080
344	438848	74896
352	329312	63568
360	52368	50416
368	70976	60176
376	296208	247200
384	530944	430160
392	82256	81248
400	143296	102864
408	380640	110320
416	392592	60000
424	205360	53184
432	231632	63040
440	52160	33632
448	151984	103264
456	423808	161712
464	201424	197648
472	411072	406384
480	601232	595680
488	476048	474304
496	174176	167456
504	385632	359232
512	1988272	1718416
528	1226016	1043632
544	1464336	1410032
560	1347888	1234544
576	963488	836288
592	1248144	1170704
608	2977152	2784160
624	2851104	2689296
640	671440	660144
656	99856	98944
672	101296	71952
688	380064	217792
704	185264	83392
720	33248	31760
736	376416	375344
752	2490560	2490272
768	302864	302688
784	136992	136272
800	267600	266752
816	926272	861408
832	1089120	1058144
848	242048	235072
864	297360	296976
880	78048	78000
896	798368	798224
912	21328	21184
928	3952	3920
944	1904	1872
960	5504	5424
976	1728	1728
992	704	704
1008	48	48
1024	264256	32
1056	32608	2304
1088	38560	17584
1120	72144	25120
1152	62512	23728
1184	343328	73312
1216	121360	81872
1248	231712	194192
1280	1348128	1125888
1312	1213392	1097312
1344	1400800	1336880
1376	3525152	3246496
1408	11568	10992
1440	26448	24592
1472	11792	10912
1504	2224	1824
1536	1264	1136
1568	272	272
1600	0	0
1632	16	0
1664	160	160
1696	80	80
1728	32	32
1760	0	0
1792	0	0
1824	0	0
1856	0	0
1888	0	0
1920	16	16
1952	1184	1184
1984	4512	4512
2016	4256	4256
2048	17664	15344
2112	9392	9104
2176	1024	1024
2240	48	48
2304	0	0
2368	0	0
2432	0	0
2496	144	144
2560	32	32
2624	0	0
2688	0	0
2752	0	0
2816	16	16
2880	0	0
2944	16	16
3008	32	32
3072	0	0
3136	0	0
3200	16	16
3264	0	0
3328	96	96
3392	48	48
3456	0	0
3520	0	0
3584	0	0
3648	0	0
3712	32	16
3776	0	0
3840	0	0
3904	0	0
3968	0	0
4032	0	0
4096	128	128
4224	432	432
4352	0	0
4480	0	0
4608	32	32
4736	0	0
4864	0	0
4992	1024	1024
5120	560	560
5248	0	0
5376	0	0
5504	0	0
5632	0	0
5760	0	0
5888	6800	6720
6016	352	352
6144	16	16
6272	80	80
6400	16	16
6528	16	16
6656	8160	8016
6784	28848	27248
6912	224	224
7040	48	32
7168	112	112
7296	0	0
7424	0	0
7552	11184	9184
7680	1152	1104
7808	0	0
7936	0	0
8064	0	0
8192	32	32
8448	304	304
8704	0	0
8960	16	16
9216	224	224
9472	0	0
9728	16	16
9984	128	128
10240	32	32
10496	304	288
10752	128	128
11008	384	384
11264	0	0
11520	0	0
11776	384	384
12032	48	32
12288	0	0
12544	2336	2336
12800	800	800
13056	48	32
13312	336	336
13568	368	368
13824	0	0
14080	32	32
14336	11168	11168
14592	1520	1504
14848	128	128
15104	624	624
15360	16	16
15616	0	0
15872	176	176
16128	64	64
16384	368	352
16896	1248	1184
17408	512	496
17920	16	16
18432	592	592
18944	416	304
19456	1136	1104
19968	560	560
20480	16	16
20992	5808	5808
21504	528	528
22016	864	864
22528	176	176
23040	32	32
23552	304	304
24064	112	112
24576	176	176
25088	224	224
25600	16	16
26112	608	608
26624	176	176
27136	320	320
27648	2400	2400
28160	448	448
28672	1360	1296
29184	192	192
29696	528	512
30208	256	256
30720	0	0
31232	576	576
31744	128	128
32256	224	224
32768	400	400
33792	704	704
34816	1792	1792
35840	1168	1056
36864	720	720
37888	176	176
38912	240	240
39936	528	528
40960	224	224
41984	1296	1296
43008	1616	1584
44032	1568	1456
45056	784	784
46080	336	336
47104	384	384
48128	352	352
49152	992	992
50176	1104	1104
51200	560	560
52224	384	384
53248	368	368
54272	320	320
55296	320	320
56320	528	528
57344	1248	1248
58368	4576	656
59392	4480	1184
60416	544	544
61440	224	208
62464	272	272
63488	496	496
64512	1088	1072
65536	1088	1088
67584	16448	1680
69632	3680	640
71680	1552	1264
73728	2560	1024
75776	832	224
77824	528	512
79872	1232	1232
81920	464	448
83968	400	400
86016	928	928
88064	448	448
90112	336	336
92160	352	352
94208	960	960
96256	448	448
98304	304	288
100352	1072	1072
102400	160	160
104448	272	272
106496	240	240
108544	1104	1104
110592	192	192
112640	144	144
114688	880	864
116736	240	240
118784	160	160
120832	208	208
122880	816	816
124928	80	80
126976	480	112
129024	4208	1600
131072	3200	432
135168	864	528
139264	160	96
143360	13360	416
147456	94272	1344
151552	119824	11760
155648	144	144
159744	160	160
163840	144	144
167936	15808	96
172032	2256	1136
176128	288	112
180224	160	48
184320	320	112
188416	192	96
192512	288	128
196608	384	48
200704	432	160
204800	288	160
208896	176	48
212992	880	160
217088	352	128
221184	112	112
225280	80	80
229376	144	144
233472	96	96
237568	192	192
241664	176	176
245760	80	80
249856	176	176
253952	160	160
258048	144	144
262144	240	240
270336	240	240
278528	64	64
286720	208	208
294912	48	48
303104	112	112
311296	96	96
319488	80	80
327680	32	32
335872	48	48
344064	64	64
352256	48	48
360448	48	48
368640	32	32
376832	32	32
385024	32	32
393216	96	80
401408	32	16
409600	32	32
417792	16	16
425984	64	64
434176	32	16
442368	64	16
450560	64	16
458752	672	32
466944	0	0
475136	16	16
483328	16	16
491520	0	0
499712	32	32
507904	48	48
516096	32	32
524288	48	48
540672	64	64
557056	32	32
573440	32	32
589824	32	16
606208	64	16
622592	0	0
638976	0	0
655360	0	0
671744	32	32
688128	48	16
704512	32	32
720896	0	0
737280	16	16
753664	16	16
770048	0	0
786432	16	16
802816	32	32
819200	0	0
835584	0	0
851968	0	0
868352	0	0
884736	32	32
901120	16	16
917504	0	0
933888	32	32
950272	16	16
966656	0	0
983040	0	0
999424	0	0
1015808	0	0
1032192	0	0
1048576	0	0
1081344	0	0
1114112	0	0
1146880	0	0
1179648	0	0
1212416	48	48
1245184	0	0
1277952	0	0
1310720	16	0
1343488	0	0
1376256	16	16
1409024	0	0
1441792	0	0
1474560	0	0
1507328	0	0
1540096	0	0
1572864	0	0
1605632	0	0
1638400	0	0
1671168	0	0
1703936	0	0
1736704	0	0
1769472	0	0
1802240	0	0
1835008	0	0
1867776	0	0
1900544	16	16
1933312	16	16
1966080	0	0
1998848	0	0
2031616	0	0
2064384	16	16
2097152	0	0
2162688	0	0
2228224	0	0
2293760	16	16
2359296	0	0
2424832	16	16
2490368	0	0
2555904	32	32
2621440	16	16
2686976	0	0
2752512	0	0
2818048	16	16
2883584	32	32
2949120	0	0
3014656	16	16
3080192	0	0
3145728	16	16
3211264	64	64
3276800	16	16
3342336	16	16
3407872	0	0
3473408	32	32
3538944	16	16
3604480	16	16
3670016	16	16
3735552	32	32
3801088	0	0
3866624	32	32
3932160	0	0
3997696	0	0
4063232	48	48
4128768	0	0
4194304	48	48
4325376	64	64
4456448	32	32
4587520	0	0
4718592	32	32
4849664	0	0
4980736	0	0
5111808	0	0
5242880	16	16
5373952	16	0
5505024	16	0
5636096	32	16
5767168	0	0
5898240	0	0
6029312	0	0
6160384	0	0
6291456	0	0
6422528	0	0
6553600	0	0
6684672	16	16
6815744	0	0
6946816	16	16
7077888	0	0
7208960	0	0
7340032	0	0
7471104	0	0
7602176	0	0
7733248	0	0
7864320	0	0
7995392	0	0
8126464	0	0
8257536	0	0
8388608	0	0
8650752	0	0
8912896	0	0
9175040	0	0
9437184	0	0
9699328	0	0
9961472	0	0
10223616	0	0
10485760	0	0
10747904	0	0
11010048	0	0
11272192	0	0
11534336	0	0
11796480	0	0
12058624	16	16
12320768	0	0
12582912	0	0
12845056	0	0
13107200	0	0
13369344	0	0
13631488	0	0
13893632	0	0
14155776	0	0
14417920	0	0
14680064	0	0
14942208	0	0
15204352	0	0
15466496	0	0
15728640	0	0
15990784	0	0
16252928	0	0
16515072	0	0
16777216	0	0
17301504	0	0
17825792	0	0
18350080	0	0
18874368	0	0
19398656	0	0
19922944	0	0
20447232	0	0
20971520	0	0
21495808	0	0
22020096	0	0
22544384	0	0
23068672	0	0
23592960	0	0
24117248	0	0
24641536	0	0
25165824	0	0
25690112	16	0
26214400	0	0
26738688	0	0
27262976	0	0
27787264	0	0
28311552	0	0
28835840	0	0
29360128	0	0
29884416	0	0
30408704	0	0
30932992	0	0
31457280	0	0
31981568	0	0
32505856	0	0
33030144	0	0
33554432	0	0
34603008	0	0
35651584	0	0
36700160	0	0
37748736	0	0
38797312	0	0
39845888	0	0
40894464	0	0
41943040	0	0
42991616	0	0
44040192	0	0
45088768	0	0
46137344	0	0
47185920	0	0
48234496	0	0
49283072	0	0
50331648	0	0
51380224	0	0
52428800	0	0
53477376	0	0
54525952	0	0
55574528	0	0
56623104	0	0
57671680	0	0
58720256	0	0
59768832	0	0
60817408	0	0
61865984	0	0
62914560	0	0
63963136	0	0
65011712	0	0
66060288	0	0
67108864	0	0
69206016	0	0
71303168	0	0
73400320	0	0
75497472	0	0
77594624	0	0
79691776	0	0
81788928	0	0
83886080	0	0
85983232	0	0
88080384	0	0
90177536	0	0
92274688	0	0
94371840	0	0
96468992	0	0
98566144	0	0
100663296	0	0
102760448	0	0
104857600	0	0
106954752	0	0
109051904	0	0
111149056	0	0
113246208	0	0
115343360	0	0
117440512	0	0
119537664	0	0
121634816	0	0
123731968	0	0
125829120	0	0
127926272	0	0
130023424	0	0
132120576	0	0
134217728	0	0
138412032	0	0
142606336	0	0
146800640	0	0
150994944	0	0
155189248	0	0
159383552	0	0
163577856	0	0
167772160	0	0
171966464	0	0
176160768	0	0
180355072	0	0
184549376	0	0
188743680	0	0
192937984	0	0
197132288	0	0
201326592	0	0
205520896	0	0
209715200	0	0
213909504	0	0
218103808	0	0
222298112	0	0
226492416	0	0
230686720	0	0
234881024	0	0
239075328	0	0
243269632	0	0
247463936	0	0
251658240	0	0
255852544	0	0
260046848	0	0
264241152	0	0
268435456	0	0
276824064	0	0
