Max Distance:	4294967296	Refresh Period:	2147483648	RPeriod Mask:	7fffffff

0	1147072	922048
1	1101664	897376
2	1964416	1647344
3	1820112	1181808
4	647552	462992
5	368384	163024
6	38480	38416
7	137536	137072
8	127840	21568
9	31808	31776
10	16320	16304
11	137584	137120
12	31072	30288
13	16272	16256
14	26320	26224
15	17616	17616
16	37168	36832
17	19392	19376
18	29712	29696
19	5376	5376
20	25792	25776
21	9632	9552
22	2512	2464
23	5088	5008
24	9600	9584
25	6128	6112
26	2240	2240
27	1072	1072
28	6288	6176
29	29328	29312
30	1008	976
31	2608	2608
32	3840	3760
33	5664	5664
34	7856	7840
35	5376	5360
36	3376	3376
37	2416	2384
38	95488	95488
39	1296	1248
40	52880	52880
41	2368	2352
42	47232	47200
43	3920	3904
44	14560	14528
45	2112	2112
46	120992	120992
47	7968	7904
48	4048	4048
49	14512	14224
50	8432	8416
51	62704	6832
52	63024	55376
53	3248	3248
54	2528	2528
55	11936	3680
56	11552	11520
57	3728	3712
58	8256	6608
59	9648	7216
60	3600	480
61	6848	6816
62	4976	4976
63	6816	4624
64	18928	6528
66	11920	10528
68	33504	30528
70	21216	19920
72	10608	7776
74	10240	10224
76	9120	7152
78	21568	14672
80	26448	8064
82	19760	19728
84	7440	6160
86	3808	3792
88	5968	5968
90	2576	2496
92	6768	6768
94	5152	2560
96	9344	5936
98	4048	4016
100	9840	9776
102	5248	5248
104	15168	15152
106	4160	4112
108	3344	3328
110	4560	4560
112	2624	2624
114	3616	3600
116	2384	2368
118	4432	4432
120	3664	3664
122	2784	2768
124	432	432
126	4368	4336
128	2080	2080
132	1488	1488
136	7200	7136
140	1008	928
144	7088	6960
148	15600	15536
152	10752	10608
156	2176	1888
160	10688	10640
164	9584	9584
168	4864	4816
172	6800	6768
176	8000	7968
180	3376	3376
184	2656	2048
188	1264	1008
192	288	272
196	560	560
200	416	352
204	256	176
208	176	176
212	240	160
216	208	144
220	256	192
224	176	160
228	304	224
232	320	224
236	128	112
240	304	288
244	320	288
248	128	128
252	224	208
256	688	672
264	400	304
272	240	208
280	448	288
288	320	288
296	288	256
304	656	592
312	352	272
320	336	320
328	256	240
336	816	768
344	816	784
352	512	480
360	560	400
368	512	448
376	336	336
384	368	304
392	368	320
400	368	336
408	304	256
416	288	240
424	352	272
432	384	368
440	352	320
448	272	208
456	208	176
464	256	240
472	400	384
480	512	480
488	352	320
496	352	288
504	512	480
512	576	496
528	736	656
544	784	672
560	496	416
576	512	512
592	448	416
608	368	256
624	480	464
640	432	352
656	496	432
672	496	448
688	528	400
704	384	352
720	448	352
736	448	400
752	400	336
768	240	224
784	368	336
800	320	304
816	400	352
832	416	368
848	368	336
864	304	256
880	336	304
896	304	272
912	320	304
928	288	288
944	208	192
960	224	224
976	144	144
992	272	272
1008	336	272
1024	480	448
1056	400	368
1088	432	368
1120	336	288
1152	416	384
1184	560	496
1216	272	240
1248	384	336
1280	304	208
1312	576	560
1344	288	256
1376	240	240
1408	144	128
1440	208	192
1472	160	160
1504	208	160
1536	192	176
1568	208	192
1600	304	256
1632	208	192
1664	256	208
1696	272	240
1728	208	176
1760	112	112
1792	96	80
1824	160	144
1856	64	64
1888	144	128
1920	144	128
1952	144	128
1984	144	112
2016	192	192
2048	176	176
2112	208	160
2176	144	144
2240	208	192
2304	80	64
2368	192	192
2432	80	80
2496	176	176
2560	96	96
2624	64	48
2688	64	64
2752	64	64
2816	80	64
2880	32	32
2944	128	128
3008	48	48
3072	48	48
3136	80	80
3200	32	32
3264	80	80
3328	48	16
3392	80	80
3456	208	192
3520	96	96
3584	112	80
3648	80	48
3712	32	32
3776	64	64
3840	144	96
3904	80	80
3968	32	32
4032	96	96
4096	48	48
4224	112	112
4352	96	96
4480	176	144
4608	160	128
4736	80	48
4864	80	48
4992	32	32
5120	32	32
5248	48	48
5376	128	128
5504	64	64
5632	16	16
5760	96	80
5888	64	64
6016	112	96
6144	0	0
6272	80	80
6400	16	16
6528	16	16
6656	64	48
6784	64	64
6912	64	48
7040	16	16
7168	0	0
7296	32	32
7424	0	0
7552	32	32
7680	0	0
7808	16	16
7936	32	32
8064	32	32
8192	32	32
8448	48	48
8704	32	32
8960	32	32
9216	32	32
9472	0	0
9728	16	16
9984	64	64
10240	0	0
10496	0	0
10752	0	0
11008	32	32
11264	32	32
11520	48	48
11776	32	32
12032	16	16
12288	16	16
12544	16	16
12800	32	32
13056	16	16
13312	0	0
13568	16	16
13824	0	0
14080	0	0
14336	16	16
14592	16	16
14848	0	0
15104	32	32
15360	32	32
15616	16	16
15872	16	16
16128	16	16
16384	0	0
16896	16	16
17408	0	0
17920	32	32
18432	32	32
18944	112	112
19456	192	192
19968	448	448
20480	240	240
20992	384	384
21504	288	288
22016	368	368
22528	544	544
23040	352	352
23552	448	448
24064	288	288
24576	336	336
25088	400	400
25600	464	464
26112	448	448
26624	496	496
27136	528	528
27648	416	400
28160	320	320
28672	416	416
29184	464	464
29696	368	368
30208	352	352
30720	304	304
31232	272	272
31744	240	240
32256	160	160
32768	240	240
33792	240	240
34816	80	80
35840	48	48
36864	112	112
37888	16	16
38912	16	16
39936	16	0
40960	0	0
41984	16	16
43008	0	0
44032	0	0
45056	0	0
46080	0	0
47104	16	0
48128	16	16
49152	0	0
50176	0	0
51200	64	48
52224	16	16
53248	0	0
54272	0	0
55296	0	0
56320	0	0
57344	32	0
58368	0	0
59392	16	16
60416	32	16
61440	16	16
62464	16	16
63488	16	0
64512	0	0
65536	32	32
67584	0	0
69632	16	0
71680	0	0
73728	16	0
75776	16	16
77824	0	0
79872	16	16
81920	16	0
83968	16	16
86016	0	0
88064	0	0
90112	16	16
92160	16	0
94208	0	0
96256	0	0
98304	32	0
100352	32	0
102400	16	16
104448	0	0
106496	0	0
108544	0	0
110592	16	0
112640	0	0
114688	16	16
116736	0	0
118784	32	0
120832	16	0
122880	0	0
124928	16	0
126976	16	0
129024	0	0
131072	32	16
135168	16	0
139264	16	0
143360	16	16
147456	16	16
151552	32	0
155648	32	16
159744	0	0
163840	0	0
167936	0	0
172032	0	0
176128	0	0
180224	0	0
184320	0	0
188416	0	0
192512	16	16
196608	0	0
200704	0	0
204800	0	0
208896	0	0
212992	0	0
217088	0	0
