Max Distance:	4294967296	Refresh Period:	2147483648	RPeriod Mask:	7fffffff

3264	0	0
3328	0	0
3392	0	0
3456	0	0
3520	0	0
3584	0	0
3648	32	32
3712	16	16
3776	0	0
3840	0	0
3904	0	0
3968	0	0
4032	0	0
4096	80	80
4224	0	0
4352	0	0
4480	16	16
4608	64	64
4736	0	0
4864	16	16
4992	0	0
5120	0	0
5248	0	0
5376	0	0
5504	16	16
5632	0	0
5760	0	0
5888	0	0
6016	0	0
6144	0	0
6272	0	0
6400	16	16
6528	0	0
6656	0	0
6784	0	0
6912	16	16
7040	0	0
7168	0	0
7296	0	0
7424	0	0
7552	0	0
7680	0	0
7808	0	0
7936	0	0
8064	0	0
8192	0	0
8448	0	0
8704	0	0
8960	0	0
9216	0	0
9472	0	0
9728	0	0
9984	0	0
10240	0	0
10496	16	16
10752	0	0
11008	0	0
11264	0	0
11520	0	0
11776	0	0
12032	0	0
12288	0	0
12544	0	0
12800	0	0
13056	0	0
13312	0	0
13568	0	0
13824	0	0
14080	0	0
14336	0	0
14592	0	0
14848	0	0
15104	0	0
15360	0	0
15616	0	0
15872	0	0
16128	0	0
16384	0	0
16896	0	0
17408	16	16
17920	0	0
18432	0	0
18944	0	0
19456	0	0
19968	0	0
20480	0	0
20992	0	0
21504	0	0
22016	0	0
22528	0	0
23040	0	0
23552	0	0
24064	0	0
24576	0	0
25088	0	0
25600	0	0
26112	0	0
26624	0	0
27136	0	0
27648	0	0
28160	0	0
28672	0	0
29184	0	0
29696	0	0
30208	0	0
30720	0	0
31232	0	0
31744	0	0
32256	0	0
32768	0	0
33792	0	0
34816	0	0
35840	0	0
36864	0	0
37888	0	0
38912	0	0
39936	0	0
40960	0	0
41984	0	0
43008	0	0
44032	0	0
45056	0	0
46080	0	0
47104	0	0
48128	0	0
49152	16	16
50176	0	0
51200	0	0
52224	0	0
53248	0	0
54272	0	0
55296	0	0
56320	0	0
57344	0	0
58368	0	0
59392	0	0
60416	0	0
61440	0	0
62464	0	0
63488	0	0
64512	0	0
65536	0	0
67584	0	0
69632	0	0
71680	16	16
73728	16	0
75776	0	0
77824	0	0
79872	0	0
81920	0	0
83968	0	0
86016	0	0
88064	0	0
90112	0	0
92160	0	0
94208	16	16
96256	0	0
98304	0	0
100352	0	0
102400	0	0
104448	0	0
106496	0	0
108544	0	0
110592	0	0
112640	0	0
114688	0	0
116736	0	0
118784	0	0
120832	0	0
122880	0	0
124928	0	0
126976	0	0
129024	0	0
131072	0	0
135168	0	0
139264	0	0
143360	0	0
147456	0	0
151552	0	0
155648	0	0
159744	0	0
163840	16	16
167936	0	0
172032	0	0
176128	0	0
180224	0	0
184320	0	0
188416	0	0
192512	0	0
196608	0	0
200704	0	0
204800	0	0
208896	0	0
212992	16	16
217088	0	0
221184	0	0
225280	0	0
229376	16	16
233472	0	0
237568	0	0
241664	0	0
245760	16	16
249856	0	0
253952	0	0
258048	16	16
262144	0	0
270336	16	16
278528	0	0
286720	32	16
294912	16	16
303104	16	16
311296	0	0
319488	16	16
327680	0	0
335872	0	0
344064	16	16
352256	0	0
360448	0	0
368640	16	16
376832	16	16
385024	16	16
393216	0	0
401408	80	80
409600	32	32
417792	0	0
425984	0	0
434176	0	0
442368	0	0
450560	0	0
458752	0	0
466944	0	0
475136	0	0
483328	0	0
491520	0	0
499712	0	0
507904	0	0
516096	0	0
524288	0	0
540672	0	0
557056	0	0
573440	0	0
589824	0	0
606208	0	0
622592	0	0
638976	0	0
655360	0	0
671744	0	0
688128	0	0
704512	0	0
720896	0	0
737280	0	0
753664	0	0
770048	0	0
786432	0	0
802816	0	0
819200	0	0
835584	0	0
851968	0	0
868352	0	0
884736	0	0
901120	0	0
917504	0	0
933888	0	0
950272	0	0
966656	0	0
983040	0	0
999424	0	0
1015808	0	0
1032192	0	0
1048576	0	0
1081344	0	0
1114112	0	0
1146880	0	0
1179648	0	0
1212416	0	0
1245184	0	0
1277952	0	0
1310720	0	0
1343488	0	0
1376256	0	0
1409024	0	0
1441792	0	0
1474560	0	0
1507328	0	0
1540096	0	0
1572864	0	0
1605632	0	0
1638400	0	0
1671168	0	0
1703936	0	0
1736704	0	0
1769472	0	0
1802240	0	0
1835008	0	0
1867776	0	0
1900544	0	0
1933312	0	0
1966080	0	0
1998848	0	0
2031616	0	0
2064384	0	0
2097152	0	0
2162688	0	0
2228224	0	0
2293760	0	0
2359296	0	0
2424832	0	0
2490368	0	0
2555904	0	0
2621440	0	0
2686976	0	0
2752512	0	0
2818048	0	0
2883584	0	0
2949120	0	0
3014656	0	0
3080192	0	0
3145728	0	0
3211264	0	0
3276800	0	0
3342336	0	0
3407872	0	0
3473408	0	0
3538944	0	0
3604480	0	0
3670016	0	0
3735552	0	0
3801088	0	0
3866624	0	0
3932160	0	0
3997696	0	0
4063232	0	0
4128768	0	0
4194304	0	0
4325376	0	0
4456448	0	0
4587520	0	0
4718592	0	0
4849664	0	0
4980736	0	0
5111808	0	0
5242880	0	0
5373952	0	0
5505024	0	0
5636096	0	0
5767168	0	0
5898240	0	0
6029312	0	0
6160384	0	0
6291456	0	0
6422528	0	0
6553600	0	0
6684672	0	0
6815744	0	0
6946816	0	0
7077888	0	0
7208960	0	0
7340032	0	0
7471104	0	0
7602176	0	0
7733248	0	0
7864320	0	0
7995392	0	0
8126464	0	0
8257536	0	0
8388608	0	0
8650752	0	0
8912896	0	0
9175040	0	0
9437184	0	0
9699328	0	0
9961472	0	0
10223616	0	0
10485760	0	0
10747904	0	0
11010048	0	0
11272192	0	0
11534336	0	0
11796480	0	0
12058624	0	0
12320768	0	0
12582912	0	0
12845056	0	0
13107200	0	0
13369344	0	0
13631488	0	0
13893632	0	0
14155776	0	0
14417920	0	0
14680064	0	0
14942208	0	0
15204352	0	0
15466496	0	0
15728640	0	0
15990784	0	0
16252928	0	0
16515072	0	0
16777216	0	0
17301504	0	0
17825792	0	0
18350080	0	0
18874368	0	0
19398656	0	0
19922944	0	0
20447232	0	0
20971520	0	0
21495808	0	0
22020096	0	0
22544384	0	0
23068672	0	0
23592960	0	0
24117248	0	0
24641536	0	0
25165824	0	0
25690112	0	0
26214400	0	0
26738688	0	0
27262976	0	0
27787264	0	0
28311552	0	0
28835840	0	0
29360128	0	0
29884416	0	0
30408704	0	0
30932992	0	0
31457280	0	0
31981568	0	0
32505856	0	0
33030144	0	0
33554432	0	0
34603008	0	0
35651584	0	0
36700160	0	0
37748736	0	0
38797312	0	0
39845888	0	0
40894464	0	0
41943040	0	0
42991616	0	0
44040192	0	0
45088768	0	0
46137344	0	0
47185920	0	0
48234496	0	0
49283072	0	0
50331648	0	0
51380224	0	0
52428800	0	0
53477376	0	0
54525952	0	0
55574528	0	0
56623104	0	0
57671680	0	0
58720256	0	0
59768832	0	0
60817408	0	0
61865984	0	0
62914560	0	0
63963136	0	0
65011712	0	0
66060288	0	0
67108864	0	0
69206016	0	0
71303168	0	0
73400320	0	0
75497472	0	0
77594624	0	0
79691776	0	0
81788928	0	0
83886080	0	0
85983232	0	0
88080384	0	0
90177536	0	0
92274688	0	0
94371840	0	0
96468992	0	0
98566144	0	0
100663296	0	0
102760448	0	0
104857600	0	0
106954752	0	0
109051904	0	0
111149056	0	0
113246208	0	0
115343360	0	0
117440512	0	0
119537664	0	0
121634816	0	0
123731968	0	0
125829120	0	0
127926272	0	0
130023424	0	0
132120576	0	0
134217728	0	0
138412032	0	0
142606336	0	0
146800640	0	0
150994944	0	0
155189248	0	0
159383552	0	0
163577856	0	0
167772160	0	0
171966464	0	0
176160768	0	0
180355072	0	0
184549376	0	0
188743680	0	0
192937984	0	0
197132288	0	0
201326592	0	0
205520896	0	0
209715200	0	0
213909504	0	0
218103808	0	0
222298112	0	0
226492416	0	0
230686720	0	0
234881024	0	0
239075328	0	0
243269632	0	0
247463936	0	0
251658240	0	0
255852544	0	0
260046848	0	0
264241152	0	0
268435456	0	0
276824064	0	0
285212672	0	0
293601280	0	0
301989888	0	0
310378496	0	0
318767104	0	0
327155712	0	0
335544320	0	0
343932928	0	0
352321536	0	0
360710144	0	0
369098752	0	0
377487360	0	0
385875968	0	0
394264576	0	0
402653184	0	0
411041792	0	0
419430400	0	0
427819008	0	0
436207616	0	0
444596224	0	0
452984832	0	0
461373440	0	0
469762048	0	0
478150656	0	0
486539264	0	0
494927872	0	0
503316480	0	0
511705088	0	0
520093696	0	0
528482304	0	0
536870912	0	0
553648128	0	0
570425344	0	0
587202560	0	0
603979776	0	0
620756992	0	0
637534208	0	0
654311424	0	0
671088640	0	0
687865856	0	0
704643072	0	0
721420288	0	0
738197504	0	0
754974720	0	0
771751936	0	0
788529152	0	0
805306368	0	0
822083584	0	0
838860800	0	0
855638016	0	0
872415232	0	0
889192448	0	0
905969664	0	0
922746880	0	0
939524096	0	0
956301312	0	0
973078528	0	0
989855744	0	0
1006632960	0	0
1023410176	0	0
1040187392	0	0
1056964608	0	0
1073741824	0	0
1107296256	0	0
1140850688	0	0
1174405120	0	0
1207959552	0	0
1241513984	0	0
1275068416	0	0
1308622848	0	0
1342177280	0	0
1375731712	0	0
1409286144	0	0
1442840576	0	0
1476395008	0	0
1509949440	0	0
1543503872	0	0
1577058304	0	0
1610612736	0	0
1644167168	0	0
1677721600	0	0
1711276032	0	0
1744830464	0	0
1778384896	0	0
1811939328	0	0
1845493760	0	0
1879048192	0	0
1912602624	0	0
1946157056	0	0
1979711488	0	0
2013265920	0	0
2046820352	0	0
2080374784	0	0
2113929216	0	0
2147483648	0	0
2214592512	0	0
2281701376	0	0
2348810240	0	0
2415919104	0	0
2483027968	0	0
2550136832	0	0
2617245696	0	0
2684354560	0	0
2751463424	0	0
2818572288	0	0
2885681152	0	0
2952790016	0	0
3019898880	0	0
3087007744	0	0
3154116608	0	0
3221225472	0	0
3288334336	0	0
3355443200	0	0
3422552064	0	0
3489660928	0	0
3556769792	0	0
3623878656	0	0
3690987520	0	0
3758096384	0	0
3825205248	0	0
3892314112	0	0
3959422976	0	0
4026531840	0	0
4093640704	0	0
4160749568	0	0
4227858432	0	0
