Here.And here.32	0.971189	0.998246
33	0.969114	0.998246
34	0.966917	0.997739
35	0.964659	0.997057
37	0.962340	0.997057
38	0.959899	0.996275
40	0.957459	0.995355
42	0.954957	0.994404
43	0.952394	0.994404
45	0.949831	0.992923
47	0.947207	0.991082
49	0.944522	0.988817
51	0.941898	0.973068
53	0.939213	0.963216
55	0.936528	0.961398
57	0.933904	0.950270
59	0.931219	0.946477
62	0.928473	0.943088
64	0.926703	0.853349
66	0.924079	0.829406
69	0.921455	0.826388
71	0.918831	0.826046
74	0.916268	0.825851
77	0.913705	0.825570
80	0.911142	0.825540
84	0.908640	0.825540
87	0.906199	0.825540
91	0.903819	0.825540
94	0.901439	0.825540
98	0.899121	0.825540
102	0.896802	0.825540
106	0.894605	0.825540
110	0.892347	0.825540
115	0.890150	0.825540
119	0.888075	0.825540
124	0.886001	0.825540
128	0.884597	0.825540
133	0.882583	0.825540
138	0.880570	0.825540
143	0.878617	0.825540
149	0.876664	0.825540
155	0.874772	0.825540
161	0.872820	0.825540
168	0.870928	0.825540
175	0.868975	0.825540
182	0.866962	0.825540
189	0.864948	0.825540
197	0.862934	0.825540
204	0.860798	0.825540
213	0.858540	0.825540
221	0.856221	0.825540
230	0.853720	0.825540
239	0.851096	0.825540
249	0.848288	0.825540
256	0.846275	0.825540
266	0.843102	0.825540
276	0.839684	0.825540
287	0.835962	0.825540
299	0.831934	0.825540
311	0.827541	0.825540
323	0.822781	0.825540
336	0.817594	0.825540
350	0.811919	0.825540
364	0.805817	0.825540
378	0.799104	0.825540
394	0.791842	0.825540
409	0.783970	0.825540
426	0.775366	0.825540
443	0.766152	0.825540
461	0.756205	0.825540
479	0.745465	0.825540
498	0.733931	0.825540
512	0.725632	0.825416
532	0.712695	0.818554
553	0.698843	0.817759
575	0.684137	0.816726
598	0.668454	0.815795
622	0.651917	0.814803
647	0.634403	0.813801
673	0.616035	0.812746
700	0.596813	0.811618
728	0.576797	0.810489
757	0.555989	0.809293
788	0.534570	0.808033
819	0.512662	0.806772
852	0.490206	0.805378
886	0.467566	0.803988
922	0.444683	0.802530
958	0.421860	0.800999
997	0.399160	0.733776
1024	0.383965	0.719992
1064	0.361753	0.693168
1107	0.340089	0.142817
1151	0.318853	0.111542
1197	0.298228	0.100711
1245	0.278151	0.100699
1295	0.258746	0.100673
1347	0.239890	0.100673
1401	0.221583	0.100667
1457	0.203703	0.096410
1515	0.186312	0.094454
1576	0.169225	0.094454
1639	0.152444	0.088834
1705	0.135846	0.074969
1773	0.119430	0.074964
1844	0.103076	0.074960
1917	0.086661	0.070027
1994	0.070246	0.059490
2048	0.059079	0.059489
2129	0.042358	0.021807
2215	0.025394	0.021794
2303	0.008125	0.017932
2395	0.000000	0.000000
2491	0.000000	0.000000
2591	0.000000	0.000000
2695	0.000000	0.000000
2802	0.000000	0.000000
2914	0.000000	0.000000
3031	0.000000	0.000000
3152	0.000000	0.000000
3278	0.000000	0.000000
3410	0.000000	0.000000
3546	0.000000	0.000000
3688	0.000000	0.000000
3835	0.000000	0.000000
3989	0.000000	0.000000
4096	0.000000	0.000000
4259	0.000000	0.000000
4430	0.000000	0.000000
4607	0.000000	0.000000
4791	0.000000	0.000000
4983	0.000000	0.000000
5182	0.000000	0.000000
5390	0.000000	0.000000
5605	0.000000	0.000000
5829	0.000000	0.000000
6063	0.000000	0.000000
6305	0.000000	0.000000
6557	0.000000	0.000000
6820	0.000000	0.000000
7092	0.000000	0.000000
7376	0.000000	0.000000
7671	0.000000	0.000000
7978	0.000000	0.000000
8192	0.000000	0.000000
